election_date,state,jurisdiction_type,county_name,polling_place_id,precinct_id,name,address
2018-11-06,GA,county,PEACH,111004,F1,HUNT ELEMENTARY SCHOOL,"1000 TULIP DR (BEHIND THE GYM), FORT VALLEY, GA 31030"
2018-11-06,GA,county,PEACH,111005,P1,PEACH COUNTY FIRE STATION #1,"6711 PEACH PKWY, BYRON, GA 31008"
2018-11-06,GA,county,PEACH,111007,F3,PEACH COUNTY FIRE STATION #3,"195 WILLOW LAKE RD, FORT VALLEY, GA 31030"
2018-11-06,GA,county,PEACH,111008,C1,PEACH COUNTY FIRE STATION #5,"10660 MIAMI VALLEY RD, FORT VALLEY, GA 31030"
2018-11-06,GA,county,PICKENS,112008,10,FELLOWSHIP PRESBYTERIAN CHURCH,"389 BENT TREE DR, JASPER, GA 30143"
2018-11-06,GA,county,PICKENS,112004,11,GPSTC - MOUNTAIN EDUCATION CHARTER HIGH SCHOOL,"339 W CHURCH ST, JASPER, GA 30143"
2018-11-06,GA,county,PICKENS,112001,2,HILL CITY ELEMENTARY,"600 HILL CIR, JASPER, GA 30143"
2018-11-06,GA,county,PICKENS,112002,3,HINTON COMMUNITY CENTER,"9261 HIGHWAY 53 W, JASPER, GA 30143"
2018-11-06,GA,county,PICKENS,112003,8,JASPER CITY HALL,"200 BURNT MOUNTAIN RD, JASPER, GA 30143"
2018-11-06,GA,county,PICKENS,112005,4,JERUSALEM COMMUNITY CENTER,"2681 JERUSALEM CHURCH RD, JASPER, GA 30143"
2018-11-06,GA,county,PICKENS,112006,5,LUDVILLE COMMUNITY CENTER,"30 WILDWOOD LN, TALKING ROCK, GA 30175"
2018-11-06,GA,county,PICKENS,112007,6,NELSON CITY HALL,"1985 KENNESAW AVE, NELSON, GA 30151"
2018-11-06,GA,county,PICKENS,112009,12,PICKENS JUNIOR HIGH SCHOOL,"1802 REFUGE RD, JASPER, GA 30143"
2018-11-06,GA,county,PICKENS,112010,7,TALKING ROCK FIRST BAPTIST CHURCH,"429 OLD BLAIRSVILLE HWY, TALKING ROCK, GA 30175"
2018-11-06,GA,county,PICKENS,112011,9,TATE ELEMENTARY SCHOOL,"5630 HIGHWAY 53 E, TATE, GA 30177"
2018-11-06,GA,county,PICKENS,112012,1,YELLOW CREEK FIRE STATION,"1075 YELLOW CREEK RD, BALL GROUND, GA 30107"
2018-11-06,GA,county,PIERCE,113009,3B,EAGLE STATION,"3507 WILLIAMS ST, PATTERSON, GA 31557"
2018-11-06,GA,county,PIERCE,113009,4A,EAGLE STATION,"3507 WILLIAMS ST, PATTERSON, GA 31557"
2018-11-06,GA,county,PIERCE,113005,0001,PIERCE COUNTY GYM,"705 COLLEGE AV, BLACKSHEAR, GA 31516"
2018-11-06,GA,county,PIERCE,113005,0002,PIERCE COUNTY GYM,"705 COLLEGE AV, BLACKSHEAR, GA 31516"
2018-11-06,GA,county,PIERCE,113005,3A,PIERCE COUNTY GYM,"705 COLLEGE AV, BLACKSHEAR, GA 31516"
2018-11-06,GA,county,PIERCE,113005,4B,PIERCE COUNTY GYM,"705 COLLEGE AV, BLACKSHEAR, GA 31516"
2018-11-06,GA,county,PIERCE,113005,4C,PIERCE COUNTY GYM,"705 COLLEGE AV, BLACKSHEAR, GA 31516"
2018-11-06,GA,county,PIERCE,113005,4D,PIERCE COUNTY GYM,"705 COLLEGE AV, BLACKSHEAR, GA 31516"
2018-11-06,GA,county,PIKE,114003,1,CONCORD CITY HALL,"50 MAIN ST, CONCORD, GA 30206"
2018-11-06,GA,county,PIKE,114004,8,COURTHOUSE,"16001 BARNESVILLE ST, ZEBULON, GA 30295"
2018-11-06,GA,county,PIKE,114020,6,FIRE STATION #3,"518 GA HWY 109, MOLENA, GA 30258"
2018-11-06,GA,county,PIKE,114005,5,FIRE STATION #8,"1585 GRESHAM RD, ZEBULON, GA 30295"
2018-11-06,GA,county,PIKE,114007,2,HOLLONVILLE FIRESTATION # 2,"4042 CONCORD RD., CONCORD, GA 30206"
2018-11-06,GA,county,PIKE,114008,3,MEANSVILLE CITY HALL,"41 MEANS ST, MEANSVILLE, GA 30256"
2018-11-06,GA,county,PIKE,114009,4,MOLENA CITY HALL,"10 SPRING RD, MOLENA, GA 30258"
2018-11-06,GA,county,PIKE,114016,7,WILLIAMSON FIRE STATION #6,"4417 WILLIAMSON ZEBULON RD, WILLIAMSON, GA 30292"
2018-11-06,GA,county,POLK,115001,01,ARAGON COMMUNITY CENTER,"7 ELM ST, ARAGON, GA 30104"
2018-11-06,GA,county,POLK,115010,03,BERT WOOD YOUTH & ATHLETIC COM,"605 LYNTON DRIVE, CEDARTOWN, GA 30125"
2018-11-06,GA,county,POLK,115007,05,CEDAR LAKE CHRISTIAN CENTER,"1890 ROME HWY, CEDARTOWN, GA 30125"
2018-11-06,GA,county,POLK,115002,02,PINE BOWER BAPTIST CHURCH GYM,"100 PINE BOWER RD., CEDARTOWN, GA 30125"
2018-11-06,GA,county,POLK,115005,06,ROCKMART COMMUNITY CENTER,"604 GOODYEAR AVE, ROCKMART, GA 30153"
2018-11-06,GA,county,POLK,115014,04,VICTORY BAPTIST CHURCH,"15 HENDRIX RD., ROCKMART, GA 30153"
2018-11-06,GA,county,POLK,115006,07,YOUNGS GROVE BAPTIST CHURCH,"2255 ANTIOCH RD., CEDARTOWN, GA 30125"
2018-11-06,GA,county,PULASKI,116003,88888,COMMUNITY SERVICE BLDG.,"45 NORTH LUMPKIN ST, HAWKINSVILLE, GA 31036"
2018-11-06,GA,county,PULASKI,116003,99999,COMMUNITY SERVICE BLDG.,"45 NORTH LUMPKIN ST, HAWKINSVILLE, GA 31036"
2018-11-06,GA,county,PULASKI,116003,ANNEX,COMMUNITY SERVICE BLDG.,"45 NORTH LUMPKIN ST, HAWKINSVILLE, GA 31036"
2018-11-06,GA,county,PUTNAM,117011,106,CROOKED CREEK FIRE DEPT,"160 CROOKED CREEK DRIVE SE, EATONTON, GA 31024"
2018-11-06,GA,county,PUTNAM,117013,105,LAKE OCONEE LUTHERAN CHURCH,"1089 GREENSBORO RD, EATONTON, GA 31024"
2018-11-06,GA,county,PUTNAM,117021,107,LAKESIDE BAPTIST CHURCH,"1023 MILLEDGEVILLE RD, MILLEDGEVILLE, GA 31061"
2018-11-06,GA,county,PUTNAM,117020,101,PUTNAM COUNTY ADMIN BLDG,"117 PUTNAM DR, EATONTON, GA 31024"
2018-11-06,GA,county,PUTNAM,117015,104,PUTNAM COUNTY MIDDLE SCHOOL,"140 SPARTA HWY, EATONTON, GA 31024"
2018-11-06,GA,county,QUITMAN,118002,G,COURTHOUSE," MAIN STREET HWY 82, GEORGETOWN, GA 31754"
2018-11-06,GA,county,QUITMAN,118003,M,FIREHOUSE," MORRIS STATION RD, MORRIS, GA 31767"
2018-11-06,GA,county,RABUN,119014,RABUN,RABUN COUNTY CIVIC CENTER,"201 W. SAVANNAH ST., CLAYTON, GA 30525"
2018-11-06,GA,county,RANDOLPH,120010,998,4TH DISTRICT PRECINCT,"507 BURNEY RD, SHELLMAN, GA 39886"
2018-11-06,GA,county,RANDOLPH,120004,566,BENEVOLENCE FIRE STATION,"2496 BENEVOLENCE HWY, BENEVOLENCE, GA 39840"
2018-11-06,GA,county,RANDOLPH,120002,934,CARNEGIE FIRE HOUSE,"685 CARNEGIE RD, CUTHBERT, GA 39840"
2018-11-06,GA,county,RANDOLPH,120018,131,COLEMAN FIREHOUSE,"2675 BAY ST, COLEMAN, GA 39836"
2018-11-06,GA,county,RANDOLPH,120011,718A,COURTHOUSE-GOVT CENTER,"93 FRONT ST, CUTHBERT, GA 39840"
2018-11-06,GA,county,RANDOLPH,120007,718B,CUTHBERT/MIDDLE SCHOOL,"108 SCHOOL DR, CUTHBERT, GA 39840"
2018-11-06,GA,county,RANDOLPH,120006,947,FOUNTAIN BRIDGE PRECINCT,"730 MARTIN SCHOOL RD, CUTHBERT, GA 39840"
2018-11-06,GA,county,RANDOLPH,120013,334,SHELLMAN,"58 PARK AVENUE, SHELLMAN, GA 39886"
2018-11-06,GA,county,RANDOLPH,120003,954,SPRINGVALE FIRE STATION,"4520 US HIGHWAY 82W, MORRIS, GA 39867"
2018-11-06,GA,county,RICHMOND,121001,701,ALDERSGATE UMC,"3185 WHEELER ROAD, AUGUSTA, GA 30909"
2018-11-06,GA,county,RICHMOND,121002,101,ASBURY METHODIST CHURCH,"1305 TROUP STREET, AUGUSTA, GA 30904"
2018-11-06,GA,county,RICHMOND,121002,204,ASBURY METHODIST CHURCH,"1305 TROUP STREET, AUGUSTA, GA 30904"
2018-11-06,GA,county,RICHMOND,121002,304,ASBURY METHODIST CHURCH,"1305 TROUP STREET, AUGUSTA, GA 30904"
2018-11-06,GA,county,RICHMOND,121005,302,AU-CHRISTENBERRY FIELDHOUSE,"3109 MARVIN VANOVER DR, AUGUSTA, GA 30909"
2018-11-06,GA,county,RICHMOND,121005,507,AU-CHRISTENBERRY FIELDHOUSE,"3109 MARVIN VANOVER DR, AUGUSTA, GA 30909"
2018-11-06,GA,county,RICHMOND,121003,201,AUG.DELIVERANCE EVAN.CHURCH,"2028 ROOSEVELT DR, AUGUSTA, GA 30904"
2018-11-06,GA,county,RICHMOND,121156,210,AUGUSTA AQUATICS CENTER,"3157 DAMASCUS ROAD, AUGUSTA, GA 30909"
2018-11-06,GA,county,RICHMOND,121156,303,AUGUSTA AQUATICS CENTER,"3157 DAMASCUS ROAD, AUGUSTA, GA 30909"
2018-11-06,GA,county,RICHMOND,121063,504,BAYVALE BAPTIST CHURCH,"2240 BAYVALE ROAD, AUGUSTA, GA 30909"
2018-11-06,GA,county,RICHMOND,121158,114,BERNIE WARD COMMUNITY CENTER,"1941 LUMPKIN ROAD, AUGUSTA, GA 30906"
2018-11-06,GA,county,RICHMOND,121158,202,BERNIE WARD COMMUNITY CENTER,"1941 LUMPKIN ROAD, AUGUSTA, GA 30906"
2018-11-06,GA,county,RICHMOND,121008,801,BLYTHE CITY HALL,"294 CHURCH ST, BLYTHE, GA 30805"
2018-11-06,GA,county,RICHMOND,121008,801B,BLYTHE CITY HALL,"294 CHURCH ST, BLYTHE, GA 30805"
2018-11-06,GA,county,RICHMOND,121010,603,BURNS MEM. UMC,"2372 LUMPKIN ROAD, AUGUSTA, GA 30906"
2018-11-06,GA,county,RICHMOND,121012,108,COVENANT PRES. CHURCH,"3131 WALTON WAY, AUGUSTA, GA 30909"
2018-11-06,GA,county,RICHMOND,121012,301,COVENANT PRES. CHURCH,"3131 WALTON WAY, AUGUSTA, GA 30909"
2018-11-06,GA,county,RICHMOND,121011,102,CRAWFORD AVE BAPTIST CHURCH,"507 CRAWFORD AVENUE, AUGUSTA, GA 30904"
2018-11-06,GA,county,RICHMOND,121013,808,CROSS CREEK HIGH SCHOOL,"3855 OLD WAYNESBORO ROAD, AUGUSTA, GA 30906"
2018-11-06,GA,county,RICHMOND,121014,405,DIAMOND LAKES REGIONAL PARK,"4335 WINDSOR SPRING ROAD, HEPHZIBAH, GA 30815"
2018-11-06,GA,county,RICHMOND,121014,809,DIAMOND LAKES REGIONAL PARK,"4335 WINDSOR SPRING ROAD, HEPHZIBAH, GA 30815"
2018-11-06,GA,county,RICHMOND,121020,601,E CENT REG HOSP-GRACEWOOD,"100 MAGNOLIA DRIVE BUILDING 22-GYM, GRACEWOOD, GA 30802"
2018-11-06,GA,county,RICHMOND,121016,104,EASTVIEW RECREATION CENTER,"644 AIKEN STREET, AUGUSTA, GA 30901"
2018-11-06,GA,county,RICHMOND,121064,305,FIRST BAPTIST CHURCH,"3500 WALTON WAY, AUGUSTA, GA 30909"
2018-11-06,GA,county,RICHMOND,121064,306,FIRST BAPTIST CHURCH,"3500 WALTON WAY, AUGUSTA, GA 30909"
2018-11-06,GA,county,RICHMOND,121064,308,FIRST BAPTIST CHURCH,"3500 WALTON WAY, AUGUSTA, GA 30909"
2018-11-06,GA,county,RICHMOND,121160,401,GRACEWOOD COMMUNITY CENTER,"2309 TOBACCO ROAD, HEPHZIBAH, GA 30815"
2018-11-06,GA,county,RICHMOND,121160,607,GRACEWOOD COMMUNITY CENTER,"2309 TOBACCO ROAD, HEPHZIBAH, GA 30815"
2018-11-06,GA,county,RICHMOND,121021,503,HENRY H BRIGHAM COMM.CENTER,"2463 GOLDEN CAMP ROAD, AUGUSTA, GA 30906"
2018-11-06,GA,county,RICHMOND,121059,804,HEPH-CARROLL COMM CENTER,"4977 WINDSOR SPRING ROAD, HEPHZIBAH, GA 30815"
2018-11-06,GA,county,RICHMOND,121059,804H,HEPH-CARROLL COMM CENTER,"4977 WINDSOR SPRING ROAD, HEPHZIBAH, GA 30815"
2018-11-06,GA,county,RICHMOND,121059,810,HEPH-CARROLL COMM CENTER,"4977 WINDSOR SPRING ROAD, HEPHZIBAH, GA 30815"
2018-11-06,GA,county,RICHMOND,121025,406,JAMESTOWN COMMUNITY CENTER,"3647 NEW KARLEEN ROAD, HEPHZIBAH, GA 30815"
2018-11-06,GA,county,RICHMOND,121025,803,JAMESTOWN COMMUNITY CENTER,"3647 NEW KARLEEN ROAD, HEPHZIBAH, GA 30815"
2018-11-06,GA,county,RICHMOND,121025,807,JAMESTOWN COMMUNITY CENTER,"3647 NEW KARLEEN ROAD, HEPHZIBAH, GA 30815"
2018-11-06,GA,county,RICHMOND,121028,106,JULIAN SMITH CASINO,"2200 BROAD STREET, AUGUSTA, GA 30901"
2018-11-06,GA,county,RICHMOND,121028,107,JULIAN SMITH CASINO,"2200 BROAD STREET, AUGUSTA, GA 30901"
2018-11-06,GA,county,RICHMOND,121028,307,JULIAN SMITH CASINO,"2200 BROAD STREET, AUGUSTA, GA 30901"
2018-11-06,GA,county,RICHMOND,121029,109,MAY PARK RECREATION CENTER,"622 4TH STREET, AUGUSTA, GA 30901"
2018-11-06,GA,county,RICHMOND,121029,112,MAY PARK RECREATION CENTER,"622 4TH STREET, AUGUSTA, GA 30901"
2018-11-06,GA,county,RICHMOND,121065,802,MCBEAN COMMUNITY CENTER,"1155 HEPHZIBAH-MCBEAN ROAD, HEPHZIBAH, GA 30815"
2018-11-06,GA,county,RICHMOND,121162,402,MCDUFFIE WOODS COMM CENTER,"3431 OLD MCDUFFIE ROAD, AUGUSTA, GA 30906"
2018-11-06,GA,county,RICHMOND,121069,208,MINNICK PARK,"1850 KISSINGBOWER ROAD, AUGUSTA, GA 30904"
2018-11-06,GA,county,RICHMOND,121035,105,MT. CALVARY BAPTIST CHURCH,"1260 WRIGHTSBORO ROAD, AUGUSTA, GA 30901"
2018-11-06,GA,county,RICHMOND,121035,203,MT. CALVARY BAPTIST CHURCH,"1260 WRIGHTSBORO ROAD, AUGUSTA, GA 30901"
2018-11-06,GA,county,RICHMOND,121036,207,MT. VERNON BAPTIST CHURCH,"1930 OLIVE ROAD, AUGUSTA, GA 30901"
2018-11-06,GA,county,RICHMOND,121037,703,NATIONAL HILLS BAPTIST CHURCH,"2725 WASHINGTON ROAD, AUGUSTA, GA 30909"
2018-11-06,GA,county,RICHMOND,121167,501,NEW ZION HILL MBC,"3237 DEANS BRIDGE ROAD, AUGUSTA, GA 30906"
2018-11-06,GA,county,RICHMOND,121018,111,PAINE COLLEGE-HEAL COMPLEX,"1255 DRUID PARK AVE, AUGUSTA, GA 30904"
2018-11-06,GA,county,RICHMOND,121163,608,PINE HILL BAPTIST CHURCH,"4233 OLD WAYNESBORO ROAD, HEPHZIBAH, GA 30815"
2018-11-06,GA,county,RICHMOND,121163,806,PINE HILL BAPTIST CHURCH,"4233 OLD WAYNESBORO ROAD, HEPHZIBAH, GA 30815"
2018-11-06,GA,county,RICHMOND,121031,310,PROVIDENCE BAPTIST CHURCH,"3850 WRIGHTSBORO ROAD, AUGUSTA, GA 30909"
2018-11-06,GA,county,RICHMOND,121168,309,SHARON BAPTIST CHURCH,"3434 SHARON ROAD, AUGUSTA, GA 30909"
2018-11-06,GA,county,RICHMOND,121067,115,SOUTHSIDE BAPTIST CHURCH,"3612 MIKE PADGETT HWY, AUGUSTA, GA 30906"
2018-11-06,GA,county,RICHMOND,121067,604,SOUTHSIDE BAPTIST CHURCH,"3612 MIKE PADGETT HWY, AUGUSTA, GA 30906"
2018-11-06,GA,county,RICHMOND,121067,805,SOUTHSIDE BAPTIST CHURCH,"3612 MIKE PADGETT HWY, AUGUSTA, GA 30906"
2018-11-06,GA,county,RICHMOND,121042,705,ST AUGUSTINES EPIS. CHURCH,"3321 WHEELER ROAD, AUGUSTA, GA 30909"
2018-11-06,GA,county,RICHMOND,121044,702,ST. MARKS UNITED METH. CHURCH,"2367 WASHINGTON ROAD, AUGUSTA, GA 30904"
2018-11-06,GA,county,RICHMOND,121048,506,STEVENS CRK CHURCH/SOUTHPOINT CAMPUS,"3358 PEACH ORCHARD RD, AUGUSTA, GA 30906"
2018-11-06,GA,county,RICHMOND,121048,605,STEVENS CRK CHURCH/SOUTHPOINT CAMPUS,"3358 PEACH ORCHARD RD, AUGUSTA, GA 30906"
2018-11-06,GA,county,RICHMOND,121154,502,TRINITY CME CHURCH,"2930 GLENN HILLS DRIVE, AUGUSTA, GA 30906"
2018-11-06,GA,county,RICHMOND,121046,707,VINEYARD CHURCH,"3126 PARRISH ROAD, AUGUSTA, GA 30907"
2018-11-06,GA,county,RICHMOND,121046,709,VINEYARD CHURCH,"3126 PARRISH ROAD, AUGUSTA, GA 30907"
2018-11-06,GA,county,RICHMOND,121015,103,WALLACE BRANCH LIBRARY,"1237 LANEY WALKER BLVD, AUGUSTA, GA 30901"
2018-11-06,GA,county,RICHMOND,121061,706,WARREN RD RECREATION CENTER,"300 WARREN ROAD, AUGUSTA, GA 30907"
2018-11-06,GA,county,RICHMOND,121061,708,WARREN RD RECREATION CENTER,"300 WARREN ROAD, AUGUSTA, GA 30907"
2018-11-06,GA,county,RICHMOND,121051,404,WILDWOOD CHRISTIAN CHURCH,"2627 TOBACCO ROAD, HEPHZIBAH, GA 30815"
2018-11-06,GA,county,RICHMOND,121051,509,WILDWOOD CHRISTIAN CHURCH,"2627 TOBACCO ROAD, HEPHZIBAH, GA 30815"
2018-11-06,GA,county,ROCKDALE,122003,CO,CONYERS 1ST UNITED METH CHURCH,"921 NORTH MAIN STREET, CONYERS, GA 30012"
2018-11-06,GA,county,ROCKDALE,122006,FS,CONYERS CHURCH OF CHRIST,"1410 FLAT SHOALS ROAD SE, CONYERS, GA 30013"
2018-11-06,GA,county,ROCKDALE,122007,FI,CONYERS SEVENTH-DAY ADVENTIST CHURCH,"3001 OLD SALEM ROAD, CONYERS, GA 30013"
2018-11-06,GA,county,ROCKDALE,122004,MA,CROSSPOINT CHRISTIAN CHURCH,"4550 HIGHWAY 20 SOUTH, CONYERS, GA 30013"
2018-11-06,GA,county,ROCKDALE,122009,HI,CROSSROADS UNITED METHODIST CHURCH,"2460 HIGHWAY 138 NE, CONYERS, GA 30013"
2018-11-06,GA,county,ROCKDALE,122005,ST,EBENEZER UNITED METHODIST CHURCH,"2533 STANTON ROAD, CONYERS, GA 30094"
2018-11-06,GA,county,ROCKDALE,122001,BA,EMMANUEL COMMUNITY CHURCH,"1400 HIGHWAY 212, SE, CONYERS, GA 30094"
2018-11-06,GA,county,ROCKDALE,122008,SM,HERITAGE HILLS BAPTIST CHURCH,"2987 HIGHWAY 212, SW, CONYERS, GA 30094"
2018-11-06,GA,county,ROCKDALE,122011,BT,PRESBY. CHURCH OF RESURRECTION,"3676 HIGHWAY 20 NE, CONYERS, GA 30012"
2018-11-06,GA,county,ROCKDALE,122013,LA,PUBLIC WORKS BUILDING,"2570 OLD COVINGTON HWY, CONYERS, GA 30012"
2018-11-06,GA,county,ROCKDALE,122014,RO,ROCKDALE BAPTIST CHURCH,"1295 SMYRNA ROAD, CONYERS, GA 30094"
2018-11-06,GA,county,ROCKDALE,122012,OT,SPRINGFIELD BAPTIST CHURCH,"1877 IRIS DR., SE, CONYERS, GA 30013"
2018-11-06,GA,county,ROCKDALE,122002,MI,ST SIMON'S EPISCOPAL CHURCH,"1522 HIGHWAY 138 NE, CONYERS, GA 30013"
2018-11-06,GA,county,ROCKDALE,122015,SP,ST. PIUS CATHOLIC CHURCH,"2621 HIGHWAY 20 SE, CONYERS, GA 30013"
2018-11-06,GA,county,ROCKDALE,122010,HC,TRINITY BAPTIST CHURCH,"301 HONEY CREEK ROAD, CONYERS, GA 30094"
2018-11-06,GA,county,ROCKDALE,122016,LO,UNION UNITED METHODIST CHURCH,"3601 UNION CHURCH ROAD, STOCKBRIDGE, GA 30281"
2018-11-06,GA,county,SCHLEY,123001,01,COUNTY COMMISSIONERS BUILDING,"49 PECAN STREET, ELLAVILLE, GA 31806"
2018-11-06,GA,county,SCREVEN,124002,06,BAY BRANCH FIRE STATION #9,"149 MILLERVILLE ROAD, SYLVANIA, GA 30467"
2018-11-06,GA,county,SCREVEN,124004,12,COOPERVILLE FIRE STATION #3,"6596 STATESBORO HWY, SYLVANIA, GA 30467"
2018-11-06,GA,county,SCREVEN,124001,09,GREENHILL CHURCH SOCIAL HALL,"2648 SAVANNAH HWY, SYLVANIA, GA 30467"
2018-11-06,GA,county,SCREVEN,124005,07,HILTONIA TOWN HALL,"140 2ND AVENUE, HILTONIA, GA 30467"
2018-11-06,GA,county,SCREVEN,124006,02,HUNTERS COMMUNITY HOUSE,"312 HUNTERS ROAD, SYLVANIA, GA 30467"
2018-11-06,GA,county,SCREVEN,124007,11,JACKSON FIRE STATION,"2960 OLD POOR ROBIN ROAD, SYLVANIA, GA 30467"
2018-11-06,GA,county,SCREVEN,124003,04,JENK HILL FIRE STATION,"1170 JENK HILL ROAD, SYLVANIA, GA 30467"
2018-11-06,GA,county,SCREVEN,124014,03,PLANTERS ANNEX BUILDING,"139 BROAD STREET, NEWINGTON, GA 30446"
2018-11-06,GA,county,SCREVEN,124010,05,ROCKY FORD TOWN HALL,"160 MAIN STREET, ROCKY FORD, GA 30455"
2018-11-06,GA,county,SCREVEN,124011,08,SCREVEN CO. RECREATION DEPT.,"1605 MILLEN HIGHWAY, SYLVANIA, GA 30467"
2018-11-06,GA,county,SCREVEN,124012,10,SENIOR CITIZENS CENTER,"209 EAST OGEECHEE STREET, SYLVANIA, GA 30467"
2018-11-06,GA,county,SCREVEN,124013,01,SYLVANIA COURTROOM,"216 MIMS ROAD, SYLVANIA, GA 30467"
2018-11-06,GA,county,SEMINOLE,125001,4,IRON CITY COMMUNITY CENTER,"116 KELLY DRIVE NE, IRON CITY, GA 39859"
2018-11-06,GA,county,SEMINOLE,125003,2,LIONS HALL,"100 S WILEY AVE, DONALSONVILLE, GA 39845"
2018-11-06,GA,county,SEMINOLE,125004,3,SEM CO ADULT LEARNING CENTER,"426 FRIENDSHIP AVE, DONALSONVILLE, GA 39845"
2018-11-06,GA,county,SEMINOLE,125005,5,SPRING CREEK COMMUNITY CENTER,"7381 HWY 374, DONALSONVILLE, GA 39845"
2018-11-06,GA,county,SEMINOLE,125006,1,STEAM MILL,"2996 BARTOW GIBSON HWY, DONALSONVILLE, GA 39845"
2018-11-06,GA,county,SPALDING,126001,17,AMBUCS PARK GYM,"1110 HIGH FALLS RD, GRIFFIN, GA 30223"
2018-11-06,GA,county,SPALDING,126005,10,CARVER RD FIRE STATION,"600 CARVER RD, GRIFFIN, GA 30224"
2018-11-06,GA,county,SPALDING,126006,06,CITY PARK GYM,"601-C CAMP NORTHERN RD, GRIFFIN, GA 30224"
2018-11-06,GA,county,SPALDING,126024,13,COUNTY LINE UNITED METHODIST,"416 COUNTY LINE CHURCH RD, GRIFFIN, GA 30223"
2018-11-06,GA,county,SPALDING,126023,21,EAGLES LANDING BAPTIST CHURCH,"2567 TEAMON RD, GRIFFIN, GA 30223"
2018-11-06,GA,county,SPALDING,126007,02,FAIRMONT COMMUNITY CENTER,"241 BLANTON AVE, GRIFFIN, GA 30223"
2018-11-06,GA,county,SPALDING,126008,19,FIRST ASSEMBLY OF GOD CHURCH,"2000 W MCINTOSH RD, GRIFFIN, GA 30223"
2018-11-06,GA,county,SPALDING,126010,11,FIRST PRESBYTERIAN CHURCH,"1349 MACON RD, GRIFFIN, GA 30223"
2018-11-06,GA,county,SPALDING,126009,07,FIRST UNITED METHODIST CHURCH,"1401 MAPLE DRIVE, GRIFFIN, GA 30224"
2018-11-06,GA,county,SPALDING,126013,16,GARY REID FIRE STATION,"1843 N HILL ST, GRIFFIN, GA 30223"
2018-11-06,GA,county,SPALDING,126013,18,GARY REID FIRE STATION,"1843 N HILL ST, GRIFFIN, GA 30223"
2018-11-06,GA,county,SPALDING,126015,12,LIBERTY SPRINGS BAPTIST CHURCH,"41 LEACH RD, GRIFFIN, GA 30224"
2018-11-06,GA,county,SPALDING,126015,15,LIBERTY SPRINGS BAPTIST CHURCH,"41 LEACH RD, GRIFFIN, GA 30224"
2018-11-06,GA,county,SPALDING,126018,20,ROBERTS FIRE STATION,"841 S MCDONOUGH RD, GRIFFIN, GA 30224"
2018-11-06,GA,county,SPALDING,126030,01,SECOND BAPTIST CHURCH,"501 W BROAD ST., GRIFFIN, GA 30223"
2018-11-06,GA,county,SPALDING,126031,03,SPALDING COUNTY SENIOR CENTER,"885 MEMORIAL DR, GRIFFIN, GA 30223"
2018-11-06,GA,county,SPALDING,126019,08,ST JOHN LUTHERAN CHURCH,"1689 MLK JR PKWY, GRIFFIN, GA 30224"
2018-11-06,GA,county,SPALDING,126020,14,SUNNYSIDE METHODIST CHURCH,"5084 ATLANTA RD, GRIFFIN, GA 30223"
2018-11-06,GA,county,SPALDING,126012,05,UGA CAMPUS-FLYNT BLDG,"1109 EXPERIMENT ST, GRIFFIN, GA 30223"
2018-11-06,GA,county,SPALDING,126004,09,UNION BAPTIST CHURCH,"1405 N MCDONOUGH, GRIFFIN, GA 30223"
2018-11-06,GA,county,STEPHENS,127011,SC1,STEPHENS COUNTY SENIOR CENTER,"55 ROSE LANE PARK DR, TOCCOA, GA 30577"
2018-11-06,GA,county,STEWART,128004,05,COURTHOUSE,"1764 BROAD ST, LUMPKIN, GA 31815"
2018-11-06,GA,county,STEWART,128003,04,LOUVALE VOTE CENTER,"516 OLD LOUVALE ROAD, LOUVALE, GA 31815"
2018-11-06,GA,county,STEWART,128007,06,OMAHA VOTE CENTER,"209 SAVANNAH STREET, OMAHA, GA 31821"
2018-11-06,GA,county,STEWART,128001,02,RICHLAND LIBRARY,"890 WALL STREET, RICHLAND, GA 31825"
2018-11-06,GA,county,SUMTER,129016,C3-27,AMERICUS SUMTER REC DEPARTMENT,"408 RUCKER ST, AMERICUS, GA 31719"
2018-11-06,GA,county,SUMTER,129002,29,ANDERSONVILLE CITY HALL,"106 N OGLETHORPE ST, ANDERSONVILLE, GA 31711"
2018-11-06,GA,county,SUMTER,129005,O-26,BEHIND CITY HALL,"103 W CHURCH ST, PLAINS, GA 31780"
2018-11-06,GA,county,SUMTER,129007,28,CHAMBLISS," JURY CLARK RD, AMERICUS, GA 31709"
2018-11-06,GA,county,SUMTER,129006,N-26,CONCORD CHURCH SOCIAL HALL,"1996 GA HIGHWAY 30 W, AMERICUS, GA 31719"
2018-11-06,GA,county,SUMTER,129501,15,DESOTO FIRE STATION,"155 MAIN STREET, DESOTO, GA 31743"
2018-11-06,GA,county,SUMTER,129017,C2-27,GSW GOLF AND CONFERENCE CENTER,"1800 S. LEE ST, AMERICUS, GA 31709"
2018-11-06,GA,county,SUMTER,129015,C1-27,REES PARK ECONOMIC DEV CENTER,"409 ELM AVE, AMERICUS, GA 31709"
2018-11-06,GA,county,SUMTER,129011,E-27,SOUTHERFIELD AIRPORT,"223 AIRPORT RD, AMERICUS, GA 31709"
2018-11-06,GA,county,SUMTER,129012,17,SOUTHWEST VOLUNTEER FIRE DEPT," GA HIGHWAY 308, PLAINS, GA 31780"
