state,county_name,jurisdiction_type,precinct_name,name,address,polling_location_type
OK,,county,OKLAHOMA COUNTY PRECINCT 550084,ST CHRISTOPHER'S EPISCOPAL CH,800 S MIDWEST BLVD MIDWEST CITY OK 73140,polling_location
OK,,county,CADDO COUNTY PRECINCT 081213,HYDRO CO-OP BOARD ROOM,130 ARAPAHO AVENUE HYDRO OK 73048,polling_location
OK,,county,PONTOTOC COUNTY PRECINCT 620061,OWL CREEK COMMUNITY CHURCH,19500 CR 3640 RD STONEWALL OK 74871,polling_location
OK,,county,CUSTER COUNTY PRECINCT 200023,THOMAS SENIOR CITIZENS' CENTER,101 1/2 NORTH MISSOURI THOMAS OK 73669,polling_location
OK,,county,WASHINGTON COUNTY PRECINCT 740051,EAST CROSS METHODIST CHURCH,820 SE MADISON BLVD BARTLESVILLE OK 74006,polling_location
OK,,county,TULSA COUNTY PRECINCT 720074,ASCENSION LUTHERAN CHURCH,4803 S LEWIS AVE TULSA OK 74105,polling_location
OK,,county,TULSA COUNTY PRECINCT 720552,GRACE BAPTIST CHURCH,4316 E 96 ST  N SPERRY OK 74073,polling_location
OK,,county,GRADY COUNTY PRECINCT 260016,BRADLEY COMMUNITY CENTER,"2 BLKS S OF HWY 19 & MAIN, BRADLEY OK 73011",polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550009,BETHANY 1ST CH OF THE NAZARENE,NW 41ST & N MUELLER OKLAHOMA CITY OK 73008,polling_location
OK,,county,SEMINOLE COUNTY PRECINCT 670030,CROMWELL FIRST BAPTIST CHURCH,401 N SHAWNEE CROMWELL OK 74837,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140037,FIRST BAPTIST CHURCH OF MOORE,301 NE 27 ST. MOORE OK 73160,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140090,FIRST BAPTIST CHURCH OF MOORE,301 NE 27 ST. MOORE OK 73160,polling_location
OK,,county,CARTER COUNTY PRECINCT 100001,COLVERT MINISTRY BLDG.,503 W BROADWAY ARDMORE OK 73401,polling_location
OK,,county,CARTER COUNTY PRECINCT 100011,ARDMORE 1ST BAPTIST CHURCH,225 1ST SW ARDMORE OK 73401,polling_location
OK,,county,OTTAWA COUNTY PRECINCT 580024,PEORIA COMMUNITY CENTER,264 E MAIN STREET PEORIA OK 74363,polling_location
OK,,county,GRADY COUNTY PRECINCT 260037,SNOWHILL BAPTIST CHURCH,11 S MORGAN ROAD TUTTLE OK 73089,polling_location
OK,,county,PAYNE COUNTY PRECINCT 600011,OSU FOUNDATION,400 S MONROE ST STILLWATER OK 74074,polling_location
OK,,county,DELAWARE COUNTY PRECINCT 210023,WEST SILOAM SPRINGS FIRE DEPT.,292 NEW LIFE RANCH ROAD WEST SILOAM SPRINGS OK 74338,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550128,EPWORTH VILLA WAREHOUSE,14901 N PENNSYLVANIA AVE OKLAHOMA CITY OK 73134,polling_location
OK,,county,CARTER COUNTY PRECINCT 100007,HFV WILSON COMMUNITY CENTER,625 E. MAIN ARDMORE OK 73401,polling_location
OK,,county,ROGER MILLS COUNTY PRECINCT 650203,RED STAR CHURCH,HWY 47 & RM NS199 LEEDEY OK 73654,polling_location
OK,,county,McCLAIN COUNTY PRECINCT 440010,CRINER BAPTIST CHURCH,17943 MAY AVE LINDSAY OK 73052,polling_location
OK,,county,TULSA COUNTY PRECINCT 720409,EVERGREEN BAPTIST CHURCH,10301 E 111 ST SOUTH BIXBY OK 74008,polling_location
OK,,county,NOBLE COUNTY PRECINCT 520104,MARLAND COMMUNITY BUILDING,307 MAIN MARLAND OK 74644,polling_location
OK,,county,PONTOTOC COUNTY PRECINCT 620059,OIL CENTER HOLINESS CHURCH,8019 CR 3460 ADA OK 74820,polling_location
OK,,county,WASHINGTON COUNTY PRECINCT 740054,EASTERN HEIGHTS BAPTIST CH,1331 SE SWAN DR BARTLESVILLE OK 74006,polling_location
OK,,county,PAYNE COUNTY PRECINCT 600014,HILCREST BAPTIST CHURCH,902 N. WASHINGTON STILLWATER OK 74074,polling_location
OK,,county,OKMULGEE COUNTY PRECINCT 560032,OKMULGEE COUNTY FAIR GROUNDS,1901 N OKLAHOMA AVE OKMULGEE OK 74447,polling_location
OK,,county,McCLAIN COUNTY PRECINCT 440012,THE EVENT CENTER,"109 SE 3RD ST, BLANCHARD BLANCHARD OK 73010",polling_location
OK,,county,TULSA COUNTY PRECINCT 720055,SOUTH LAKEWOOD BAPTIST CHURCH,6110 E 20 ST TULSA OK 74112,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550243,PROSPECT BAPTIST CHURCH,2809 N MISSOURI AVE OKLAHOMA CITY OK 73111,polling_location
OK,,county,OKMULGEE COUNTY PRECINCT 560005,OKMULGEE NAZARENE CHURCH,711 N OKMULGEE AVE OKMULGEE OK 74447,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550118,BRITTON CHRISTIAN CHURCH,922 NW 91ST OKLAHOMA CITY OK 73114,polling_location
OK,,county,OSAGE COUNTY PRECINCT 570303,BRADEN COMMUNITY CENTER,1022 BRADEN SCHOOL RD PONCA CITY OK 74604,polling_location
OK,,county,SEQUOYAH COUNTY PRECINCT 680303,MALLORY-MARTIN RECEPTION PP,123 W. WHEELER SALLISAW OK 74955,polling_location
OK,,county,PITTSBURG COUNTY PRECINCT 610019,ALDERSON METHODIST CHURCH,44 E KREBS ALDERSON OK 74522,polling_location
OK,,county,McCLAIN COUNTY PRECINCT 440015,WOODLAND HILLS BAPTIST CH,"313 S. HWY 76, NEWCASTLE NEWCASTLE OK 73065",polling_location
OK,,county,ADAIR COUNTY PRECINCT 010017,WATTS NURITION CENTER,WATTS NUTRITION CENTER WATTS OK 74964,polling_location
OK,,county,TULSA COUNTY PRECINCT 720120,THOREAU DEMONSTRATION ACADEMY,7370 E 71 ST TULSA OK 74117,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550247,METRO TECHNOLOGY CENTERS,4901 S BRYANT AVE OKLAHOMA CITY OK 73111,polling_location
OK,,county,GRANT COUNTY PRECINCT 270029,MEDFORD SCHOOL TEACHER LOUNGE,301 N. MAIN MEDFORD OK 73759,polling_location
OK,,county,OSAGE COUNTY PRECINCT 570311,GILCREASE CLUB HOUSE,1919 W SEMINOLE ST TULSA OK 74127,polling_location
OK,,county,CADDO COUNTY PRECINCT 081013,EAKLY TOWN HALL,311 WEST MAIN STREET EAKLY OK 73033,polling_location
OK,,county,MUSKOGEE COUNTY PRECINCT 510013,YORK ST CHRISTIAN CHURCH,1125 S YORK MUSKOGEE OK 74403,polling_location
OK,,county,McCLAIN COUNTY PRECINCT 440002,ROSEDALE FIRST BAPTIST CHURCH,37740 ARKANSAS AVE BYARS OK 74831,polling_location
OK,,county,TULSA COUNTY PRECINCT 720087,CHURCH OF CHRIST/PARK PLAZA,5925 E 51ST TULSA OK 74135,polling_location
OK,,county,McCURTAIN COUNTY PRECINCT 450024,BETHEL VOLUNTEER FIRE DEPT.,BETHEL COMMUNITY BETHEL OK 74724,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550087,MIDWEST CITY LIBRARY,8143 E RENO AVE MIDWEST CITY OK 73110,polling_location
OK,,county,TULSA COUNTY PRECINCT 720458,ST BENEDICT'S SCHOLASTICA CTR,2205 W ITHICA ST BROKEN ARROW OK 74012,polling_location
OK,,county,PITTSBURG COUNTY PRECINCT 610023,ASHLAND BAPTIST CHURCH,ASHLAND AREA ASHLAND OK 74524,polling_location
OK,,county,ADAIR COUNTY PRECINCT 010001,DAHLONEGAH SCHOOL, STILWELL OK 74960,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550214,WESTERN HILLS BAPTIST CHURCH,401 SW 44TH ST OKLAHOMA CITY OK 73109,polling_location
OK,,county,TULSA COUNTY PRECINCT 720451,CALVARY BAPTIST CHURCH,851 W NORMAN BROKEN ARROW OK 74012,polling_location
OK,,county,MURRAY COUNTY PRECINCT 500020,CROSSWAY BAPTIST CHURCH,2108 WEST BROADWAY SULPHUR OK 73086,polling_location
OK,,county,TILLMAN COUNTY PRECINCT 710010,TIPTON CITY HALL COUNCIL ROOM,110 N BROADWAY AVE TIPTON OK 73570,polling_location
OK,,county,PONTOTOC COUNTY PRECINCT 620063,ROFF TOWN HALL,110 W MAIN ST. ROFF OK 74865,polling_location
OK,,county,BRYAN COUNTY PRECINCT 070011,WADE/ALBANY SENIOR CENTER,CORNER OF WADE ST AND 70E ALBANY OK 74721,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550005,MARANATHA BAPTIST CHURCH,2800 N DIVIS BETHANY OK 73008,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550231,OAKCREST CHURCH OF CHRIST,1111 SW 89TH ST OKLAHOMA CITY OK 73139,polling_location
OK,,county,ADAIR COUNTY PRECINCT 010002,LYONS COMMUNITY BUILDING, BUNCH OK 74931,polling_location
OK,,county,TULSA COUNTY PRECINCT 720105,BOEVERS ELEM SCHOOL,3433 S 133 E AVE TULSA OK 74134,polling_location
OK,,county,TILLMAN COUNTY PRECINCT 710003,FREDERICK FIRE STATION,120 S. 8TH ST FREDERICK OK 73542,polling_location
OK,,county,McCLAIN COUNTY PRECINCT 440001,BYARS COMMUNITY CENTER,282 E RIPLEY ST BYARS OK 74831,polling_location
OK,,county,CADDO COUNTY PRECINCT 081009,COGAR METHODIST CHURCH,16016 CS 2720 MINCO OK 73059,polling_location
OK,,county,ADAIR COUNTY PRECINCT 010004,PENTECOSTAL HOLINESS CHURCH, STILWELL OK 74960,polling_location
OK,,county,OTTAWA COUNTY PRECINCT 580026,COMMUNITY CENTER (TOM DERWIN),S MAIN STREET WYANDOTTE OK 74370,polling_location
OK,,county,TULSA COUNTY PRECINCT 720881,FISHER BAPTIST CHURCH,2031 S 161 W AVE SAND SPRINGS OK 74063,polling_location
OK,,county,McINTOSH COUNTY PRECINCT 460314,BRUSH HILL BAPTIST CHURCH,HC 60 BOX 1335 CHECOTAH OK 74426,polling_location
OK,,county,OKMULGEE COUNTY PRECINCT 560020,BEGGS CITY HALL,108 N BROADWAY ST BEGGS OK 74421,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550232,OAKCREST CHURCH OF CHRIST,1111 SW 89TH ST OKLAHOMA CITY OK 73139,polling_location
OK,,county,SEQUOYAH COUNTY PRECINCT 680209,GORE SENIOR CITIZENS PP,HWY 64 EAST OF GORE AT THE GORE OK 74435,polling_location
OK,,county,MUSKOGEE COUNTY PRECINCT 510056,WARNER ASSEMBLY OF GOD CHURCH,206 3RD ST. WARNER OK 74469,polling_location
OK,,county,MUSKOGEE COUNTY PRECINCT 510059,WARNER ASSEMBLY OF GOD CHURCH,206 3RD ST. WARNER OK 74469,polling_location
OK,,county,NOBLE COUNTY PRECINCT 520105,FRONTIER SCHOOL,1 MI E OF RED ROCK ON HWY 15 RED ROCK OK 74651,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550251,DEL CITY 1ST SOUTHERN BAPTIST,6400 S SOONER RD DEL CITY OK 73155,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550093,EASTWOOD BAPTIST CHURCH,12251 E RENO AVE MIDWEST CITY OK 73130,polling_location
OK,,county,WAGONER COUNTY PRECINCT 730203,FIRST ASSEMBLY OF GOD,1998 W HIGHWAY 51 WAGONER OK 74467,polling_location
OK,,county,PITTSBURG COUNTY PRECINCT 610043,PITTSBURG SCHOOL, PITTSBURG OK 74560,polling_location
OK,,county,NOBLE COUNTY PRECINCT 520103,BILLINGS COMMUNITY BLDG,200 W MAIN BILLINGS OK 74630,polling_location
OK,,county,MUSKOGEE COUNTY PRECINCT 510057,FIRST BAPTIST CHURCH,120 MCCORKLE WEBBERS FALLS OK 74470,polling_location
OK,,county,MUSKOGEE COUNTY PRECINCT 510058,FIRST BAPTIST CHURCH,120 MCCORKLE WEBBERS FALLS OK 74470,polling_location
OK,,county,PONTOTOC COUNTY PRECINCT 620052,PONTOTOC COUNTY AGRI PLEX,1700 N BROADWAY AVE ADA OK 74820,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550254,HARMONY CHRISTIAN CHURCH,7100 S CHOCTAW RD CHOCTAW OK 73020,polling_location
OK,,county,KAY COUNTY PRECINCT 360409,PECKHAM FIRE DEPARTMENT,7151 W. CHURCH STREET NEWKIRK OK 74647,polling_location
OK,,county,BRYAN COUNTY PRECINCT 070010,COMMUNITY BAPTIST CHURCH,206 SOUTH SECOND STREET ACHILLE OK 74720,polling_location
OK,,county,CHEROKEE COUNTY PRECINCT 110009,COOKSON METHODIST CHURCH,32021 82 HWY COOKSON OK 74427,polling_location
OK,,county,DELAWARE COUNTY PRECINCT 210011,BIBLE BAPTIST CHURCH,28050 S 630 RD GROVE OK 74344,polling_location
OK,,county,JOHNSTON COUNTY PRECINCT 350005,MANNSVILLE COMMUNITY CENTER,108 E. BROADWAY MANNSVILLE OK 73447,polling_location
OK,,county,WASHINGTON COUNTY PRECINCT 740071,NEW LIFE WESLEYAN CHURCH,445 S CANEY ST COPAN OK 74022,polling_location
OK,,county,STEPHENS COUNTY PRECINCT 690049,CENTRAL HIGH COMMUNITY CENTER,7TH & BRONCHO RD MARLOW OK 73055,polling_location
OK,,county,CIMARRON COUNTY PRECINCT 130006,KEYES EMS, KEYES OK 73947,polling_location
OK,,county,LOGAN COUNTY PRECINCT 420307,FIRST CHRISTIAN CHURCH,402 EAST NOBLE GUTHRIE OK 73044,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140018,GOODRICH MEM UNITED METHODIST,200 W HAYES NORMAN OK 73069,polling_location
OK,,county,GARFIELD COUNTY PRECINCT 240304,WEST WILLOW COMMUNITY CHURCH,2217 CONSTITUTION AVE ENID OK 73703,polling_location
OK,,county,TULSA COUNTY PRECINCT 720067,TRINITY UNITED METH CHURCH,3737 S PEORIA AVE TULSA OK 74105,polling_location
OK,,county,GARFIELD COUNTY PRECINCT 240108,WOODRING AIRPORT TERMINAL,EAST OF ENID ENID OK 73701,polling_location
OK,,county,COMANCHE COUNTY PRECINCT 160015,HOLY CROSS LUTHERAN CHURCH,2105 NW 38TH STREET LAWTON OK 73507,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140035,ST MICHAELS EPISCOPAL CHURCH,1601 W IMHOFF ROAD NORMAN OK 73072,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140093,ST MICHAELS EPISCOPAL CHURCH,1601 W IMHOFF ROAD NORMAN OK 73072,polling_location
OK,,county,LINCOLN COUNTY PRECINCT 410008,WELLSTON CITY HALL,211 CEDAR WELLSTON OK 74881,polling_location
OK,,county,LEFLORE COUNTY PRECINCT 400214,LEFLORE COMMUNITY CENTER,BROADWAY ST LEFLORE OK 74942,polling_location
OK,,county,MAJOR COUNTY PRECINCT 470002,RINGWOOD TOWN HALL,200 N. MAIN ST. RINGWOOD OK 73768,polling_location
OK,,county,CHOCTAW COUNTY PRECINCT 120105,SOUTH CENTRAL COMMUNITY CENTER,700 SOUTH DEWITT HUGO OK 74743,polling_location
OK,,county,CHOCTAW COUNTY PRECINCT 120208,GOODLAND ACADEMY-BACON HALL,HWY 271 A W OFF 271 S HUGO OK 74743,polling_location
OK,,county,McCLAIN COUNTY PRECINCT 440024,MEMORIAL ASSEMBLY OF GOD CH,"701 W MONROE ST, PURCELL PURCELL OK 73080",polling_location
OK,,county,TULSA COUNTY PRECINCT 720014,MT ZION BAPTIST CHURCH,419 N ELGIN AVE TULSA OK 74120,polling_location
OK,,county,BECKHAM COUNTY PRECINCT 050115,DELHI FIRE DEPARTMENT,12683 N 1850 RD SAYRE OK 73662,polling_location
OK,,county,CHOCTAW COUNTY PRECINCT 120322,SWINK SCHOOL LIBRARY,3 BLKS S HWY 70E IN SWINK SWINK OK 74761,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550033,TOWNSEND ELEMENTARY SCHOOL,4000 EPPERLY DR DEL CITY OK 73105,polling_location
OK,,county,NOWATA COUNTY PRECINCT 530201,WANN COMMUNITY CENTER,CITY OF WANN WANN OK 74083,polling_location
OK,,county,CADDO COUNTY PRECINCT 080812,HIGHLAND METHODIST CHURCH,24005 CS2540 ALBERT OK 73001,polling_location
OK,,county,ROGERS COUNTY PRECINCT 660024,"FIRST BAPTIST CHURCH, TALALA",203 S OAK TALALA OK 74080,polling_location
OK,,county,CREEK COUNTY PRECINCT 190231,1ST UNITED METHODIST CHURCH,"118 N. CHESTNUT, BRISTOW BRISTOW OK 74010",polling_location
OK,,county,LOGAN COUNTY PRECINCT 420103,OAK CLIFF FIRE STATION #2,12037 S. SANTA FE EDMOND OK 73025,polling_location
OK,,county,HUGHES COUNTY PRECINCT 320020,WETUMKA CITY HALL,202 N MAIN WETUMKA OK 74883,polling_location
OK,,county,GRADY COUNTY PRECINCT 260026,COX CITY BAPTIST CHURCH,2443 COX CITY RD RUSH SPRINGS OK 73082,polling_location
OK,,county,TULSA COUNTY PRECINCT 720004,TULSA TECH CTR (PEORIA CAMPUS),3850 N PEORIA AVE TULSA OK 74106,polling_location
OK,,county,TULSA COUNTY PRECINCT 720013,RUDISILL NORTH REG LIBRARY,1520 NORTH HARTFORD AVE TULSA OK 74106,polling_location
OK,,county,COMANCHE COUNTY PRECINCT 160033,GREEN PASTURES CHURCH,3802 SE FORD RD LAWTON OK 73501,polling_location
OK,,county,COMANCHE COUNTY PRECINCT 160036,MEDICINE PARK TOWN HALL,154 E LAKE DRIVE MEDICINE PARK OK 73557,polling_location
OK,,county,MARSHALL COUNTY PRECINCT 480302,KINGSTON SENIOR CITIZEN CENTER,405 HWY 32 KINGSTON OK 73439,polling_location
OK,,county,GRADY COUNTY PRECINCT 260029,MINCO CHURCH OF CHRIST,500 W MAIN MINCO OK 73059,polling_location
OK,,county,COMANCHE COUNTY PRECINCT 160001,FIRST ASSEMBLY OF GOD,2201 NW 82 ST LAWTON OK 73505,polling_location
OK,,county,OKMULGEE COUNTY PRECINCT 560001,UGANDA MARTYRS CHURCH,3RD STREET AND CHOCTAW AVENUE OKMULGEE OK 74447,polling_location
OK,,county,MAYES COUNTY PRECINCT 490023,CHOUTEAU CHURCH OF CHRIST,"315 N 6TH ST, CHOUTEAU CHOUTEAU OK 74337",polling_location
OK,,county,BRYAN COUNTY PRECINCT 070017,ROCK COMMUNITY BUILDING, CADDO OK 74729,polling_location
OK,,county,BLAINE COUNTY PRECINCT 060017,GEARY CHRISTIAN CHURCH,205 SOUTH BLAINE GEARY OK 73040,polling_location
OK,,county,KAY COUNTY PRECINCT 360530,PIONEER AREA VO-TECH,2101 N. ASH PONCA CITY OK 74601,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550106,OUR LORD'S LUTHERAN CHURCH,2900 W HEFNER RD OKLAHOMA CITY OK 73127,polling_location
OK,,county,DEWEY COUNTY PRECINCT 220008,SEILING SENIOR CITIZENS CENTER,104 E. 3RD STREET SEILING OK 73663,polling_location
OK,,county,TEXAS COUNTY PRECINCT 700104,TYRONE CITY HALL,102 W MAIN ST TYRONE OK 73951,polling_location
OK,,county,GARVIN COUNTY PRECINCT 250024,STRATFORD HOUSING AUTH. BLDG.,100 THOMPSON DR. STRATFORD OK 74872,polling_location
OK,,county,NOWATA COUNTY PRECINCT 530304,JACK MORRIS RESIDENCE,3 M NORTHEAST OF CHILDERS DELAWARE OK 74027,polling_location
OK,,county,KAY COUNTY PRECINCT 360516,FAITH TABERNACLE,507 S 5TH ST PONCA CITY OK 74601,polling_location
OK,,county,HARMON COUNTY PRECINCT 290204,CIVIC CENTER,208 WEST JONES HOLLIS OK 73550,polling_location
OK,,county,KAY COUNTY PRECINCT 360206,FIRST UNITED METHODIST CHURCH,524 W. COOLIDGE AVE BLACKWELL OK 74631,polling_location
OK,,county,COAL COUNTY PRECINCT 150010,OLNEY SCHOOL LUNCHROOM, OLNEY OK 74538,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140029,NOBLE SENIOR CITIZENS CENTER,HIGHWAY 77 AND MAGUIRE RD. NOBLE OK 73068,polling_location
OK,,county,LEFLORE COUNTY PRECINCT 400114,AMERICAN LEGION POST #75,29957 MAIN ST BOKOSHE OK 74930,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550094,EASTSIDE CHURCH OF CHRIST,916 S DOUGLAS BLVD MIDWEST CITY OK 73130,polling_location
OK,,county,TULSA COUNTY PRECINCT 720410,EVERGREEN BAPTIST CHURCH,10301 E 111 ST SOUTH BIXBY OK 74008,polling_location
OK,,county,COMANCHE COUNTY PRECINCT 160008,ST PAUL'S UNITED METHODIST,910 NW 38 ST LAWTON OK 73505,polling_location
OK,,county,WAGONER COUNTY PRECINCT 730210,OKAY FIRST BAPTIST CHURCH,7530 N 37 ST E OKAY OK 74446,polling_location
OK,,county,HUGHES COUNTY PRECINCT 320032,STUART CHURCH OF CHRIST,418 ROOSEVELT AVE STUART OK 74570,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550038,HOLY TRINITY LUTHERAN CHURCH,308 NW 164TH ST EDMOND OK 73013,polling_location
OK,,county,WAGONER COUNTY PRECINCT 730101,ROLLING HILLS COMMUNITY CENTER,20 S 200 E AVE TULSA OK 74108,polling_location
OK,,county,KAY COUNTY PRECINCT 360205,FIRST BAPTIST CHURCH,1ST & BRIDGE BLACKWELL OK 74631,polling_location
OK,,county,TULSA COUNTY PRECINCT 720802,TULSA COMMUNITY COLLEGE - WEST,7505 W 41 ST TULSA OK 74107,polling_location
OK,,county,CHOCTAW COUNTY PRECINCT 120207,BLUFF COMMUNITY CENTER,4 MILES SOUTH ON HWY 271 SOPER OK 74759,polling_location
OK,,county,KAY COUNTY PRECINCT 360103,CHURCH OF CHRIST CHURCH,300 NORTH PUBLIC TONKAWA OK 74653,polling_location
OK,,county,MARSHALL COUNTY PRECINCT 480304,ENOS VOLUNTEER FIRE DEPT.,12451 FIREHOUSE ROAD KINGSTON OK 73439,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140004,ST ANDREWS U.METHODIST CHURCH,2727 SW 119TH ST. OKLAHOMA CITY OK 73170,polling_location
OK,,county,BRYAN COUNTY PRECINCT 070028,SILO HIGH SCHOOL GYM,122 WEST BOURNE STREET DURANT OK 74701,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140011,CALVARY CHAPEL OF NORMAN,1401 W BOYD ST NORMAN OK 73069,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140034,FIRST BAPTIST CHURCH,900 E. BROADWAY LEXINGTON OK 73051,polling_location
OK,,county,CRAIG COUNTY PRECINCT 180710,CRAIG COUNTY BAPTIST CHURCH,1517 E COUNTRY CLUB DR VINITA OK 74301,polling_location
OK,,county,LATIMER COUNTY PRECINCT 390004,KIAMICHI ELECTRIC CO-OP,966 S HWY 2 WILBURTON OK 74578,polling_location
OK,,county,CARTER COUNTY PRECINCT 100026,GA FIRST BAPTIST CHURCH,40 PRAIRIE ST. GENE AUTRY OK 73438,polling_location
OK,,county,CARTER COUNTY PRECINCT 100063,DICKSON CITY HALL,35 EASTGATE LOOP DICKSON OK 73401,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550036,ST MONICA CATHOLIC CHURCH,2001 N WESTERN AVE EDMOND OK 73003,polling_location
OK,,county,DEWEY COUNTY PRECINCT 220001,TALOGA SENIOR CITIZENS CENTER,105 S. BROADWAY TALOGA OK 73667,polling_location
OK,,county,TULSA COUNTY PRECINCT 720073,JOHN KNOX PRESBY CHURCH,2929 E 31 ST TULSA OK 74105,polling_location
OK,,county,DEWEY COUNTY PRECINCT 220007,SEILING CHURCH OF CHRIST,213 W. SHEPHERD SEILING OK 73663,polling_location
OK,,county,LEFLORE COUNTY PRECINCT 400302,PRAIRIE GROVE BAPTIST CHURCH,STATE HWY 63 WHITESBORO OK 74977,polling_location
OK,,county,LOVE COUNTY PRECINCT 430313,EASTMAN BAPTIST CHURCH,4.5 MI. NORTH OF HWY 32 MARIETTA OK 73448,polling_location
OK,,county,CRAIG COUNTY PRECINCT 180820,KETCHUM MUNICIPAL BLDG,MAIN STREET KETCHUM KETCHUM OK 74349,polling_location
OK,,county,LINCOLN COUNTY PRECINCT 410011,CHANDLER LIBRARY,1021 MANVEL AVENUE CHANDLER OK 74834,polling_location
OK,,county,GARFIELD COUNTY PRECINCT 240202,REDEEMER LUTHERAN CHURCH,215 S CLEVELAND ENID OK 73703,polling_location
OK,,county,WASHINGTON COUNTY PRECINCT 740028,BVILLE SOUTHERN BAPTIST CHURCH,5111 SE NOWATA RD BARTLESVILLE OK 74006,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140047,ST. ANDREWS CATHOLIC CHURCH,800 NW 5 ST MOORE OK 73160,polling_location
OK,,county,MAYES COUNTY PRECINCT 490311,HIS WAY CHRISTIAN FELLOW CHUR,WILLIE B. AUSTIN AND RADCLIFF LOCUST GROVE OK 74352,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550116,METRO TECHNOLOGY CENTER,201 NE 48TH ST OKLAHOMA CITY OK 73111,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140050,HOLY CROSS LUTHERAN CHURCH,1441 SW 104 OKLAHOMA CITY OK 73159,polling_location
OK,,county,CANADIAN COUNTY PRECINCT 090223,CANADIAN HILLS NAZARENE,11744 WEST RENO AVENUE YUKON OK 73099,polling_location
OK,,county,MUSKOGEE COUNTY PRECINCT 510033,CENTRAL CHURCH OF CHRIST,402 W MAIN ST HASKELL OK 74436,polling_location
OK,,county,PITTSBURG COUNTY PRECINCT 610026,BLOCKER BAPTIST CHURCH,BLOCKER BLOCKER OK 74529,polling_location
OK,,county,CANADIAN COUNTY PRECINCT 090504,PIEDMONT UNITED METHODIST CHUR,2525 N PIEDMONT ROAD PIEDMONT OK 73078,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550138,FRANCIS TUTTLE TECHNOLOGY CTR,12777 N ROCKWELL AVE OKLAHOMA CITY OK 73142,polling_location
OK,,county,GARVIN COUNTY PRECINCT 250007,PAULS VALLEY NATL BK-MERIDIAN,101 N INDIAN MERIDIAN ROAD PAULS VALLEY OK 73075,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550059,WATERLOO ROAD BAPTIST CHURCH,3100 E WATERLOO RD EDMOND OK 73034,polling_location
OK,,county,MURRAY COUNTY PRECINCT 500007,DAVIS SENIOR CITIZENS,103 S 4TH DAVIS OK 73030,polling_location
OK,,county,COMANCHE COUNTY PRECINCT 160011,FAITH BIBLE CHURCH,1402 SW PARKRIDGE BLVD LAWTON OK 73505,polling_location
OK,,county,SEQUOYAH COUNTY PRECINCT 680102,RURAL WATER DEPARTMENT PP,LEE'S CHAPEL ROAD SOUTH AND MULDROW OK 74948,polling_location
OK,,county,GARVIN COUNTY PRECINCT 250002,REC MULTI PURPOSE CENTER,808 N INDUSTRIAL HTS-E SIDE OF LINDSAY OK 73052,polling_location
OK,,county,OKMULGEE COUNTY PRECINCT 560033,PRESTON SCHOOL,10165 PRINGEY AVE PRESTON OK 74456,polling_location
OK,,county,LEFLORE COUNTY PRECINCT 400112,AMERICAN LEGION POST #75,29957 MAIN ST BOKOSHE OK 74930,polling_location
OK,,county,JEFFERSON COUNTY PRECINCT 340006,RYAN SENIOR CITIZEN CENTER,701 WASHINGTON STREET RYAN OK 73565,polling_location
OK,,county,MAYES COUNTY PRECINCT 490024,RURAL WATER DIST #2 BUILDING,"202 W BROADWAY, MAZIE OK MAZIE OK 74337",polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550253,CRESTVIEW BAPTIST CHURCH,7715 S HIWASSEE RD OKLAHOMA CITY OK 73150,polling_location
