state,election_date,jurisdiction,county_name,precinct_name,name,address,polling_location_type
AR,2012-11-06,county,,Calico Rock Rural,CALICO ROCK CITY HALL,900 Pirate Street Calico Rock AR 72519,polling_location
AR,2012-11-06,county,,Calico Rock Ward 1,CALICO ROCK CITY HALL,900 Pirate Street Calico Rock AR 72519,polling_location
AR,2012-11-06,county,,Calico Rock Ward 2,CALICO ROCK CITY HALL,900 Pirate Street Calico Rock AR 72519,polling_location
AR,2012-11-06,county,,Calico Rock Ward 3,CALICO ROCK CITY HALL,900 Pirate Street Calico Rock AR 72519,polling_location
AR,2012-11-06,county,,Calico Rock Ward 4,CALICO ROCK CITY HALL,900 Pirate Street Calico Rock AR 72519,polling_location
AR,2012-11-06,county,,Claiborne,CALICO ROCK CITY HALL,900 Pirate Street Calico Rock AR 72519,polling_location
AR,2012-11-06,county,,6M,Sulphur Springs Baptist Church,4340 Malvern Rd Hot Springs AR 0,polling_location
AR,2012-11-06,county,,6N,Sulphur Springs Baptist Church,4340 Malvern Rd Hot Springs AR 0,polling_location
AR,2012-11-06,county,,6R,Sulphur Springs Baptist Church,4340 Malvern Rd Hot Springs AR 0,polling_location
AR,2012-11-06,county,,1,Tucker Volunteer Fire Dept,3305 Fire Department Rd Tucker AR 72152,polling_location
AR,2012-11-06,county,,2,Tucker Volunteer Fire Dept,3305 Fire Department Rd Tucker AR 72152,polling_location
AR,2012-11-06,county,,122,Cooperative Extension Service,2901 W. Roosevelt Rd. Little Rock AR 0,polling_location
AR,2012-11-06,county,,Algoa,PHP Building,  AR 0,polling_location
AR,2012-11-06,county,,Amagon,PHP Building,  AR 0,polling_location
AR,2012-11-06,county,,Blackville,PHP Building,  AR 0,polling_location
AR,2012-11-06,county,,Pennington,PHP Building,  AR 0,polling_location
AR,2012-11-06,county,,Remmel,PHP Building,  AR 0,polling_location
AR,2012-11-06,county,,Oak Forest,MARIANA CIVIC CTR,593 HWY 243 MARIANNA AR 0,polling_location
AR,2012-11-06,county,,Ward Four,MARIANA CIVIC CTR,593 HWY 243 MARIANNA AR 0,polling_location
AR,2012-11-06,county,,Ward One,MARIANA CIVIC CTR,593 HWY 243 MARIANNA AR 0,polling_location
AR,2012-11-06,county,,Ward Three,MARIANA CIVIC CTR,593 HWY 243 MARIANNA AR 0,polling_location
AR,2012-11-06,county,,Ward Two,MARIANA CIVIC CTR,593 HWY 243 MARIANNA AR 0,polling_location
AR,2012-11-06,county,,Hickory Grove,Jacksonport City Hall,304 Avenue Street Newport AR 72112,polling_location
AR,2012-11-06,county,,Jacksonport,Jacksonport City Hall,304 Avenue Street Newport AR 72112,polling_location
AR,2012-11-06,county,,18,Flippin Rural (Baptist Church),721  Alford St. Flippin AR 72634,polling_location
AR,2012-11-06,county,,19,Flippin Rural (Baptist Church),721  Alford St. Flippin AR 72634,polling_location
AR,2012-11-06,county,,8D,Lake Hamilton Assembly God Ch.,2251 Airport Rd Hot Springs AR 0,polling_location
AR,2012-11-06,county,,8E,Lake Hamilton Assembly God Ch.,2251 Airport Rd Hot Springs AR 0,polling_location
AR,2012-11-06,county,,8F,Lake Hamilton Assembly God Ch.,2251 Airport Rd Hot Springs AR 0,polling_location
AR,2012-11-06,county,,9H,Lake Hamilton Assembly God Ch.,2251 Airport Rd Hot Springs AR 0,polling_location
AR,2012-11-06,county,,9P,Lake Hamilton Assembly God Ch.,2251 Airport Rd Hot Springs AR 0,polling_location
AR,2012-11-06,county,,9R,Lake Hamilton Assembly God Ch.,2251 Airport Rd Hot Springs AR 0,polling_location
AR,2012-11-06,county,,9S,Lake Hamilton Assembly God Ch.,2251 Airport Rd Hot Springs AR 0,polling_location
AR,2012-11-06,county,,8C,Piney Grove Methodist Church,2963 Airport Rd Hot Springs AR 0,polling_location
AR,2012-11-06,county,,9E,Piney Grove Methodist Church,2963 Airport Rd Hot Springs AR 0,polling_location
AR,2012-11-06,county,,9F,Piney Grove Methodist Church,2963 Airport Rd Hot Springs AR 0,polling_location
AR,2012-11-06,county,,8A,Antioch Baptist Church,3212 Sunshine Rd Royal AR 0,polling_location
AR,2012-11-06,county,,8B,Antioch Baptist Church,3212 Sunshine Rd Royal AR 0,polling_location
AR,2012-11-06,county,,9C,Antioch Baptist Church,3212 Sunshine Rd Royal AR 0,polling_location
AR,2012-11-06,county,,9D,Antioch Baptist Church,3212 Sunshine Rd Royal AR 0,polling_location
AR,2012-11-06,county,,9J,Antioch Baptist Church,3212 Sunshine Rd Royal AR 0,polling_location
AR,2012-11-06,county,,10A,"First Baptist Church, Royal",7402 Albert Pike Rd Royal AR 0,polling_location
AR,2012-11-06,county,,10B,"First Baptist Church, Royal",7402 Albert Pike Rd Royal AR 0,polling_location
AR,2012-11-06,county,,10C,"First Baptist Church, Royal",7402 Albert Pike Rd Royal AR 0,polling_location
AR,2012-11-06,county,,10D,"First Baptist Church, Royal",7402 Albert Pike Rd Royal AR 0,polling_location
AR,2012-11-06,county,,10E,"First Baptist Church, Royal",7402 Albert Pike Rd Royal AR 0,polling_location
AR,2012-11-06,county,,10F,"First Baptist Church, Royal",7402 Albert Pike Rd Royal AR 0,polling_location
AR,2012-11-06,county,,10G,"First Baptist Church, Royal",7402 Albert Pike Rd Royal AR 0,polling_location
AR,2012-11-06,county,,9A,"First Baptist Church, Royal",7402 Albert Pike Rd Royal AR 0,polling_location
AR,2012-11-06,county,,9B,"First Baptist Church, Royal",7402 Albert Pike Rd Royal AR 0,polling_location
AR,2012-11-06,county,,9K,"First Baptist Church, Royal",7402 Albert Pike Rd Royal AR 0,polling_location
AR,2012-11-06,county,,California,Guy City Hall,427 Hwy 25 N Guy AR 720605,polling_location
AR,2012-11-06,county,,Marion,Martin Chapel Methodist Church,1102 Hwy 8 South Hermitage AR 71647,polling_location
AR,2012-11-06,county,,Auvergne,Tupelo Community Building,  AR 0,polling_location
AR,2012-11-06,county,,Shoffner,Tupelo Community Building,  AR 0,polling_location
AR,2012-11-06,county,,Tupelo,Tupelo Community Building,  AR 0,polling_location
AR,2012-11-06,county,,Weldon,Tupelo Community Building,  AR 0,polling_location
AR,2012-11-06,county,,47,Charity Baptist Church,2901 W. Olive Street Rogers AR 72756,polling_location
AR,2012-11-06,county,,Campbell Station,Tuckerman United Methodist Church,East Walnut Street and Highway 367 Tuckerman AR 72473,polling_location
AR,2012-11-06,county,,Tuckerman Outside,Tuckerman United Methodist Church,East Walnut Street and Highway 367 Tuckerman AR 72473,polling_location
AR,2012-11-06,county,,Tuckerman Ward 1,Tuckerman United Methodist Church,East Walnut Street and Highway 367 Tuckerman AR 72473,polling_location
AR,2012-11-06,county,,Tuckerman Ward 2,Tuckerman United Methodist Church,East Walnut Street and Highway 367 Tuckerman AR 72473,polling_location
AR,2012-11-06,county,,Tuckerman Ward 3,Tuckerman United Methodist Church,East Walnut Street and Highway 367 Tuckerman AR 72473,polling_location
AR,2012-11-06,county,,Water Brothers Store,Tuckerman United Methodist Church,East Walnut Street and Highway 367 Tuckerman AR 72473,polling_location
AR,2012-11-06,county,,11D,Jessieville First Baptist Church,174 Beaudry Cir Jessieville AR 0,polling_location
AR,2012-11-06,county,,11E,Jessieville First Baptist Church,174 Beaudry Cir Jessieville AR 0,polling_location
AR,2012-11-06,county,,11H,Jessieville First Baptist Church,174 Beaudry Cir Jessieville AR 0,polling_location
AR,2012-11-06,county,,White River,Sulphur Rock City Hall,  AR 0,polling_location
AR,2012-11-06,county,,11K,Unit University Village Church,403 Barcelona Rd Hot Springs AR 0,polling_location
AR,2012-11-06,county,,11J,Christ Lutheran Church,103 Ponferada Way Hot Springs AR 0,polling_location
AR,2012-11-06,county,,13A,Christ Lutheran Church,103 Ponferada Way Hot Springs AR 0,polling_location
AR,2012-11-06,county,,114,Arkansas Arts Center,501 E. 9th St. Little Rock AR 0,polling_location
AR,2012-11-06,county,,Wattensaw City,De Valls Bluff City Hall,977 East Cypress DeValls Bluff AR 720405,polling_location
AR,2012-11-06,county,,Wattensaw Country,De Valls Bluff City Hall,977 East Cypress DeValls Bluff AR 720405,polling_location
AR,2012-11-06,county,,12N,Village Bible Church,100 Ponderosa Wy Hot Springs AR 0,polling_location
AR,2012-11-06,county,,13B,Village Bible Church,100 Ponderosa Wy Hot Springs AR 0,polling_location
AR,2012-11-06,county,,13C,Village Bible Church,100 Ponderosa Wy Hot Springs AR 0,polling_location
AR,2012-11-06,county,,12H,Fountain Lake School,4207 Park Ave Hot Springs AR 0,polling_location
AR,2012-11-06,county,,12K,Fountain Lake School,4207 Park Ave Hot Springs AR 0,polling_location
AR,2012-11-06,county,,12M,Fountain Lake School,4207 Park Ave Hot Springs AR 0,polling_location
AR,2012-11-06,county,,13D,Fountain Lake School,4207 Park Ave Hot Springs AR 0,polling_location
AR,2012-11-06,county,,13E,Fountain Lake School,4207 Park Ave Hot Springs AR 0,polling_location
AR,2012-11-06,county,,13N,Fountain Lake School,4207 Park Ave Hot Springs AR 0,polling_location
AR,2012-11-06,county,,48,Bethel Heights City Hall,530 Sunrise Drive Bethel Heights AR 72764,polling_location
AR,2012-11-06,county,,Diaz,Diaz City Hall,3401 S Main Newport AR 72112,polling_location
AR,2012-11-06,county,,Calvert,Calvert Fire Department,  AR 0,polling_location
AR,2012-11-06,county,,Darysaw,St. Paul AME Church,  AR 0,polling_location
AR,2012-11-06,county,,Davis,Philadelphia Baptist Church Fellowship Hall,  AR 0,polling_location
AR,2012-11-06,county,,36,First Presbyterian Church,1208 W. Main St. Jacksonville AR 0,polling_location
AR,2012-11-06,county,,Dekalb #1,Palestine Community Building,  AR 0,polling_location
AR,2012-11-06,county,,Dekalb #2,Tull Community Building,  AR 0,polling_location
AR,2012-11-06,county,,Sp3-Spadra,Marvin Vinson Blvd,1611 Oakland St Clarksville AR 72830,polling_location
AR,2012-11-06,county,,Sp4-Spadra,Marvin Vinson Blvd,1611 Oakland St Clarksville AR 72830,polling_location
AR,2012-11-06,county,,Fenter,Poyen City Hall,  AR 0,polling_location
AR,2012-11-06,county,,15,Springtown Church Of Christ,11905 Springtown Road Springtown AR 72734,polling_location
AR,2012-11-06,county,,Franklin,Corinth Baptist Church Building,  AR 0,polling_location
AR,2012-11-06,county,,Madison,Grapevine Fire Department,  AR 0,polling_location
AR,2012-11-06,county,,50,Faith Christian Fellowship Church,1221 E. New Hope Road Rogers AR 72758,polling_location
AR,2012-11-06,county,,Hazen City Ward 1,Farm Bureau Building,107 South Hazen Avenue Hazen AR 72064,polling_location
AR,2012-11-06,county,,Columbia,Stokes Church of Christ,8139 HWY 115 Pocahantas AR 0,polling_location
AR,2012-11-06,county,,10-Jefferson,Ralph Ayecock Shop,1041 Highway 138 East  AR 71630,polling_location
AR,2012-11-06,county,,51,War Eagle Mill,11045 War Eagle Road Rogers AR 72756,polling_location
AR,2012-11-06,county,,Center Post,Palestine Baptist Church,389 Edgemont Road Quitman AR 721305,polling_location
AR,2012-11-06,county,,Clayton,Palestine Baptist Church,389 Edgemont Road Quitman AR 721305,polling_location
AR,2012-11-06,county,,11-Mississippi,Baptist Church - Snow Lake,  AR 0,polling_location
AR,2012-11-06,county,,Francis,Brownsville Baptist Church,3815 Greers Ferry Road Greers Ferry AR 72067,polling_location
AR,2012-11-06,county,,Sp2- Spadra,Marvin Vinson Bldg.,1611 Oakland St Clarksville AR 72830,polling_location
AR,2012-11-06,county,,Grassey Inside,Concord Community Center,10424 Heber Springs Road North Concord AR 72523,polling_location
AR,2012-11-06,county,,Grassey Outside,Concord Community Center,10424 Heber Springs Road North Concord AR 72523,polling_location
AR,2012-11-06,county,,Giles,Municipal Building,8739 Edgemont Road Greers Ferry AR 72067,polling_location
AR,2012-11-06,county,,Greers Ferry Giles,Municipal Building,8739 Edgemont Road Greers Ferry AR 72067,polling_location
AR,2012-11-06,county,,Ward 3 Precinct 1,West Memphis High School,501 W Broadway St West Memphis AR 723005,polling_location
AR,2012-11-06,county,,Healing Springs,Drasco Fire Station,6526 Heber Springs Road North Drasco AR 72530,polling_location
AR,2012-11-06,county,,Heber Springs Ward 1,Heber Springs City Hall,1001 West Main Street Heber Springs AR 72543,polling_location
AR,2012-11-06,county,,Big Fork,Big Fork Community Building,6101 hwy 8 E Mena AR 71953,polling_location
AR,2012-11-06,county,,Newton,Naylor United Methodist,Hwy 36 Vilonia AR 72173,polling_location
AR,2012-11-06,county,,Alabama,Falcon Church,  AR 0,polling_location
AR,2012-11-06,county,,No. Mountain,Enders Community Center,Hwy 107 Quitman AR 721305,polling_location
AR,2012-11-06,county,,53,Rogers 1St United Methodist Church,307 W. Elm Street Rogers AR 72756,polling_location
AR,2012-11-06,county,,Palarm,Friendship Baptist Church- Rockey Point Rd,767 Rockey Point Rd Conway AR 0,polling_location
AR,2012-11-06,county,,Pine Mountain,Mt. Gayle Baptist Church,8 W Brannon Dr Conway AR 0,polling_location
AR,2012-11-06,county,,Salado,Salado Baptist Church,1785 Lyon Street Batesville AR 725005,polling_location
AR,2012-11-06,county,,Uca,UCA Campus,201 Donaghey Ave Conway AR 0,polling_location
AR,2012-11-06,county,,Union,Bethlehem Baptist Church Family life Center,506 Hwy 225 W Greenbrier AR 0,polling_location
AR,2012-11-06,county,,13-Randolph-1,First United Methodist Church,  AR 0,polling_location
AR,2012-11-06,county,,Spg 01,First United Methodist Church,  AR 0,polling_location
AR,2012-11-06,county,,Spg 09,First United Methodist Church,  AR 0,polling_location
AR,2012-11-06,county,,3,Peel Fire House,7820 Hwy 125 NW Peel AR 72668,polling_location
AR,2012-11-06,county,,19,Pumpkin Bend Church,Pumpkin Bend  AR 0,polling_location
AR,2012-11-06,county,,Almyra,Almyra Community Center,107 S. Elizabeth Street Almyra AR 72003,polling_location
AR,2012-11-06,county,,Keaton,Almyra Community Center,107 S. Elizabeth Street Almyra AR 72003,polling_location
AR,2012-11-06,county,,Mill Bayou,Almyra Community Center,107 S. Elizabeth Street Almyra AR 72003,polling_location
AR,2012-11-06,county,,16,Robinson Community Building,16903 Schooolhouse Road Siloam Springs AR 727605,polling_location
AR,2012-11-06,county,,Ward 3 Precinct 2,Calvary Church,  AR 0,polling_location
AR,2012-11-06,county,,Mason,Birta Community Building,  AR 0,polling_location
AR,2012-11-06,county,,14-Randolph-2,Old Municipal Building,  AR 0,polling_location
AR,2012-11-06,county,,Walker,Damascus City Hall,5 Broadway Damascus AR 0,polling_location
AR,2012-11-06,county,,West Cadron,Salem Baptist Church,4949 Prince St Conway AR 72034,polling_location
AR,2012-11-06,county,,55,Southside Church Of Christ,919 S. Dixieland Road Rogers AR 72758,polling_location
AR,2012-11-06,county,,Wilson,Cato Vol Fire Dept,814 Hwy 89 S N Little Rock AR 0,polling_location
AR,2012-11-06,county,,1-A,N Franklin County Fair Building,100 Hillbilly Lane Ozark AR 72949,polling_location
AR,2012-11-06,county,,1-B,N Franklin County Fair Building,100 Hillbilly Lane Ozark AR 72949,polling_location
AR,2012-11-06,county,,1-C,N Franklin County Fair Building,100 Hillbilly Lane Ozark AR 72949,polling_location
AR,2012-11-06,county,,2-A,N Franklin County Fair Building,100 Hillbilly Lane Ozark AR 72949,polling_location
AR,2012-11-06,county,,2-B,N Franklin County Fair Building,100 Hillbilly Lane Ozark AR 72949,polling_location
AR,2012-11-06,county,,2-E,N Franklin County Fair Building,100 Hillbilly Lane Ozark AR 72949,polling_location
AR,2012-11-06,county,,4-D,N Franklin County Fair Building,100 Hillbilly Lane Ozark AR 72949,polling_location
AR,2012-11-06,county,,5-B,N Franklin County Fair Building,100 Hillbilly Lane Ozark AR 72949,polling_location
AR,2012-11-06,county,,Ward 4 Precinct 1,Weaver Elementary,1280 E Barton Ave West Memphis AR 723005,polling_location
AR,2012-11-06,county,,Ward 4 Precinct 2,Weaver Elementary,1280 E Barton Ave West Memphis AR 723005,polling_location
AR,2012-11-06,county,,Walker Creek,Walker Creek Community Center,5811 Highway 53 Taylor AR 718605,polling_location
AR,2012-11-06,county,,2-C,Rehoboth Baptist Church,Corner of Wire Rd and Cravens Ozark AR 72949,polling_location
AR,2012-11-06,county,,3-A,Rehoboth Baptist Church,Corner of Wire Rd and Cravens Ozark AR 72949,polling_location
AR,2012-11-06,county,,2-D,Pleasant View Community Bldg,HWY 64 and Fairview Rd Mulberry AR 72947,polling_location
AR,2012-11-06,county,,5-A,Pleasant View Community Bldg,HWY 64 and Fairview Rd Mulberry AR 72947,polling_location
AR,2012-11-06,county,,8,Municipal Building,204 E Main Murfreesboro AR 71958,polling_location
AR,2012-11-06,county,,9,Municipal Building,204 E Main Murfreesboro AR 71958,polling_location
AR,2012-11-06,county,,3-B,First Assembly of God Church,18200 N HWY 215 Mountainburg AR 72949,polling_location
AR,2012-11-06,county,,Black Springs,Black Springs Community Center,1111 Hwy 8 W Norman AR 71960,polling_location
AR,2012-11-06,county,,3-C,Barnes Fire Dept,2318 Barnes Rd Ozark AR 72949,polling_location
AR,2012-11-06,county,,Pra-Prairie,Spadra Methodist Church,367 CR 2342 Clarksville AR 72830,polling_location
AR,2012-11-06,county,,3-D,Jethro Community Bldg,Oak Ridge Rd Ozark AR 72949,polling_location
AR,2012-11-06,county,,3-E,Joe Crouch Shop,12938 Watalula Rd Ozark AR 72949,polling_location
AR,2012-11-06,county,,4-B,Joe Crouch Shop,12938 Watalula Rd Ozark AR 72949,polling_location
AR,2012-11-06,county,,3-F,Hickory Grove Community Bldg,Mountain Top Rd and Hickory Grove Rd Ozark AR 72949,polling_location
AR,2012-11-06,county,,4-A,Watalula Fire Dept,HWY 352 Ozark AR 72949,polling_location
AR,2012-11-06,county,,Dobson Cooper-Haynes,Weiner Fire Station,101 N Washington St Weiner AR 0,polling_location
AR,2012-11-06,county,,Dobson Pitts,Weiner Fire Station,101 N Washington St Weiner AR 0,polling_location
AR,2012-11-06,county,,West Prairie City,Weiner Fire Station,101 N Washington St Weiner AR 0,polling_location
AR,2012-11-06,county,,West Prairie City,Weiner Fire Station,101 N Washington St Weiner AR 0,polling_location
