state,election_date,jurisdiction_type,jurisdiction,precinct_name,precinct_id,name,address,polling_place_type
CT,2016-11-08,town,Stamford,Domus - The Old Rogers School,002-00,Domus - The Old Rogers School,"15 Frank Street, Stamford, CT 06902",polling_place
CT,2016-11-08,town,Stamford,Dolan Middle School,014-00,Dolan Middle School,"51 Toms Road -Front Entry, Stamford, CT 06906",polling_place
CT,2016-11-08,town,Stamford,Davenport Ridge School,019-00,Davenport Ridge School,"1300 Newfield Avenue -Side Entry, Stamford, CT 06905",polling_place
CT,2016-11-08,town,Stamford,Julia A Stark School,004-00,Julia A Stark School,"38 Oscar Street, Stamford, CT 06906",polling_place
CT,2016-11-08,town,Stamford,J A Stark School J,004-57,J A Stark School J,"38 Oscar Street, Stamford, CT 06906",polling_place
CT,2016-11-08,town,Stamford,K T Murphy School K,003-28,K T Murphy School K,"38 George Street, Stamford, CT 06902",polling_place
CT,2016-11-08,town,Stamford,Long Ridge Church,022-02,Long Ridge Church,"455 Old Ridge Road, Stamford, CT ",polling_place
CT,2016-11-08,town,Stamford,Murphy School,003-00,Murphy School,"38 George Street, Stamford, CT 06902",polling_place
CT,2016-11-08,town,Stamford,Northeast School,020-01,Northeast School,"82 Scofieldtown Road, Stamford, CT 06903",polling_place
CT,2016-11-08,town,Stamford,Our Lady Star Of The Sea,001-00,Our Lady Star Of The Sea,"1200 Shippan Avenue, Stamford, CT 06902",polling_place
CT,2016-11-08,town,Stamford,Rippowam Middle School,013-00,Rippowam Middle School,"381 High Ridge Road, Stamford, CT 06905",polling_place
CT,2016-11-08,town,Stamford,Roxbury School,017-00,Roxbury School,"751 West Hill Road -Gym Entrance, Stamford, CT 06902",polling_place
CT,2016-11-08,town,Stamford,Stamford High School -Rear,005-00,Stamford High School -Rear,"84 Hillandale Avenue, Stamford, CT 06902",polling_place
CT,2016-11-08,town,Stamford,Stamford High School Rear H,005-48,Stamford High School Rear H,"84 Hillandale Avenue, Stamford, CT 06902",polling_place
CT,2016-11-08,town,Stamford,Saint Bridget Church Hall,006-01,Saint Bridget Church Hall,"274 Strawberry Hill Avenue, Stamford, CT 06902",polling_place
CT,2016-11-08,town,Stamford,Saint Bridget Church E,006-71,Saint Bridget Church E,"274 Strawberry Hill Avenue, Stamford, CT 06902",polling_place
CT,2016-11-08,town,Stamford,Stillmeadow School,008-00,Stillmeadow School,"800 Stillwater Road, Stamford, CT 06902",polling_place
CT,2016-11-08,town,Stamford,Salvation Army Community Center,009-00,Salvation Army Community Center,"175 Selleck Street / Betts Avenue, Stamford, CT 06902",polling_place
CT,2016-11-08,town,Stamford,Stillmeadow School,012-00,Stillmeadow School,"800 Stillwater Road, Stamford, CT 06902",polling_place
CT,2016-11-08,town,Stamford,Springdale School -Rear,015-00,Springdale School -Rear,"1127 Hope Street, Stamford, CT 06907",polling_place
CT,2016-11-08,town,Stamford,Scofield Middle School,021-00,Scofield Middle School,"641 Scofieldtown Road, Stamford, CT 06903",polling_place
CT,2016-11-08,town,Stamford,Turn Of River School,016-01,Turn Of River School,"117 Vine Road, Stamford, CT ",polling_place
CT,2016-11-08,town,Stamford,Turn Of River School,018-02,Turn Of River School,"117 Vine Road, Stamford, CT ",polling_place
CT,2016-11-08,town,Stamford,Westover School,010-00,Westover School,"412 Stillwater Avenue, Stamford, CT 06902",polling_place
CT,2016-11-08,town,Stamford,Westover School W,010-99,Westover School W,"412 Stilwater Avenue, Stamford, CT 06902",polling_place
CT,2016-11-08,town,Sterling,Sterling Municipal Building,001-00,Sterling Municipal Building,"1183 Plainfield Pike, Oneco Ct, CT 06373",polling_place
CT,2016-11-08,town,Stonington,BF Hoxie Engine Company,004-00,BF Hoxie Engine Company,"Mystic Fire Department, Mystic, CT 06355",polling_place
CT,2016-11-08,town,Stonington,Board Of Education Administration Building,005-00,Board Of Education Administration Building,"49 North Stonington Road, Old Mystic, CT 06355",polling_place
CT,2016-11-08,town,Stonington,Deans Mill School,003-00,Deans Mill School,"35 Deans Mill Road, Stonington, CT 06378",polling_place
CT,2016-11-08,town,Stonington,Pawcatuck Fire House,002-00,Pawcatuck Fire House,"33 Liberty Street, Pawcatuck, CT 06379",polling_place
CT,2016-11-08,town,Stonington,Stonington Fire House,001-00,Stonington Fire House,"100 Main Street, Stonington, CT 06378",polling_place
CT,2016-11-08,town,Stratford,Bunnell High School 120 21,090-01,Bunnell High School 120 21,"1 Bulldog Lane, Stratford, CT 06614",polling_place
CT,2016-11-08,town,Stratford,Bunnell High School 122 21,090-21,Bunnell High School 122 21,"1 Bulldog Lane, Stratford, CT 06614",polling_place
CT,2016-11-08,town,Stratford,Chapel Street School 120 21,080-01,Chapel Street School 120 21,"380 Chapel Street, Stratford, CT 06614",polling_place
CT,2016-11-08,town,Stratford,Chapel Street School 122 21,080-21,Chapel Street School 122 21,"380 Chapel Street, Stratford, CT 06614",polling_place
CT,2016-11-08,town,Stratford,Franklin School 121 21,040-11,Franklin School 121 21,"1895 Barnum Avenue, Stratford, CT 06615",polling_place
CT,2016-11-08,town,Stratford,Franklin School 121 23,040-13,Franklin School 121 23,"1895 Barnum Avenue, Stratford, CT 06615",polling_place
CT,2016-11-08,town,Stratford,Johnson House 121 21,030-11,Johnson House 121 21,"719 Birdseye Street, Stratford, CT 06615",polling_place
CT,2016-11-08,town,Stratford,Johnson House 121 23,030-13,Johnson House 121 23,"719 Birdseye Street, Stratford, CT 06615",polling_place
CT,2016-11-08,town,Stratford,Lordship Elementary School 120 21,010-01,Lordship Elementary School 120 21,"254 Crown Street, Stratford, CT 06615",polling_place
CT,2016-11-08,town,Stratford,Lordship Elementary School 121 21,011-11,Lordship Elementary School 121 21,"254 Crown Street, Stratford, CT 06615",polling_place
CT,2016-11-08,town,Stratford,Nichols School 120 21,050-01,Nichols School 120 21,"396 Nichols Avenue, Stratford, CT 06614",polling_place
CT,2016-11-08,town,Stratford,Nichols School 121 21,050-11,Nichols School 121 21,"396 Nichols Avenue, Stratford, CT 06614",polling_place
CT,2016-11-08,town,Stratford,Stratford High School 120 21,020-01,Stratford High School 120 21,"45 North Parade, Stratford, CT 06615",polling_place
CT,2016-11-08,town,Stratford,Stratford High School 121 21,020-11,Stratford High School 121 21,"45 North Parade, Stratford, CT 06615",polling_place
CT,2016-11-08,town,Stratford,Stratford High School 121 23,020-13,Stratford High School 121 23,"45 North Parade, Stratford, CT 06615",polling_place
CT,2016-11-08,town,Stratford,Second Hill Lane 120 21,100-01,Second Hill Lane 120 21,"65 Second Hill Lane, Stratford, CT 06614",polling_place
CT,2016-11-08,town,Stratford,Wooster Middle School 120 21,060-01,Wooster Middle School 120 21,"150 Lincoln Street, Stratford, CT 06614",polling_place
CT,2016-11-08,town,Stratford,Wooster Middle School 121 21,060-11,Wooster Middle School 121 21,"150 Lincoln Street, Stratford, CT 06614",polling_place
CT,2016-11-08,town,Stratford,Wilcoxson School 120 21,070-01,Wilcoxson School 120 21,"600 Wilcoxson Avenue, Stratford, CT 06614",polling_place
CT,2016-11-08,town,Suffield,Suffield Middle School,001-00,Suffield Middle School,"Formerly The Old High School, Suffield, CT 06078",polling_place
CT,2016-11-08,town,Thomaston,Crescent Gallery Former Teen Center,001-00,Crescent Gallery Former Teen Center,"158 Main Street, Thomaston, CT 06787",polling_place
CT,2016-11-08,town,Thompson,Community Room Town Hall,002-00,Community Room Town Hall,"815 Riverside Drive, North Grosvenordale, CT 06255",polling_place
CT,2016-11-08,town,Thompson,East Thompson Fire Station,004-00,East Thompson Fire Station,"530 East Thompson Road, Thompson, CT 06277",polling_place
CT,2016-11-08,town,Thompson,Quinebaug Volunteer Fire Department,003-00,Quinebaug Volunteer Fire Department,"720 Quinebaug Road, Quinebaug, CT 06262",polling_place
CT,2016-11-08,town,Thompson,Thompson Hill Fire Station,001-00,Thompson Hill Fire Station,"70 Chase Road, Thompson, CT 06277",polling_place
CT,2016-11-08,town,Tolland,The Gym At Tolland Recreation Center 1,001-00,The Gym At Tolland Recreation Center 1,"Formerly Parker School, Tolland, CT 06084",polling_place
CT,2016-11-08,town,Tolland,Tolland Senior Center,002-00,Tolland Senior Center,"674 Tolland Stage Road, Tolland, CT 06084",polling_place
CT,2016-11-08,town,Tolland,The Gym At Tolland Recreation Center 3,003-00,The Gym At Tolland Recreation Center 3,"Formerly Parker School, Tolland, CT 06084",polling_place
CT,2016-11-08,town,Torrington,Armory,008-00,Armory,"153 South Main St, Torrington, CT 06790",polling_place
CT,2016-11-08,town,Torrington,Coe Park 1,002-00,Coe Park 1,"101 Litchfield St, Torrington, CT 06790",polling_place
CT,2016-11-08,town,Torrington,Coe Park 2,003-00,Coe Park 2,"101 Litchfield St, Torrington, CT 06790",polling_place
CT,2016-11-08,town,Torrington,City Hall 1,006-00,City Hall 1,"140 Main St, Torrington, CT 06790",polling_place
CT,2016-11-08,town,Torrington,City Hall 2,007-00,City Hall 2,"140 Main St, Torrington, CT 06790",polling_place
CT,2016-11-08,town,Torrington,Torrington Middle School,001-00,Torrington Middle School,"200 Middle School Drive, Torrington, CT 06790",polling_place
CT,2016-11-08,town,Torrington,Torringford School 1,004-00,Torringford School 1,"631 Torringford West St, Torrington, CT 06790",polling_place
CT,2016-11-08,town,Torrington,Torringford School 2,005-00,Torringford School 2,"631 Torringford West Street, Torrington, CT 06790",polling_place
CT,2016-11-08,town,Trumbull,Hillcrest School,001-23,Hillcrest School,"530 Daniels Farm Road, Trumbull, CT 06611",polling_place
CT,2016-11-08,town,Trumbull,Madison School 123,003-23,Madison School 123,"4630 Madison Avenue, Trumbull, CT 06611",polling_place
CT,2016-11-08,town,Trumbull,Middlebrook School 134,004-34,Middlebrook School 134,"220 Middlebrook Avenue, Trumbull, CT 06611",polling_place
CT,2016-11-08,town,Trumbull,St. Joseph High School,002-22,St. Joseph High School,"2320 Huntington Tpke, Trumbull, CT 06611",polling_place
CT,2016-11-08,town,Trumbull,St. Joseph High School,002-23,St. Joseph High School,"2320 Huntington Tpke, Trumbull, CT 06611",polling_place
CT,2016-11-08,town,Union,Union Town Hall,001-00,Union Town Hall,"1043 Buckley Highway, Union, CT 06076",polling_place
CT,2016-11-08,town,Vernon,North East School,001-00,North East School,"69 East Street, Vernon, CT 06066",polling_place
CT,2016-11-08,town,Vernon,Rockville High School,002-00,Rockville High School,"70 Loveland Hill Road, Vernon, CT 06066",polling_place
CT,2016-11-08,town,Vernon,Skinner Road School,003-00,Skinner Road School,"90 Skinner Road, Vernon, CT 06066",polling_place
CT,2016-11-08,town,Vernon,Vernon Center Middle School,004-00,Vernon Center Middle School,"777 Hartford Turnpike, Vernon, CT 06066",polling_place
CT,2016-11-08,town,Voluntown,Town Hall,001-00,Town Hall,"115 Main Street, Voluntown, CT 06384",polling_place
CT,2016-11-08,town,Wallingford,Cook Hill School,005-00,Cook Hill School,"57 Hall Rd, Wallingford Ct, CT 06492",polling_place
CT,2016-11-08,town,Wallingford,Dag Hammarskjold Middle School,004-00,Dag Hammarskjold Middle School,"106 Pond Hill Rd, Wallingford Ct, CT 06492",polling_place
CT,2016-11-08,town,Wallingford,Evarts C. Stevens School,002-00,Evarts C. Stevens School,"18 Kondracki Ln, Wallingford Ct, CT 06492",polling_place
CT,2016-11-08,town,Wallingford,Moses Y. Beach School,003-00,Moses Y. Beach School,"340 North Main St., Wallingford Ct, CT 06492",polling_place
CT,2016-11-08,town,Wallingford,Pond Hill School,001-00,Pond Hill School,"297 Pond Hill Road, Wallingford Ct, CT 06492",polling_place
CT,2016-11-08,town,Wallingford,Parker Farms School,006-00,Parker Farms School,"30 Parker Farms Rd, Wallingford Ct, CT 06492",polling_place
CT,2016-11-08,town,Wallingford,Rock Hill School,009-00,Rock Hill School,"911 Durham Rd, Wallingford Ct, CT 06492",polling_place
CT,2016-11-08,town,Wallingford,Wallingford Senior Center,008-00,Wallingford Senior Center,"284 Washington St, Wallingford Ct, CT 06492",polling_place
CT,2016-11-08,town,Wallingford,Yalesville Elementary School,007-00,Yalesville Elementary School,"415 Church St, Yalesville Ct, CT 06492",polling_place
CT,2016-11-08,town,Warren,Town Hall,001-00,Town Hall,"50 Cemetery Road, Warren, CT 06754",polling_place
CT,2016-11-08,town,Washington,Town Hall,001-00,Town Hall,"Bryan Memorial Plaza, Washington Depot, CT 06794",polling_place
CT,2016-11-08,town,Waterbury,Blessed Sacrament School,073-02,Blessed Sacrament School,"386 Robinwood Road, Waterbury, CT 06708",polling_place
CT,2016-11-08,town,Waterbury,Carrington School,073-01,Carrington School,"24 Kenmore Rd, Waterbury, CT 06708",polling_place
CT,2016-11-08,town,Waterbury,Chase School,074-01,Chase School,"40 Woodtick Road, Waterbury, CT 06401",polling_place
CT,2016-11-08,town,Waterbury,Crosby High School,074-02,Crosby High School,"300 Pierpont Road, Waterbury, CT 06705",polling_place
CT,2016-11-08,town,Waterbury,Edward D Bergin Apartments,072-05,Edward D Bergin Apartments,"70 Lakewood Road, Waterbury, CT 06704",polling_place
CT,2016-11-08,town,Waterbury,Gilmartin School,071-02,Gilmartin School,"94 Spring Lake Road, Waterbury, CT 06706",polling_place
CT,2016-11-08,town,Waterbury,Kennedy High School,071-01,Kennedy High School,"422 Highland Avenue, Waterbury, CT 06708",polling_place
CT,2016-11-08,town,Waterbury,Kingsbury School,073-03,Kingsbury School,"220 Columbia Boulevard, Waterbury, CT 06710",polling_place
CT,2016-11-08,town,Waterbury,Mount Olive A M E Zion Church,072-01,Mount Olive A M E Zion Church,"82 Pearl Street, Waterbury, CT 06704",polling_place
CT,2016-11-08,town,Waterbury,Maloney School,075-03,Maloney School,"233 South Elm Street, Waterbury, CT 06706",polling_place
CT,2016-11-08,town,Waterbury,Reed School,072-02,Reed School,"33 Griggs St, Waterbury, CT 06704",polling_place
CT,2016-11-08,town,Waterbury,Regan School,072-04,Regan School,"2780 North Main Street, Waterbury, CT 06704",polling_place
CT,2016-11-08,town,Waterbury,Sprague School,073-04,Sprague School,"1443 Thomaston Avenue, Waterbury, CT 06704",polling_place
CT,2016-11-08,town,Waterbury,Saint Peter And Paul School,074-03,Saint Peter And Paul School,"116 Beecher Avenue, Waterbury, CT 06705",polling_place
CT,2016-11-08,town,Waterbury,Tinker School,071-03,Tinker School,"655 Congress Avenue, Waterbury, CT 06708",polling_place
CT,2016-11-08,town,Waterbury,Woodrow Wilson School,072-03,Woodrow Wilson School,"235 Birch Street, Waterbury, CT 06704",polling_place
CT,2016-11-08,town,Waterbury,Wendell Cross School 15/3,074-04,Wendell Cross School 15/3,"1255 Hamilton Ave, Waterbury, CT 06706",polling_place
CT,2016-11-08,town,Waterbury,Wendell Cross School 15/5,074-05,Wendell Cross School 15/5,"1255 Hamilton Ave, Waterbury, CT 06706",polling_place
CT,2016-11-08,town,Waterbury,Willow Plaza Community Center,075-01,Willow Plaza Community Center,"60 Elmwood Avenue, Waterbury, CT 06710",polling_place
CT,2016-11-08,town,Waterbury,Washington Park House,075-02,Washington Park House,"283 Sylvan Avenue, Waterbury, CT 06706",polling_place
CT,2016-11-08,town,Waterbury,Washington School,075-04,Washington School,"685 Baldwin Street, Waterbury, CT 06706",polling_place
CT,2016-11-08,town,Waterford,Great Neck School,004-00,Great Neck School,"165 Great Neck Road, Waterford, CT 06385",polling_place
CT,2016-11-08,town,Waterford,Oswegatchie School,003-00,Oswegatchie School,"470 Boston Post Road, Waterford, CT 06385",polling_place
CT,2016-11-08,town,Waterford,Quaker Hill School,002-00,Quaker Hill School,"285 Bloomingdale Road, Quaker Hill, CT 06375",polling_place
CT,2016-11-08,town,Waterford,Town Hall,001-00,Town Hall,"15 Rope Ferry Road, Waterford, CT 06385",polling_place
CT,2016-11-08,town,Watertown,Heminway Park School,001-00,Heminway Park School,"Heminway Park Road, Watertown, CT 06795",polling_place
CT,2016-11-08,town,Watertown,Judson School,002-00,Judson School,"Hamilton Lane, Watertown, CT 06795",polling_place
CT,2016-11-08,town,Watertown,Polk School,004-00,Polk School,"Buckingham Street, Oakville, CT 06779",polling_place
CT,2016-11-08,town,Watertown,Swift Middle School,003-00,Swift Middle School,"Colonial Street, Oakville, CT 06779",polling_place
CT,2016-11-08,town,West Hartford,Bristow Middle School,002-00,Bristow Middle School,"34 Highland Street, West Hartford, CT 06119",polling_place
CT,2016-11-08,town,West Hartford,Braeburn School,008-00,Braeburn School,"45 Braeburn Road, West Hartford, CT 06107",polling_place
CT,2016-11-08,town,West Hartford,Conard High School,006-00,Conard High School,"110 Beechwood Road, West Hartford, CT 06107",polling_place
CT,2016-11-08,town,West Hartford,Elmwood Community Center,004-00,Elmwood Community Center,"1106 New Britain Avenue, West Hartford, CT 06110",polling_place
CT,2016-11-08,town,West Hartford,Hall High School,009-00,Hall High School,"975 North Main Street, West Hartford, CT 06117",polling_place
CT,2016-11-08,town,West Hartford,King Philip School,001-00,King Philip School,"100 King Philip Drive, West Hartford, CT 06117",polling_place
CT,2016-11-08,town,West Hartford,Sedgwick Middle School,007-00,Sedgwick Middle School,"128 Sedgwick Road, West Hartford, CT 06107",polling_place
CT,2016-11-08,town,West Hartford,West Hartford Town Hall,003-00,West Hartford Town Hall,"50 South Main Street, West Hartford, CT 06107",polling_place
CT,2016-11-08,town,West Hartford,Wolcott School,005-00,Wolcott School,"71 Wolcott Road, West Hartford, CT 06110",polling_place
CT,2016-11-08,town,West Haven,Ann V. Molloy School,007-00,Ann V. Molloy School,"255 Meloy Road, West Haven, CT 06516",polling_place
CT,2016-11-08,town,West Haven,City Hall,001-00,City Hall,"355 Main Street, West Haven, CT 06516",polling_place
CT,2016-11-08,town,West Haven,Forest School,006-00,Forest School,"95 Burwell Road, West Haven, CT 06516",polling_place
CT,2016-11-08,town,West Haven,John Prete Senior Housing,005-00,John Prete Senior Housing,"1187 Campbell Avenue, West Haven, CT 06516",polling_place
CT,2016-11-08,town,West Haven,Mackrille School,008-00,Mackrille School,"806 Jones Hill Road, West Haven, CT 06516",polling_place
CT,2016-11-08,town,West Haven,Pagels School,010-00,Pagels School,"26 Benham Hill Road, West Haven, CT 06516",polling_place
CT,2016-11-08,town,West Haven,Surfside Senior Housing,002-00,Surfside Senior Housing,"200 Oak Street, West Haven, CT 06516",polling_place
CT,2016-11-08,town,West Haven,St Paul's Church Hall,004-00,St Paul's Church Hall,"898 First Avenue, West Haven, CT 06516",polling_place
CT,2016-11-08,town,West Haven,Seth Haley School,009-00,Seth Haley School,"146 South Street, West Haven, CT 06516",polling_place
CT,2016-11-08,town,West Haven,Washington School,003-00,Washington School,"369 Washington Avenue, West Haven, CT 06516",polling_place
CT,2016-11-08,town,Westbrook,Theresa Mulvey Municipal Center - 1,001-00,Theresa Mulvey Municipal Center - 1,"35th Assembly District, Westbrook, CT 06498",polling_place
CT,2016-11-08,town,Westbrook,Theresa Mulvey Municipal Center - 2,002-00,Theresa Mulvey Municipal Center - 2,"23rd Assembly District, Westbrook, CT 06498",polling_place
CT,2016-11-08,town,Weston,Weston Middle School - 28,001-00,Weston Middle School - 28,"School Road, Weston, CT 06883",polling_place
CT,2016-11-08,town,Weston,Weston Middle School - 26,002-00,Weston Middle School - 26,"School Road, Weston, CT 06883",polling_place
CT,2016-11-08,town,Westport,Coleytown Middle School Gym,136-02,Coleytown Middle School Gym,"225 North Avenue, Westport, CT 06880",polling_place
CT,2016-11-08,town,Westport,Greens Farms Elementary School Auditorium,136-04,Greens Farms Elementary School Auditorium,"17 Morningside Drive South, Westport, CT 06880",polling_place
CT,2016-11-08,town,Westport,Greens Farms Elementary School Gym,136-05,Greens Farms Elementary School Gym,"17 Morningside Drive South, Westport, CT 06880",polling_place
CT,2016-11-08,town,Westport,Long Lots Elementary School Gym,136-03,Long Lots Elementary School Gym,"13 Hyde Lane, Westport, CT 06880",polling_place
CT,2016-11-08,town,Westport,Saugatuck Elementary School Gym,136-01,Saugatuck Elementary School Gym,"170 Riverside Avenue, Westport, CT 06880",polling_place
CT,2016-11-08,town,Westport,Saugatuck Elementary School Gym,143-01,Saugatuck Elementary School Gym,"170 Riverside Avenue, Westport, CT 06880",polling_place
CT,2016-11-08,town,Westport,Westport Public Library,136-06,Westport Public Library,"20 Jesup Road, Westport, CT 06880",polling_place
CT,2016-11-08,town,Wethersfield,Emerson Williams School,005-00,Emerson Williams School,"461 Wells Road, Wethersfield, CT 06109",polling_place
CT,2016-11-08,town,Wethersfield,Incarnation Church Hall,001-00,Incarnation Church Hall,"544 Prospect Street, Wethersfield, CT 06109",polling_place
CT,2016-11-08,town,Wethersfield,Keeney Cultural Center,002-00,Keeney Cultural Center,"200 Main Street, Wethersfield, CT 06109",polling_place
CT,2016-11-08,town,Wethersfield,Pitkin Community Center,006-00,Pitkin Community Center,"30 Greenfield Street, Wethersfield, CT 06109",polling_place
CT,2016-11-08,town,Wethersfield,Wethersfield United Methodist Church,003-00,Wethersfield United Methodist Church,"150 Prospect Street, Wethersfield, CT 06109",polling_place
CT,2016-11-08,town,Wethersfield,Webb Elementary School,004-00,Webb Elementary School,"51 Willow Street, Wethersfield, CT 06109",polling_place
CT,2016-11-08,town,Willington,The Town Office Building,001-00,The Town Office Building,"40 Old Farms Road, Willington, CT 06279",polling_place
CT,2016-11-08,town,Wilton,Cider Mill School - District 2,002-00,Cider Mill School - District 2,"240 School Rd., Wilton, CT 06897",polling_place
CT,2016-11-08,town,Wilton,Middlebrook School - District 3,003-00,Middlebrook School - District 3,"131 School Road, Wilton, CT 06897",polling_place
CT,2016-11-08,town,Wilton,Wilton High School - District 1,001-00,Wilton High School - District 1,"395 Danbury Road, Wilton, CT 06897",polling_place
CT,2016-11-08,town,Winchester,Pearson School,001-00,Pearson School,"2 Wetmore Avenue, Winsted, CT 06098",polling_place
CT,2016-11-08,town,Windham,Bpo Elks 1311,001-00,Bpo Elks 1311,"198 Pleasant St, Willimantic, CT 06226",polling_place
CT,2016-11-08,town,Windham,Bpo Elks 1311,002-00,Bpo Elks 1311,"198 Pleasant St, Willimantic, CT 06226",polling_place
CT,2016-11-08,town,Windham,Bpo Elks 1311,003-00,Bpo Elks 1311,"198 Pleasant St, Willimantic, CT 06226",polling_place
CT,2016-11-08,town,Windham,Bpo Elks 1311,004-00,Bpo Elks 1311,"198 Pleasant St, Willimantic, CT 06226",polling_place
CT,2016-11-08,town,Windham,Bpo Elks 1311,006-00,Bpo Elks 1311,"198 Pleasant St, Willimantic, CT 06226",polling_place
CT,2016-11-08,town,Windham,Bpo Elks 1311,008-00,Bpo Elks 1311,"198 Pleasant St, Willimantic, CT 06226",polling_place
CT,2016-11-08,town,Windham,Vfw,005-00,Vfw,"1415 West Main St, Willimantic, CT 06226",polling_place
CT,2016-11-08,town,Windham,Windham Center Fire Dept,007-00,Windham Center Fire Dept,"Windham Center Road, Windham, CT ",polling_place
CT,2016-11-08,town,Windsor,John F Kennedy School,002-00,John F Kennedy School,"Park Avenue, Windsor, CT 06095",polling_place
CT,2016-11-08,town,Windsor,L. P. Wilson,001-00,L. P. Wilson,"Matianuck Avenue, Windsor, CT 06095",polling_place
CT,2016-11-08,town,Windsor,Oliver Ellsworth School,005-00,Oliver Ellsworth School,"Kennedy Road, Windsor, CT 06095",polling_place
CT,2016-11-08,town,Windsor,Poquonock School,006-00,Poquonock School,"Poquonock Avenue, Windsor, CT 06095",polling_place
CT,2016-11-08,town,Windsor,Rainbow Firehouse,007-00,Rainbow Firehouse,"Rainbow Road, Windsor, CT 06095",polling_place
CT,2016-11-08,town,Windsor,Windsor Town Hall,004-00,Windsor Town Hall,"275 Broad Street, Windsor, CT 06095",polling_place
CT,2016-11-08,town,Windsor,330 Windsor Avenue,003-00,330 Windsor Avenue,"330 Windsor Avenue, Windsor, CT 06095",polling_place
CT,2016-11-08,town,Windsor Locks,Mario Gatti Town Hall,001-00,Mario Gatti Town Hall,"50 Church Street, Windsor Locks, CT 06096",polling_place
CT,2016-11-08,town,Windsor Locks,Windsor Locks High School,002-00,Windsor Locks High School,"58 South Elm Street, Windsor Locks, CT 06096",polling_place
CT,2016-11-08,town,Wolcott,Tyrrell Middle School,001-00,Tyrrell Middle School,"500 Todd Road, Wolcott, CT 06716",polling_place
CT,2016-11-08,town,Wolcott,Wolcott High School,002-00,Wolcott High School,"Bound Line Road, Wolcott, CT 06716",polling_place
CT,2016-11-08,town,Wolcott,Wakelee,003-00,Wakelee,"Hempel Drive, Wolcott, CT 06716",polling_place
CT,2016-11-08,town,Woodbridge,Center School 3,003-00,Center School 3,"Meetinghouse Lane, Woodbridge, CT 06525",polling_place
CT,2016-11-08,town,Woodbridge,Center School 1,014-00,Center School 1,"4 Meetinghouse Lane, Woodbridge, CT 06525",polling_place
CT,2016-11-08,town,Woodbury,Senior/ Community Center,001-00,Senior/ Community Center,"265 Main Street South, Woodbury, CT 06798",polling_place
CT,2016-11-08,town,Woodbury,Senior/ Community Center,002-00,Senior/ Community Center,"265 Main Street South, Woodbury, CT 06798",polling_place
CT,2016-11-08,town,Woodstock,Woodstock Town Hall,001-00,Woodstock Town Hall,"415 Route 169, Woodstock, CT 06281",polling_place
