state,election_date,jurisdiction_type,jurisdiction,precinct_name,precinct_id,name,address,polling_place_type
CT,2012-11-06,town,Stamford,Stamford High School,-5-0,Stamford High School,"55 Strawberry Avenue, Stamford, CT 00000",polling_place
CT,2012-11-06,town,Stamford,Stillmeadow School,-11-0,Stillmeadow School,"800 Stillwater Road, Stamford, CT 00000",polling_place
CT,2012-11-06,town,Stamford,Springdale School,-15-0,Springdale School,"1127 Hope Street, Stamford, CT 00000",polling_place
CT,2012-11-06,town,Stamford,Scofield Middle School,-20-1,Scofield Middle School,"641 Scofieldtown Road, Stamford, CT 00000",polling_place
CT,2012-11-06,town,Stamford,Turn Of River School,-16-1,Turn Of River School,"117 Vine Road, Stamford, CT 00000",polling_place
CT,2012-11-06,town,Stamford,Turn Of River School,-18-2,Turn Of River School,"117 Vine Road, Stamford, CT 00000",polling_place
CT,2012-11-06,town,Stamford,Westover School,-8-0,Westover School,"412 Stillwater Avenue, Stamford, CT 00000",polling_place
CT,2012-11-06,town,Stamford,Westover School,-10-0,Westover School,"412 Stillwater Avenue, Stamford, CT 00000",polling_place
CT,2012-11-06,town,Sterling,Sterling Municipal Building,1-0,Sterling Municipal Building,"1183 Plainfield Pike, Oneco, Ct, CT 06373",polling_place
CT,2012-11-06,town,Stonington,BF Hoxie Engine Company,4-0,BF Hoxie Engine Company,"24 Broadway Ave, Mystic Fire Department, Mystic, CT 06355",polling_place
CT,2012-11-06,town,Stonington,Board Of Education Administration Building,5-0,Board Of Education Administration Building,"49 North Stonington Road, Old Mystic, CT 06355",polling_place
CT,2012-11-06,town,Stonington,Deans Mill School,3-0,Deans Mill School,"35 Deans Mill Road, Stonington, CT 06378",polling_place
CT,2012-11-06,town,Stonington,Pawcatuck Fire House,2-0,Pawcatuck Fire House,"33 Liberty Street, Pawcatuck, CT 06379",polling_place
CT,2012-11-06,town,Stonington,Stonington Fire House,1-0,Stonington Fire House,"100 Main Street, Stonington, CT 06378",polling_place
CT,2012-11-06,town,Stratford,Baldwin Center 120 21,12-1,Baldwin Center 120 21,"1000 West Broad Street, Stratford, CT 06615",polling_place
CT,2012-11-06,town,Stratford,Baldwin Center 121 21,12-11,Baldwin Center 121 21,"1000 West Broad Street, Stratford, CT 06615",polling_place
CT,2012-11-06,town,Stratford,Bunnell High School 120 21,90-1,Bunnell High School 120 21,"1 Bulldog Lane, Stratford, CT 06614",polling_place
CT,2012-11-06,town,Stratford,Bunnell High School 122 21,90-21,Bunnell High School 122 21,"1 Bulldog Lane, Stratford, CT 06614",polling_place
CT,2012-11-06,town,Stratford,Chapel Street School 120 21,80-1,Chapel Street School 120 21,"380 Chapel Street, Stratford, CT 06614",polling_place
CT,2012-11-06,town,Stratford,Chapel Street School 122 21,80-21,Chapel Street School 122 21,"380 Chapel Street, Stratford, CT 06614",polling_place
CT,2012-11-06,town,Stratford,Franklin School 4 121 21,40-11,Franklin School 4 121 21,"1895 Barnum Avenue, Stratford, CT 06615",polling_place
CT,2012-11-06,town,Stratford,Franklin School 121 23,40-13,Franklin School 121 23,"1895 Barnum Avenue, Stratford, CT 06615",polling_place
CT,2012-11-06,town,Stratford,Johnson House 121 23,20-13,Johnson House 121 23,"719 Birdseye Street, Stratford, CT 06615",polling_place
CT,2012-11-06,town,Stratford,Lordship Elementary 121 21,11-11,Lordship Elementary 121 21,"254 Crown Street, Stratford, CT 06615",polling_place
CT,2012-11-06,town,Stratford,Nichols School 120 21,50-1,Nichols School 120 21,"396 Nichols Avenue, Stratford, CT 06614",polling_place
CT,2012-11-06,town,Stratford,Nichols School 121 21,50-11,Nichols School 121 21,"396 Nichols Avenue, Stratford, CT 06614",polling_place
CT,2012-11-06,town,Stratford,Stratford High School 3 120 21,30-1,Stratford High School 3 120 21,"45 North Parade, Stratford, CT 06615",polling_place
CT,2012-11-06,town,Stratford,Stratford High School 121 21,30-11,Stratford High School 121 21,"45 North Parade, Stratford, CT 06615",polling_place
CT,2012-11-06,town,Stratford,Second Hill Lane 120 21,100-1,Second Hill Lane 120 21,"65 Second Hill Lane, Stratford, CT 06614",polling_place
CT,2012-11-06,town,Stratford,Wooster Junior High School 120 21,60-1,Wooster Junior High School 120 21,"150 Lincoln Street, Stratford, CT 06614",polling_place
CT,2012-11-06,town,Stratford,Wilcoxson School 120 21,70-1,Wilcoxson School 120 21,"600 Wilcoxson Avenue, Stratford, CT 06614",polling_place
CT,2012-11-06,town,Suffield,Suffield Middle School,1-0,Suffield Middle School,"350 Mountain Rd, Suffield, CT 06078",polling_place
CT,2012-11-06,town,Thomaston,Town Hall - Lena Morton Gallery 1st Floor,1-0,Town Hall - Lena Morton Gallery 1st Floor,"158 Main Street, Thomaston, CT 06787",polling_place
CT,2012-11-06,town,Thompson,Community Room Town Hall,2-0,Community Room Town Hall,"815 Riverside Drive, North Grosvenordale, CT 06255",polling_place
CT,2012-11-06,town,Thompson,East Thompson Fire Station,4-0,East Thompson Fire Station,"530 East Thompson Road, Thompson, CT 06277",polling_place
CT,2012-11-06,town,Thompson,Quinebaug Volunteer Fire Department,3-0,Quinebaug Volunteer Fire Department,"720 Quinebaug Road, Quinebaug, CT 06262",polling_place
CT,2012-11-06,town,Thompson,Thompson Hill Fire Station,1-0,Thompson Hill Fire Station,"70 Chase Road, Thompson, CT 06277",polling_place
CT,2012-11-06,town,Tolland,Tolland Town Hall -- (Hicks Gym-1),1-0,Tolland Town Hall -- (Hicks Gym-1),"21 Tolland Green, Tolland, CT 06084",polling_place
CT,2012-11-06,town,Tolland,Tolland Senior Center,2-0,Tolland Senior Center,"674 Tolland Stage Road, Tolland, CT 06084",polling_place
CT,2012-11-06,town,Tolland,Tolland Town Hall -- (Hicks Gym-3),3-0,Tolland Town Hall -- (Hicks Gym-3),"21 Tolland Green, Tolland, CT 06084",polling_place
CT,2012-11-06,town,Torrington,Armory,8-0,Armory,"153 South Main St, Torrington, CT 06790",polling_place
CT,2012-11-06,town,Torrington,Coe Park 1,2-0,Coe Park 1,"101 Litchfield St, Torrington, CT 06790",polling_place
CT,2012-11-06,town,Torrington,Coe Park 2,3-0,Coe Park 2,"101 Litchfield St, Torrington, CT 06790",polling_place
CT,2012-11-06,town,Torrington,City Hall 1,6-0,City Hall 1,"140 Main St, Torrington, CT 06790",polling_place
CT,2012-11-06,town,Torrington,City Hall 2,7-0,City Hall 2,"140 Main St, Torrington, CT 06790",polling_place
CT,2012-11-06,town,Torrington,Torrington Middle School,1-0,Torrington Middle School,"200 Middle School Drive, Torrington, CT 06790",polling_place
CT,2012-11-06,town,Torrington,Torringford School 1,4-0,Torringford School 1,"631 Torringford West St, Torrington, CT 06790",polling_place
CT,2012-11-06,town,Torrington,Torringford School 2,5-0,Torringford School 2,"631 Torringford West Street, Torrington, CT 06790",polling_place
CT,2012-11-06,town,Trumbull,Hillcrest School,1-23,Hillcrest School,"530 Daniels Farm Road, Trumbull, CT 06611",polling_place
CT,2012-11-06,town,Trumbull,Madison School 123,3-23,Madison School 123,"4630 Madison Avenue, Trumbull, CT 06611",polling_place
CT,2012-11-06,town,Trumbull,Middlebrook School 134,4-34,Middlebrook School 134,"220 Middlebrook Avenue, Trumbull, CT 06611",polling_place
CT,2012-11-06,town,Trumbull,St. Joseph High School,2-22,St. Joseph High School,"2320 Huntington Tpke, Trumbull, CT 06611",polling_place
CT,2012-11-06,town,Trumbull,St. Joseph High School,2-23,St. Joseph High School,"2320 Huntington Tpke, Trumbull, CT 06611",polling_place
CT,2012-11-06,town,Union,Union Town Hall,1-0,Union Town Hall,"1043 Buckley Highway, Union, CT 06076",polling_place
CT,2012-11-06,town,Vernon,North East School,1-0,North East School,"69 East Street, Vernon, CT 06066",polling_place
CT,2012-11-06,town,Vernon,Rockville High School,2-0,Rockville High School,"70 Loveland Hill Road, Vernon, CT 06066",polling_place
CT,2012-11-06,town,Vernon,Skinner Road School,3-0,Skinner Road School,"90 Skinner Road, Vernon, CT 06066",polling_place
CT,2012-11-06,town,Vernon,Vernon Center Middle School,4-0,Vernon Center Middle School,"777 Hartford Turnpike, Vernon, CT 06066",polling_place
CT,2012-11-06,town,Voluntown,Town Hall,1-0,Town Hall,"115 Main Street, Voluntown, CT 06384",polling_place
CT,2012-11-06,town,Wallingford,Cook Hill School,5-0,Cook Hill School,"57 Hall Rd, Wallingford, Ct, CT 06492",polling_place
CT,2012-11-06,town,Wallingford,Dag Hammarskjold Middle School,4-0,Dag Hammarskjold Middle School,"106 Pond Hill Rd, Wallingford, Ct, CT 06492",polling_place
CT,2012-11-06,town,Wallingford,Evarts C. Stevens School,2-0,Evarts C. Stevens School,"18 Kondracki Ln, Wallingford, Ct, CT 06492",polling_place
CT,2012-11-06,town,Wallingford,Moses Y. Beach School,3-0,Moses Y. Beach School,"340 North Main St., Wallingford, Ct, CT 06492",polling_place
CT,2012-11-06,town,Wallingford,Pond Hill School,1-0,Pond Hill School,"297 Pond Hill Road, Wallingford, Ct, CT 06492",polling_place
CT,2012-11-06,town,Wallingford,Parker Farms School,6-0,Parker Farms School,"30 Parker Farms Rd, Wallingford, Ct, CT 06492",polling_place
CT,2012-11-06,town,Wallingford,Rock Hill School,9-0,Rock Hill School,"911 Durham Rd, Wallingford, Ct, CT 06492",polling_place
CT,2012-11-06,town,Wallingford,Wallingford Senior Center,8-0,Wallingford Senior Center,"284 Washington St, Wallingford, Ct, CT 06492",polling_place
CT,2012-11-06,town,Wallingford,Yalesville Elementary School,7-0,Yalesville Elementary School,"415 Church St, Yalesville, Ct, CT 06492",polling_place
CT,2012-11-06,town,Warren,Town Hall,1-0,Town Hall,"50 Cemetery Road, Warren, CT 06754",polling_place
CT,2012-11-06,town,Washington,Town Hall,1-0,Town Hall,"2 Bryan Plaza , Washington Depot, CT 06794",polling_place
CT,2012-11-06,town,Waterbury,Blessed Sacrament School,73-2,Blessed Sacrament School,"386 Robinwood Road, Waterbury, CT 06708",polling_place
CT,2012-11-06,town,Waterbury,Chase School,74-1,Chase School,"40 Woodtick Road, Waterbury, CT 06401",polling_place
CT,2012-11-06,town,Waterbury,Crosby High School,74-2,Crosby High School,"300 Pierpont Road, Waterbury, CT 06705",polling_place
CT,2012-11-06,town,Waterbury,Edward D Bergin Apartments,72-5,Edward D Bergin Apartments,"70 Lakewood Road, Waterbury, CT 06704",polling_place
CT,2012-11-06,town,Waterbury,Gilmartin School,71-2,Gilmartin School,"94 Spring Lake Road, Waterbury, CT 06706",polling_place
CT,2012-11-06,town,Waterbury,Kennedy High School,71-1,Kennedy High School,"422 Highland Avenue, Waterbury, CT 06708",polling_place
CT,2012-11-06,town,Waterbury,Kingsbury School,73-3,Kingsbury School,"220 Columbia Boulevard, Waterbury, CT 06710",polling_place
CT,2012-11-06,town,Waterbury,Mount Olive A M E Zion Church,72-1,Mount Olive A M E Zion Church,"82 Pearl Street, Waterbury, CT 06704",polling_place
CT,2012-11-06,town,Waterbury,Maloney School,75-3,Maloney School,"233 South Elm Street, Waterbury, CT 06706",polling_place
CT,2012-11-06,town,Waterbury,Our Lady Of Loreto Church Hall,73-1,Our Lady Of Loreto Church Hall,"12 Ardsley Road, Waterbury, CT 06708",polling_place
CT,2012-11-06,town,Waterbury,Regan School,72-4,Regan School,"2780 North Main Street, Waterbury, CT 06704",polling_place
CT,2012-11-06,town,Waterbury,Saint Peter And Paul School Gym,74-3,Saint Peter And Paul School Gym,"116 Beecher Avenue, Waterbury, CT 06705",polling_place
CT,2012-11-06,town,Waterbury,Tinker School,71-3,Tinker School,"655 Congress Avenue, Waterbury, CT 06708",polling_place
CT,2012-11-06,town,Waterbury,Wow Community Learning Center,72-2,Wow Community Learning Center,"308 Walnut Street, Waterbury, CT 06704",polling_place
CT,2012-11-06,town,Waterbury,Woodrow Wilson School,72-3,Woodrow Wilson School,"235 Birch Street, Waterbury, CT 06704",polling_place
CT,2012-11-06,town,Waterbury,Waterville Recreation Center,73-4,Waterville Recreation Center,"1443 Thomaston Avenue, Waterbury, CT 06704",polling_place
CT,2012-11-06,town,Waterbury,Wendell Cross School 15/3,74-4,Wendell Cross School 15/3,"1255 Hamilton Ave, Waterbury, CT 06706",polling_place
CT,2012-11-06,town,Waterbury,Wendell Cross School 15/5,74-5,Wendell Cross School 15/5,"1255 Hamilton Ave, Waterbury, CT 06706",polling_place
CT,2012-11-06,town,Waterbury,Willow Plaza Community Center,75-1,Willow Plaza Community Center,"60 Elmwood Avenue, Waterbury, CT 06710",polling_place
CT,2012-11-06,town,Waterbury,Washington Park Community House,75-2,Washington Park Community House,"283 Sylvan Avenue, Waterbury, CT 06706",polling_place
CT,2012-11-06,town,Waterbury,Washington School,75-4,Washington School,"685 Baldwin Street, Waterbury, CT 06706",polling_place
CT,2012-11-06,town,Waterford,Great Neck School,4-0,Great Neck School,"165 Great Neck Road, Waterford, CT 06385",polling_place
CT,2012-11-06,town,Waterford,Oswegatchie School,3-0,Oswegatchie School,"470 Boston Post Road, Waterford, CT 06385",polling_place
CT,2012-11-06,town,Waterford,Quaker Hill School,2-0,Quaker Hill School,"285 Bloomingdale Road, Quaker Hill, CT 06375",polling_place
CT,2012-11-06,town,Waterford,Town Hall,1-0,Town Hall,"15 Rope Ferry Road, Waterford, CT 06385",polling_place
CT,2012-11-06,town,Watertown,Heminway Park School,1-0,Heminway Park School,"61 Heminway Park Road, Watertown, CT 06795",polling_place
CT,2012-11-06,town,Watertown,Judson School,2-0,Judson School,"124 Hamilton Lane, Watertown, CT 06795",polling_place
CT,2012-11-06,town,Watertown,Polk School,4-0,Polk School,"437 Buckingham Street, Oakville, CT 06779",polling_place
CT,2012-11-06,town,Watertown,Swift Middle School,3-0,Swift Middle School,"250 Colonial Street, Oakville, CT 06779",polling_place
CT,2012-11-06,town,West Hartford,Bristow Middle School,2-0,Bristow Middle School,"34 Highland Street, West Hartford, CT 06119",polling_place
CT,2012-11-06,town,West Hartford,Braeburn School,8-0,Braeburn School,"45 Braeburn Road, West Hartford, CT 06107",polling_place
CT,2012-11-06,town,West Hartford,Conard High School,6-0,Conard High School,"110 Berkshire Road, West Hartford, CT 06107",polling_place
CT,2012-11-06,town,West Hartford,Elmwood Community Center,4-0,Elmwood Community Center,"1106 New Britain Avenue, West Hartford, CT 06110",polling_place
CT,2012-11-06,town,West Hartford,Hall High School,9-0,Hall High School,"975 North Main Street, West Hartford, CT 06117",polling_place
CT,2012-11-06,town,West Hartford,King Philip School,1-0,King Philip School,"100 King Philip Drive, West Hartford, CT 06117",polling_place
CT,2012-11-06,town,West Hartford,Sedgwick Middle School,7-0,Sedgwick Middle School,"128 Sedgwick Road, West Hartford, CT 06107",polling_place
CT,2012-11-06,town,West Hartford,West Hartford Town Hall,3-0,West Hartford Town Hall,"50 South Main Street, West Hartford, CT 06107",polling_place
CT,2012-11-06,town,West Hartford,Wolcott School,5-0,Wolcott School,"71 Wolcott Road, West Hartford, CT 06110",polling_place
CT,2012-11-06,town,West Haven,Ann V. Molloy School,7-0,Ann V. Molloy School,"255 Meloy Road, West Haven, CT 06516",polling_place
CT,2012-11-06,town,West Haven,City Hall,1-0,City Hall,"355 Main Street, West Haven, CT 06516",polling_place
CT,2012-11-06,town,West Haven,Forest School,6-0,Forest School,"95 Burwell Road, West Haven, CT 06516",polling_place
CT,2012-11-06,town,West Haven,John Prete Senior Housing,5-0,John Prete Senior Housing,"1187 Campbell Avenue, West Haven, CT 06516",polling_place
CT,2012-11-06,town,West Haven,Mackrille School,8-0,Mackrille School,"806 Jones Hill Road, West Haven, CT 06516",polling_place
CT,2012-11-06,town,West Haven,Pagels School,10-0,Pagels School,"26 Benham Hill Road, West Haven, CT 06516",polling_place
CT,2012-11-06,town,West Haven,Surfside Senior Housing,2-0,Surfside Senior Housing,"200 Oak Street, West Haven, CT 06516",polling_place
CT,2012-11-06,town,West Haven,St Paul's Church Hall,4-0,St Paul's Church Hall,"898 First Avenue, West Haven, CT 06516",polling_place
CT,2012-11-06,town,West Haven,Seth Haley School,9-0,Seth Haley School,"146 South Street, West Haven, CT 06516",polling_place
CT,2012-11-06,town,West Haven,Washington School,3-0,Washington School,"369 Washington Avenue, West Haven, CT 06516",polling_place
CT,2012-11-06,town,Westbrook,Theresa Mulvey Municipal Center - 1,1-0,Theresa Mulvey Municipal Center - 1,"866 Boston Post Road, Westbrook, CT 06498",polling_place
CT,2012-11-06,town,Westbrook,Theresa Mulvey Municipal Center - 2,2-0,Theresa Mulvey Municipal Center - 2,"866 Boston Post Road, Westbrook, CT 06498",polling_place
CT,2012-11-06,town,Weston,Weston Middle School - 28,1-0,Weston Middle School - 28,"135 School Road, Weston, CT 06883",polling_place
CT,2012-11-06,town,Weston,Weston Middle School - 26,2-0,Weston Middle School - 26,"135 School Road, Weston, CT 06883",polling_place
CT,2012-11-06,town,Westport,Coleytown Middle School Cafeteria,136-2,Coleytown Middle School Cafeteria,"225 North Avenue, Westport, CT 06880",polling_place
CT,2012-11-06,town,Westport,Greens Farms Elementary School Auditorium,133-1,Greens Farms Elementary School Auditorium,"17 Morningside Drive South, Westport, CT 06880",polling_place
CT,2012-11-06,town,Westport,Greens Farms Elementary School Gym,136-4,Greens Farms Elementary School Gym,"17 Morningside Drive South, Westport, CT 06880",polling_place
CT,2012-11-06,town,Westport,Greens Farms Elementary School Gym,136-5,Greens Farms Elementary School Gym,"17 Morningside Drive South, Westport, CT 06880",polling_place
CT,2012-11-06,town,Westport,Long Lots Elementary School Cafeteria,136-3,Long Lots Elementary School Cafeteria,"13 Hyde Lane, Westport, CT 06880",polling_place
CT,2012-11-06,town,Westport,Saugatuck Elementary School Gym,136-1,Saugatuck Elementary School Gym,"170 Riverside Avenue, Westport, CT 06880",polling_place
CT,2012-11-06,town,Westport,Saugatuck Elementary School Gym,143-1,Saugatuck Elementary School Gym,"170 Riverside Avenue, Westport, CT 06880",polling_place
CT,2012-11-06,town,Wethersfield,Emerson Williams School,5-0,Emerson Williams School,"461 Wells Road, Wethersfield, CT 06109",polling_place
CT,2012-11-06,town,Wethersfield,Incarnation Church Hall,1-0,Incarnation Church Hall,"544 Prospect Street, Wethersfield, CT 06109",polling_place
CT,2012-11-06,town,Wethersfield,Keeney Cultural Center,2-0,Keeney Cultural Center,"200 Main Street, Wethersfield, CT 06109",polling_place
CT,2012-11-06,town,Wethersfield,Pitkin Community Center,6-0,Pitkin Community Center,"30 Greenfield Street, Wethersfield, CT 06109",polling_place
CT,2012-11-06,town,Wethersfield,Wethersfield United Methodist Church,3-0,Wethersfield United Methodist Church,"150 Prospect Street, Wethersfield, CT 06109",polling_place
CT,2012-11-06,town,Wethersfield,Webb Elementary School,4-0,Webb Elementary School,"51 Willow Street, Wethersfield, CT 06109",polling_place
CT,2012-11-06,town,Willington,The Town Office Building,1-0,The Town Office Building,"40 Old Farms Road, Willington, CT 06279",polling_place
CT,2012-11-06,town,Wilton,Cider Mill School - District 2,2-0,Cider Mill School - District 2,"240 School Rd., Wilton, CT 06897",polling_place
CT,2012-11-06,town,Wilton,Middlebrook School - District 3,3-0,Middlebrook School - District 3,"131 School Road, Wilton, CT 06897",polling_place
CT,2012-11-06,town,Wilton,Wilton High School - District 1,1-0,Wilton High School - District 1,"395 Danbury Road, Wilton, CT 06897",polling_place
CT,2012-11-06,town,Winchester,Pearson School,1-0,Pearson School,"2 Wetmore Avenue, Winsted, CT 06098",polling_place
CT,2012-11-06,town,Windham,Bpo Elks 1311,1-0,Bpo Elks 1311,"198 Pleasant St, Willimantic, CT 06226",polling_place
CT,2012-11-06,town,Windham,Bpo Elks 1311,2-0,Bpo Elks 1311,"198 Pleasant St, Willimantic, CT 06226",polling_place
CT,2012-11-06,town,Windham,Bpo Elks 1311,3-0,Bpo Elks 1311,"198 Pleasant St, Willimantic, CT 06226",polling_place
CT,2012-11-06,town,Windham,Bpo Elks 1311,4-0,Bpo Elks 1311,"198 Pleasant St, Willimantic, CT 06226",polling_place
CT,2012-11-06,town,Windham,Bpo Elks 1311,6-0,Bpo Elks 1311,"198 Pleasant St, Willimantic, CT 06226",polling_place
CT,2012-11-06,town,Windham,Bpo Elks 1311,8-0,Bpo Elks 1311,"198 Pleasant St, Willimantic, CT 06226",polling_place
CT,2012-11-06,town,Windham,Vfw,5-0,Vfw,"1415 West Main St, Willimantic, CT 06226",polling_place
CT,2012-11-06,town,Windham,Windham Center Fire Dept,-7-0,Windham Center Fire Dept,"18 Windham Center Road, Rt 203, Windham, CT 00000",polling_place
CT,2012-11-06,town,Windsor,John F Kennedy School,2-0,John F Kennedy School,"530 Park Avenue, Windsor, CT 06095",polling_place
CT,2012-11-06,town,Windsor,L. P. Wilson,1-0,L. P. Wilson,"599 Matianuck Avenue, Windsor, CT 06095",polling_place
CT,2012-11-06,town,Windsor,Oliver Ellsworth School,5-0,Oliver Ellsworth School,"730 Kennedy Road, Windsor, CT 06095",polling_place
CT,2012-11-06,town,Windsor,Poquonock School,6-0,Poquonock School,"1760 Poquonock Avenue, Windsor, CT 06095",polling_place
CT,2012-11-06,town,Windsor,Rainbow Firehouse,7-0,Rainbow Firehouse,"750 Rainbow Road, Windsor, CT 06095",polling_place
CT,2012-11-06,town,Windsor,Windsor Town Hall,4-0,Windsor Town Hall,"275 Broad Street, Windsor, CT 06095",polling_place
CT,2012-11-06,town,Windsor,330 Windsor Avenue,3-0,330 Windsor Avenue,"330 Windsor Avenue, Windsor, CT 06095",polling_place
CT,2012-11-06,town,Windsor Locks,Mario Gatti Town Hall,1-0,Mario Gatti Town Hall,"50 Church Street, Windsor Locks, CT 06096",polling_place
CT,2012-11-06,town,Windsor Locks,Windsor Locks High School,2-0,Windsor Locks High School,"58 South Elm Street, Windsor Locks, CT 06096",polling_place
CT,2012-11-06,town,Wolcott,Tyrrell Middle School,1-0,Tyrrell Middle School,"500 Todd Road, Wolcott, CT 06716",polling_place
CT,2012-11-06,town,Wolcott,Wolcott High School,2-0,Wolcott High School,"457 Bound Line Road, Wolcott, CT 06716",polling_place
CT,2012-11-06,town,Wolcott,Wakelee,3-0,Wakelee,"12 Hempel Drive, Wolcott, CT 06716",polling_place
CT,2012-11-06,town,Woodbridge,Center School 3,3-0,Center School 3,"4 Meetinghouse Lane, Woodbridge, CT 06525",polling_place
CT,2012-11-06,town,Woodbridge,Center School 1,14-0,Center School 1,"4 Meetinghouse Lane, Woodbridge, CT 06525",polling_place
CT,2012-11-06,town,Woodbury,Senior/ Community Center,1-0,Senior/ Community Center,"265 Main Street South, Woodbury, CT 06798",polling_place
CT,2012-11-06,town,Woodbury,Senior/ Community Center,2-0,Senior/ Community Center,"265 Main Street South, Woodbury, CT 06798",polling_place
CT,2012-11-06,town,Woodstock,Woodstock Town Hall,1-0,Woodstock Town Hall,"415 Route 169, Woodstock, CT 06281",polling_place
