state,election_date,jurisdiction_type,county_name,precinct_id,precinct_name,name,address,polling_location_type
MN,2018-11-06,county,Houston,125,WINNEBAGO TWP.,EITZEN COMMUNITY CENTER,207 E MAIN ST E,polling_place
MN,2018-11-06,county,Houston,130,YUCATAN TWP.,HOUSTON FIRE STATION,110 WESTGATE DR,polling_place
MN,2018-11-06,county,Pennington,5,BLACK RIVER TWP,AUDITOR-TREASURER OFFICE,101 MAIN AVE N,mail_only
MN,2018-11-06,county,Pennington,10,BRAY TWP,AUDITOR-TREASURER OFFICE,101 MAIN AVE N,mail_only
MN,2018-11-06,county,Pennington,15,CLOVERLEAF TWP,MAVIE TOWN HALL,18616 250TH AVE NE,polling_place
MN,2018-11-06,county,Pennington,20,DEER PARK TWP,DEER PARK TOWN HALL,34040 120TH ST SE,polling_place
MN,2018-11-06,county,Pennington,25,GOODRIDGE,GOODRIDGE SENIOR CITIZEN CENTER-0025,307 VAUGHAN MAIN ST E,polling_place
MN,2018-11-06,county,Pennington,30,GOODRIDGE TWP,GOODRIDGE SENIOR CITIZEN CENTER-0030,307 VAUGHAN MAIN ST E,polling_place
MN,2018-11-06,county,Pennington,35,HICKORY TWP,HICKORY TOWN HALL,39984 150TH ST SE,polling_place
MN,2018-11-06,county,Pennington,40,HIGHLANDING TWP,HIGHLANDING TOWN HALL,30975 120TH ST NE,polling_place
MN,2018-11-06,county,Pennington,45,KRATKA TWP,KRATKA TOWN HALL,24482 120TH ST NE,polling_place
MN,2018-11-06,county,Pennington,50,MAYFIELD TWP,AUDITOR-TREASURER OFFICE,101 MAIN AVE N,mail_only
MN,2018-11-06,county,Pennington,55,NORDEN TWP,NORDEN TOWN HALL,10108 STATE HWY 1 NW,polling_place
MN,2018-11-06,county,Pennington,60,NORTH TWP,NORTH TOWN HALL,17750 142ND AVE NE,polling_place
MN,2018-11-06,county,Pennington,65,NUMEDAL TWP,AUDITOR-TREASURER OFFICE,101 MAIN AVE N,mail_only
MN,2018-11-06,county,Pennington,70,POLK CENTRE TWP,POLK CENTRE TOWN HALL,17858 110TH ST SW,polling_place
MN,2018-11-06,county,Pennington,75,REINER TWP,REINER TOWN HALL,39520 STATE HWY 1 NE,polling_place
MN,2018-11-06,county,Pennington,80,RIVER FALLS TWP,AUDITOR-TREASURER OFFICE,101 MAIN AVE N,mail_only
MN,2018-11-06,county,Pennington,85,ROCKSBURY TWP EAST,TRF REGIONAL AIRPORT,13892 AIRPORT DR,polling_place
MN,2018-11-06,county,Pennington,90,ROCKSBURY TWP WEST,TRF REGIONAL AIRPORT,13892 AIRPORT DR,polling_place
MN,2018-11-06,county,Pennington,100,SANDERS TWP,SANDERS TOWN HALL,13029 120TH AVE NW,polling_place
MN,2018-11-06,county,Pennington,105,SILVERTON TWP,SILVERTON TOWN HALL,19040 190TH ST NE,polling_place
MN,2018-11-06,county,Pennington,110,SMILEY TWP,SMILEY TOWN HALL,20452 140TH ST NE,polling_place
MN,2018-11-06,county,Pennington,95,ST HILAIRE,SAINT HILAIRE CITY HALL,105 3RD ST E,polling_place
MN,2018-11-06,county,Pennington,115,STAR TWP,STAR TOWN HALL,14433 360TH AVE NE,polling_place
MN,2018-11-06,county,Pennington,120,THIEF RIVER FALLS (1A),RALPH ENGELSTAD ARENA,525 BROOKS AVE N,polling_place
MN,2018-11-06,county,Pennington,125,THIEF RIVER FALLS (1B),RALPH ENGELSTAD ARENA,525 BROOKS AVE N,polling_place
MN,2018-11-06,county,Pennington,135,THIEF RIVER FALLS (2),RALPH ENGELSTAD ARENA,525 BROOKS AVE N,polling_place
MN,2018-11-06,county,Pennington,150,THIEF RIVER FALLS (3A),RALPH ENGELSTAD ARENA,525 BROOKS AVE N,polling_place
MN,2018-11-06,county,Pennington,155,THIEF RIVER FALLS (3B),RALPH ENGELSTAD ARENA,525 BROOKS AVE N,polling_place
MN,2018-11-06,county,Pennington,165,THIEF RIVER FALLS (4),RALPH ENGELSTAD ARENA,525 BROOKS AVE N,polling_place
MN,2018-11-06,county,Pennington,180,THIEF RIVER FALLS (5),RALPH ENGELSTAD ARENA,525 BROOKS AVE N,polling_place
MN,2018-11-06,county,Pennington,195,WYANDOTTE TWP,AUDITOR-TREASURER OFFICE,101 MAIN AVE N,mail_only
MN,2018-11-06,county,Hennepin,5,BLOOMINGTON W-1 P-07,ATONEMENT LUTHERAN CHURCH,601 OLD SHAKOPEE RD E,polling_place
MN,2018-11-06,county,Hennepin,10,BLOOMINGTON W-1 P-08,GRACE COVENANT CHURCH,10201 NICOLLET AVE S,polling_place
MN,2018-11-06,county,Hennepin,15,BLOOMINGTON W-1 P-09,NATIVITY OF MARY CATHOLIC CHURCH,9900 LYNDALE AVE S,polling_place
MN,2018-11-06,county,Hennepin,20,BLOOMINGTON W-1 P-10,ST LUKE'S LUTHERAN CHURCH,1701 OLD SHAKOPEE RD W,polling_place
MN,2018-11-06,county,Hennepin,25,BLOOMINGTON W-1 P-12,CROSSPOINT CHURCH,9801 FRANCE AVE S,polling_place
MN,2018-11-06,county,Hennepin,30,BLOOMINGTON W-1 P-14,MT HOPE LUTHERAN CHURCH,3601 OLD SHAKOPEE RD W,polling_place
MN,2018-11-06,county,Hennepin,35,BLOOMINGTON W-1 P-15,MN VALLEY UNITARIAN UNIVERSALIST FELLOWSHIP,10715 ZENITH AVE S,polling_place
MN,2018-11-06,county,Hennepin,36,BLOOMINGTON W-1 P-30,OAK GROVE PRESBYTERIAN CHURCH,2200 OLD SHAKOPEE RD W,polling_place
MN,2018-11-06,county,Hennepin,40,BLOOMINGTON W-2 P-13,BLOOMINGTON COVENANT CHURCH,10150 XERXES AVE S,polling_place
MN,2018-11-06,county,Hennepin,45,BLOOMINGTON W-2 P-16,NORMANDALE HYLANDS UNITED METHODIST CHURCH,9920 NORMANDALE BLVD,polling_place
MN,2018-11-06,county,Hennepin,50,BLOOMINGTON W-2 P-21,HYLAND VISITORS CENTER,10145 BUSH LAKE RD,polling_place
MN,2018-11-06,county,Hennepin,55,BLOOMINGTON W-2 P-23,COMMUNITY OF THE CROSS LUTHERAN CHURCH,10701 BLOOMINGTON FERRY RD,polling_place
MN,2018-11-06,county,Hennepin,60,BLOOMINGTON W-2 P-24,BLOOMINGTON LUTHERAN SCHOOL,10600 BLOOMINGTON FERRY RD,polling_place
MN,2018-11-06,county,Hennepin,65,BLOOMINGTON W-2 P-25,MINNESOTA MASONIC HERITAGE CENTER (DAN PATCH HALL),11411 MASONIC HOME DR,polling_place
MN,2018-11-06,county,Hennepin,70,BLOOMINGTON W-2 P-26,TRANSFIGURATION LUTHERAN CHURCH,11000 FRANCE AVE S,polling_place
MN,2018-11-06,county,Hennepin,71,BLOOMINGTON W-2 P-27,BETHANY CHURCH,6900 AUTO CLUB RD,polling_place
MN,2018-11-06,county,Hennepin,75,BLOOMINGTON W-3 P-05,SOUTHTOWN BAPTIST CHURCH,2600 82ND ST W,polling_place
MN,2018-11-06,county,Hennepin,80,BLOOMINGTON W-3 P-11,BLOOMINGTON CITY HALL,1800 OLD SHAKOPEE RD W,polling_place
MN,2018-11-06,county,Hennepin,85,BLOOMINGTON W-3 P-17,HYLAND HILLS SKI AREA CHALET,8800 CHALET RD,polling_place
MN,2018-11-06,county,Hennepin,90,BLOOMINGTON W-3 P-18,CHURCH OF ST EDWARD'S,9401 NESBITT AVE S,polling_place
MN,2018-11-06,county,Hennepin,95,BLOOMINGTON W-3 P-19,ST STEPHEN LUTHERAN CHURCH,8400 FRANCE AVE S,polling_place
MN,2018-11-06,county,Hennepin,100,BLOOMINGTON W-3 P-20,ST MARK'S UNITED CHURCH OF CHRIST,8630 XERXES AVE S,polling_place
MN,2018-11-06,county,Hennepin,105,BLOOMINGTON W-3 P-22,ST MICHAEL'S LUTHERAN CHURCH,9201 NORMANDALE BLVD,polling_place
MN,2018-11-06,county,Hennepin,106,BLOOMINGTON W-3 P-28,PEACE LUTHERAN CHURCH,8600 EAST BUSH LAKE RD,polling_place
MN,2018-11-06,county,Hennepin,107,BLOOMINGTON W-3 P-29,CHRIST THE KING LUTHERAN CHURCH,8600 FREMONT AVE S,polling_place
MN,2018-11-06,county,Hennepin,110,BLOOMINGTON W-4 P-01,MN VALLEY NATIONAL WILDLIFE REFUGE BLDG,3815 AMERICAN BLVD E,polling_place
MN,2018-11-06,county,Hennepin,115,BLOOMINGTON W-4 P-02,PORTLAND AVE UNITED METHODIST CHURCH,8000 PORTLAND AVE S,polling_place
MN,2018-11-06,county,Hennepin,120,BLOOMINGTON W-4 P-03,CEDAR VALLEY CHURCH,8600 BLOOMINGTON AVE S,polling_place
MN,2018-11-06,county,Hennepin,125,BLOOMINGTON W-4 P-04,UNITY SOUTH CHURCH,7950 1ST AVE S,polling_place
MN,2018-11-06,county,Hennepin,130,BLOOMINGTON W-4 P-06,BLOOMINGTON LUTHERAN CHURCH,9350 PORTLAND AVE S,polling_place
MN,2018-11-06,county,Hennepin,131,BLOOMINGTON W-4 P-31,ST BONAVENTURE CATHOLIC CHURCH - SOCIAL HALL,901 90TH ST E,polling_place
MN,2018-11-06,county,Hennepin,132,BLOOMINGTON W-4 P-32,OXBORO EVANGELICAL FREE CHURCH,9431 NICOLLET AVE S,polling_place
MN,2018-11-06,county,Hennepin,200,BROOKLYN CENTER P-01,EARLE BROWN ELEMENTARY SCHOOL,1500 59TH AVE N,polling_place
MN,2018-11-06,county,Hennepin,205,BROOKLYN CENTER P-02,BROOKLYN CENTER HIGH SCHOOL,6500 HUMBOLDT AVE N,polling_place
MN,2018-11-06,county,Hennepin,210,BROOKLYN CENTER P-03,EVERGREEN PARK ELEMENTARY SCHOOL,7020 DUPONT AVE N,polling_place
MN,2018-11-06,county,Hennepin,215,BROOKLYN CENTER P-04,SPIRITUAL LIFE CHURCH,6865 SHINGLE CREEK PKWY,polling_place
MN,2018-11-06,county,Hennepin,220,BROOKLYN CENTER P-05,GARDEN CITY ELEMENTARY SCHOOL,3501 65TH AVE N,polling_place
MN,2018-11-06,county,Hennepin,225,BROOKLYN CENTER P-06,NORTHPORT ELEMENTARY SCHOOL,5421 BROOKLYN BLVD,polling_place
MN,2018-11-06,county,Hennepin,230,BROOKLYN CENTER P-07,BROOKLYN CENTER WEST FIRE STATION,6250 BROOKLYN BLVD,polling_place
MN,2018-11-06,county,Hennepin,300,BROOKLYN PARK W-C P-1,BROOKLYN UNITED METHODIST CHURCH,7200 BROOKLYN BLVD,polling_place
MN,2018-11-06,county,Hennepin,305,BROOKLYN PARK W-C P-2,PALMER LAKE ELEMENTARY SCHOOL,7300 PALMER LAKE DR W,polling_place
MN,2018-11-06,county,Hennepin,310,BROOKLYN PARK W-C P-3,FAMILY OF GOD LUTHERAN CHURCH,8625 ZANE AVE N,polling_place
MN,2018-11-06,county,Hennepin,315,BROOKLYN PARK W-C P-4,BIRCH GROVE ELEMENTARY SCHOOL,4690 BROOKDALE DR N,polling_place
MN,2018-11-06,county,Hennepin,320,BROOKLYN PARK W-C P-5,THE EDGE CHRISTIAN WORSHIP CENTER,4707 EDINBROOK TER N,polling_place
MN,2018-11-06,county,Hennepin,325,BROOKLYN PARK W-C P-6,EDINBROOK ELEMENTARY SCHOOL,8925 ZANE AVE N,polling_place
MN,2018-11-06,county,Hennepin,330,BROOKLYN PARK W-C P-7,CHURCH OF ST GERARD,9600 REGENT AVE N,polling_place
MN,2018-11-06,county,Hennepin,335,BROOKLYN PARK W-C P-8,OXBOW ELEMENTARY SCHOOL,6505 109TH AVE N,polling_place
MN,2018-11-06,county,Hennepin,340,BROOKLYN PARK W-E P-1A,MONROE ELEMENTARY SCHOOL,901 BROOKDALE DR N,polling_place
MN,2018-11-06,county,Hennepin,345,BROOKLYN PARK W-E P-1O,PALMER LAKE VFW,2817 BROOKDALE DR N,polling_place
MN,2018-11-06,county,Hennepin,350,BROOKLYN PARK W-E P-2,WAY CROSS EVANGELICAL CHURCH,7733 WEST RIVER RD,polling_place
MN,2018-11-06,county,Hennepin,355,BROOKLYN PARK W-E P-3,DISCOVER CHURCH,1400 81ST AVE N,polling_place
MN,2018-11-06,county,Hennepin,360,BROOKLYN PARK W-E P-4A,EDINBROOK CHURCH,4300 EDINBROOK PKWY N,polling_place
MN,2018-11-06,county,Hennepin,362,BROOKLYN PARK W-E P-4O,CHURCH OF JESUS CHRIST OF LATTER-DAY,4700 EDINBROOK TER N,polling_place
MN,2018-11-06,county,Hennepin,365,BROOKLYN PARK W-E P-5,RIVERVIEW EARLY CHILDHOOD CENTER,1400 93RD AVE N,polling_place
MN,2018-11-06,county,Hennepin,370,BROOKLYN PARK W-E P-6A,LEOPOLD'S MISSISSIPPI GARDENS,9500 WEST RIVER RD,polling_place
MN,2018-11-06,county,Hennepin,375,BROOKLYN PARK W-E P-6O,SALVATION ARMY NOBLE WORSHIP,10011 NOBLE PKWY N,polling_place
MN,2018-11-06,county,Hennepin,395,BROOKLYN PARK W-W P-1O,FAIR OAKS ELEMENTARY SCHOOL,5600 65TH AVE N,polling_place
MN,2018-11-06,county,Hennepin,397,BROOKLYN PARK W-W P-1R,FIRST LUTHERAN CHURCH OF CRYSTAL,7708 62ND AVE N,polling_place
MN,2018-11-06,county,Hennepin,400,BROOKLYN PARK W-W P-2,PRINCE OF PEACE LUTHERAN CHURCH,7217 WEST BROADWAY,polling_place
MN,2018-11-06,county,Hennepin,405,BROOKLYN PARK W-W P-3,REDEEMER COVENANT CHURCH,7801 BROOKLYN BLVD N,polling_place
MN,2018-11-06,county,Hennepin,410,BROOKLYN PARK W-W P-4,REVIVE BROOKLYN PARK CHURCH,7849 WEST BROADWAY,polling_place
MN,2018-11-06,county,Hennepin,415,BROOKLYN PARK W-W P-5,OUR SAVIOR'S REFORMED CHURCH,8209 ZANE AVE N,polling_place
MN,2018-11-06,county,Hennepin,420,BROOKLYN PARK W-W P-6,MAPLEBROOK COMMUNITY CENTER,8644 MAPLEBROOK PKWY N,polling_place
MN,2018-11-06,county,Hennepin,450,CHAMPLIN W-1 P-01,LITTLE NEWTON'S,111 DEAN AVE W,polling_place
MN,2018-11-06,county,Hennepin,455,CHAMPLIN W-2 P-01,THE ICE FORUM AT CHAMPLIN,12165 ENSIGN AVE N,polling_place
MN,2018-11-06,county,Hennepin,460,CHAMPLIN W-3 P-01,SERVANT OF CHRIST LUTHERAN CHURCH,740 EAST HAYDEN LAKE RD,polling_place
MN,2018-11-06,county,Hennepin,465,CHAMPLIN W-4 P-01,JACKSON MIDDLE SCHOOL,6000 109TH AVE N,polling_place
MN,2018-11-06,county,Hennepin,485,CHANHASSEN P-01,CHANHASSEN CITY HALL,7700 MARKET BLVD,polling_place
MN,2018-11-06,county,Hennepin,490,CHANHASSEN P-02,CHANHASSEN RECREATION CENTER,2310 COULTER BLVD,polling_place
MN,2018-11-06,county,Hennepin,500,CORCORAN P-01,CORCORAN CITY HALL/CIVIC CENTER,8200 COUNTY ROAD 116,polling_place
MN,2018-11-06,county,Hennepin,505,CORCORAN P-02,CORCORAN CITY HALL/COUNCIL CHAMBER,8200 COUNTY ROAD 116,polling_place
MN,2018-11-06,county,Hennepin,550,CRYSTAL W-1 P-01,NEILL ELEMENTARY SCHOOL,6600 27TH AVE N,polling_place
MN,2018-11-06,county,Hennepin,555,CRYSTAL W-1 P-02,THE CHURCH OF JESUS CHRIST - LDS (1-2),2801 DOUGLAS DR N,polling_place
MN,2018-11-06,county,Hennepin,557,CRYSTAL W-1 P-03,THE CHURCH OF JESUS CHRIST - LDS (1-3),2801 DOUGLAS DR N,polling_place
MN,2018-11-06,county,Hennepin,560,CRYSTAL W-2 P-01,BRUNSWICK UNITED METHODIST CHURCH (2-1),6122 42ND AVE N,polling_place
MN,2018-11-06,county,Hennepin,565,CRYSTAL W-2 P-02,CRYSTAL CITY HALL (2-2),4141 DOUGLAS DR N,polling_place
MN,2018-11-06,county,Hennepin,567,CRYSTAL W-2 P-03,CRYSTAL CITY HALL (2-3),4141 DOUGLAS DR N,polling_place
MN,2018-11-06,county,Hennepin,570,CRYSTAL W-3 P-01,CRYSTAL COMMUNITY CENTER (3-1),4800 DOUGLAS DR N,polling_place
MN,2018-11-06,county,Hennepin,575,CRYSTAL W-3 P-02,ST JAMES LUTHERAN CHURCH,6700 46TH PL N,polling_place
MN,2018-11-06,county,Hennepin,577,CRYSTAL W-3 P-03,BRUNSWICK UNITED METHODIST CHURCH (3-3),6122 42ND AVE N,polling_place
MN,2018-11-06,county,Hennepin,585,CRYSTAL W-4 P-01,VFW POST NO 494,5222 56TH AVE N,polling_place
MN,2018-11-06,county,Hennepin,590,CRYSTAL W-4 P-02,CRYSTAL COMMUNITY CENTER (4-2),4800 DOUGLAS DR N,polling_place
MN,2018-11-06,county,Hennepin,640,DAYTON P-01,DAYTON PUBLIC WORKS BUILDING,13700 ZANZIBAR LN N,polling_place
MN,2018-11-06,county,Hennepin,645,DAYTON P-02,DAYTON SENIOR CENTER,18461 DAYTON ST,polling_place
MN,2018-11-06,county,Hennepin,650,DAYTON P-03,DAYTON ELEMENTARY SCHOOL,12000 DIAMOND LAKE RD S,polling_place
MN,2018-11-06,county,Hennepin,675,DEEPHAVEN P-01,DEEPHAVEN CITY HALL,20225 COTTAGEWOOD RD,polling_place
MN,2018-11-06,county,Hennepin,680,DEEPHAVEN P-02,ST THERESE CHURCH,18323 MINNETONKA BLVD,polling_place
MN,2018-11-06,county,Hennepin,690,EDEN PRAIRIE P-01,PRAIRIE VIEW ELEMENTARY SCHOOL,17255 PETERBORG RD,polling_place
MN,2018-11-06,county,Hennepin,695,EDEN PRAIRIE P-02,EDEN PRAIRIE ASSEMBLY OF GOD,16591 DUCK LAKE TRL,polling_place
MN,2018-11-06,county,Hennepin,700,EDEN PRAIRIE P-03,IMMANUEL LUTHERAN CHURCH,16515 LUTHER WAY,polling_place
MN,2018-11-06,county,Hennepin,705,EDEN PRAIRIE P-04,LIFE CHURCH,14100 VALLEY VIEW RD,polling_place
MN,2018-11-06,county,Hennepin,710,EDEN PRAIRIE P-05,PRAIRIE HILL EVANGELICAL FREE CHURCH,17200 VALLEY VIEW RD,polling_place
MN,2018-11-06,county,Hennepin,715,EDEN PRAIRIE P-06,CHRIST LUTHERAN CHURCH,16900 MAIN ST,polling_place
MN,2018-11-06,county,Hennepin,720,EDEN PRAIRIE P-07,CITY HILL FELLOWSHIP,12901 ROBERTS DR,polling_place
MN,2018-11-06,county,Hennepin,725,EDEN PRAIRIE P-08,WOODDALE CHURCH,6630 SHADY OAK RD,polling_place
MN,2018-11-06,county,Hennepin,730,EDEN PRAIRIE P-09,RESURRECTION LIFE CHURCH,16397 GLORY LN,polling_place
MN,2018-11-06,county,Hennepin,735,EDEN PRAIRIE P-10,EDEN PRAIRIE UNITED METHODIST CHURCH,15050 SCENIC HEIGHTS RD,polling_place
MN,2018-11-06,county,Hennepin,740,EDEN PRAIRIE P-11,ST ANDREW LUTHERAN CHURCH,13600 TECHNOLOGY DR,polling_place
MN,2018-11-06,county,Hennepin,745,EDEN PRAIRIE P-12,OAK POINT ELEMENTARY SCHOOL,13400 STARING LAKE PKWY,polling_place
MN,2018-11-06,county,Hennepin,750,EDEN PRAIRIE P-13,HENNEPIN TECHNICAL COLLEGE,13100 COLLEGE VIEW LN,polling_place
MN,2018-11-06,county,Hennepin,755,EDEN PRAIRIE P-14,PAX CHRISTI COMMUNITY (P-14),12100 PIONEER TRL,polling_place
MN,2018-11-06,county,Hennepin,760,EDEN PRAIRIE P-15,EDEN LAKE ELEMENTARY SCHOOL,12000 ANDERSON LAKES PKWY,polling_place
MN,2018-11-06,county,Hennepin,765,EDEN PRAIRIE P-16,PAX CHRISTI COMMUNITY (P-16),12100 PIONEER TRL,polling_place
MN,2018-11-06,county,Hennepin,770,EDEN PRAIRIE P-17,PRAIRIE LUTHERAN CHURCH,11000 BLOSSOM RD,polling_place
MN,2018-11-06,county,Hennepin,775,EDEN PRAIRIE P-18,PRAIRIE COMMUNITY CHURCH,9145 EDEN PRAIRIE RD,polling_place
MN,2018-11-06,county,Hennepin,780,EDEN PRAIRIE P-19A,GRACE CHURCH (19A),9301 EDEN PRAIRIE RD,polling_place
MN,2018-11-06,county,Hennepin,785,EDEN PRAIRIE P-19B,GRACE CHURCH (19B),9301 EDEN PRAIRIE RD,polling_place
MN,2018-11-06,county,Hennepin,850,EDINA P-01A,SHEPHERD OF HILLS CHURCH,500 BLAKE RD,polling_place
MN,2018-11-06,county,Hennepin,855,EDINA P-01B,CHAPEL HILLS CHURCH,6512 VERNON AVE,polling_place
MN,2018-11-06,county,Hennepin,860,EDINA P-02,EDINA SENIOR CENTER,5280 GRANDVIEW SQ,polling_place
MN,2018-11-06,county,Hennepin,865,EDINA P-03,MERCY COMMONS COVENANT CHURCH,4201 50TH ST W,polling_place
MN,2018-11-06,county,Hennepin,870,EDINA P-04,WEBER PARK BUILDING,4115 GRIMES AVE,polling_place
MN,2018-11-06,county,Hennepin,875,EDINA P-05,GOOD SAMARITAN CHURCH,5730 GROVE ST,polling_place
MN,2018-11-06,county,Hennepin,880,EDINA P-06,COUNTRYSIDE ELEMENTARY SCHOOL,5701 BENTON AVE,polling_place
MN,2018-11-06,county,Hennepin,885,EDINA P-07,NORMANDALE LUTHERAN CHURCH,6100 NORMANDALE RD,polling_place
MN,2018-11-06,county,Hennepin,890,EDINA P-08,SOUTH VIEW MIDDLE SCHOOL,4725 SOUTHVIEW LN,polling_place
MN,2018-11-06,county,Hennepin,895,EDINA P-09,CONCORD ELEMENTARY SCHOOL,5900 CONCORD AVE,polling_place
MN,2018-11-06,county,Hennepin,900,EDINA P-10C,ST ALBANS CHURCH,6716 GLEASON RD,polling_place
MN,2018-11-06,county,Hennepin,905,EDINA P-11,NEW CITY COVENANT CHURCH,6400 TRACY AVE,polling_place
MN,2018-11-06,county,Hennepin,910,EDINA P-12,ARNESON ACRES PARK,4711 70TH ST W,polling_place
MN,2018-11-06,county,Hennepin,915,EDINA P-13,CENTENNIAL LAKE HUGHES PAVILION,7499 FRANCE AVE S,polling_place
MN,2018-11-06,county,Hennepin,920,EDINA P-14,EDINA COMMUNITY LUTHERAN CHURCH,4113 54TH ST W,polling_place
MN,2018-11-06,county,Hennepin,925,EDINA P-15C,CHURCH OF ST. PATRICK,6820 ST. PATRICKS LN,polling_place
MN,2018-11-06,county,Hennepin,930,EDINA P-16,CORNELIA ELEMENTARY SCHOOL,7000 CORNELIA DR,polling_place
MN,2018-11-06,county,Hennepin,935,EDINA P-17,SOUTHDALE HENNEPIN LIBRARY,7001 YORK AVE S,polling_place
MN,2018-11-06,county,Hennepin,940,EDINA P-18,EDINBOROUGH PARK GREAT HALL,7700 YORK AVE S,polling_place
MN,2018-11-06,county,Hennepin,945,EDINA P-19C,CALVARY LUTHERAN CHURCH,6817 ANTRIM RD,polling_place
MN,2018-11-06,county,Hennepin,965,EXCELSIOR P-01,EXCELSIOR CITY HALL,343 THIRD ST,polling_place
MN,2018-11-06,county,Hennepin,975,FORT SNELLING P-01,MT CALVARY EDUCATION BLDG (FT SNELLING),6541 16TH AVE S,polling_place
MN,2018-11-06,county,Hennepin,985,GOLDEN VALLEY P-1,NORTHEAST FIRE STATION,3700 GOLDEN VALLEY RD,polling_place
MN,2018-11-06,county,Hennepin,990,GOLDEN VALLEY P-2,VALLEY PRESBYTERIAN CHURCH,3100 LILAC DR N,polling_place
MN,2018-11-06,county,Hennepin,1000,GOLDEN VALLEY P-3,MEADOWBROOK SCHOOL,5430 GLENWOOD AVE,polling_place
MN,2018-11-06,county,Hennepin,1005,GOLDEN VALLEY P-4,LOCAL GOV'T INFORMATION SYSTEMS (LOGIS),5750 DULUTH ST,polling_place
MN,2018-11-06,county,Hennepin,1010,GOLDEN VALLEY P-5,SOUTHEAST FIRE STATION,400 TURNERS CROSSROAD S,polling_place
MN,2018-11-06,county,Hennepin,1015,GOLDEN VALLEY P-6,GOLDEN VALLEY CITY HALL,7800 GOLDEN VALLEY RD,polling_place
MN,2018-11-06,county,Hennepin,1020,GOLDEN VALLEY P-7,SANDBURG MIDDLE SCHOOL,2400 SANDBURG LN,polling_place
MN,2018-11-06,county,Hennepin,1025,GOLDEN VALLEY P-8,BROOKVIEW COMMUNITY CENTER,316 BROOKVIEW PKWY S,polling_place
MN,2018-11-06,county,Hennepin,1050,GREENFIELD P-01,GREENFIELD CITY HALL,7738 COMMERCE CIR,polling_place
MN,2018-11-06,county,Hennepin,1065,GREENWOOD P-01,OLD LOG THEATER,5185 MEADVILLE ST,polling_place
MN,2018-11-06,county,Hennepin,1080,HANOVER P-1,HANOVER CITY HALL,11250 5TH ST NE,polling_place
MN,2018-11-06,county,Hennepin,1110,HOPKINS P-01,MIZPAH UNITED CHURCH OF CHRIST,412 5TH AVE N,polling_place
MN,2018-11-06,county,Hennepin,1115,HOPKINS P-02,ZION LUTHERAN CHURCH,241 5TH AVE N,polling_place
MN,2018-11-06,county,Hennepin,1120,HOPKINS P-03,HOPKINS CITY HALL,1010 1ST ST S,polling_place
MN,2018-11-06,county,Hennepin,1125,HOPKINS P-04,HOPKINS ACTIVITY CENTER,33 14TH AVE N,polling_place
MN,2018-11-06,county,Hennepin,1130,HOPKINS P-05,ALICE SMITH ELEMENTARY SCHOOL,801 MINNETONKA MILLS RD,polling_place
MN,2018-11-06,county,Hennepin,1135,HOPKINS P-06,HOPKINS FIRE STATION,101 17TH AVE S,polling_place
MN,2018-11-06,county,Hennepin,1150,INDEPENDENCE P-01,INDEPENDENCE CITY HALL,1920 COUNTY ROAD 90,polling_place
MN,2018-11-06,county,Hennepin,1160,LONG LAKE P-01,LONG LAKE CITY HALL,450 VIRGINIA AVE,polling_place
MN,2018-11-06,county,Hennepin,1170,LORETTO P-01,LORETTO CITY HALL COUNCIL CHAMBERS,279 MEDINA ST N,polling_place
MN,2018-11-06,county,Hennepin,1190,MAPLE GROVE P-01,ADVENT LUTHERAN CHURCH,9475 JEFFERSON HWY N,polling_place
MN,2018-11-06,county,Hennepin,1195,MAPLE GROVE P-02,ELM CREEK ELEMENTARY SCHOOL,9830 REVERE LN N,polling_place
MN,2018-11-06,county,Hennepin,1200,MAPLE GROVE P-03,MAPLE GROVE PUBLIC WORKS,9030 FORESTVIEW LN N,polling_place
MN,2018-11-06,county,Hennepin,1205,MAPLE GROVE P-04,MAPLE GROVE SENIOR HIGH SCHOOL,9800 FERNBROOK LN N,polling_place
MN,2018-11-06,county,Hennepin,1210,MAPLE GROVE P-05,FERNBROOK ELEMENTARY,9661 FERNBROOK LN N,polling_place
MN,2018-11-06,county,Hennepin,1215,MAPLE GROVE P-06,CHURCH OF THE OPEN DOOR (P-6),9060 ZANZIBAR LN N,polling_place
MN,2018-11-06,county,Hennepin,1220,MAPLE GROVE P-07,WEAVER LAKE SCHOOL,15900 WEAVER LAKE RD N,polling_place
MN,2018-11-06,county,Hennepin,1225,MAPLE GROVE P-08,MAPLE GROVE COVENANT CHURCH,9350 UPLAND LN N,polling_place
MN,2018-11-06,county,Hennepin,1230,MAPLE GROVE P-09,MAPLE GROVE LUTHERAN CHURCH,9251 ELM CREEK BLVD N,polling_place
MN,2018-11-06,county,Hennepin,1235,MAPLE GROVE P-10,RICE LAKE ELEMENTARY SCHOOL,13755 89TH AVE N,polling_place
MN,2018-11-06,county,Hennepin,1240,MAPLE GROVE P-11,LORD OF LIFE CHURCH (P-11),7401 COUNTY ROAD 101,polling_place
MN,2018-11-06,county,Hennepin,1245,MAPLE GROVE P-12,MAPLE GROVE COMMUNITY CENTER,12951 WEAVER LAKE RD N,polling_place
MN,2018-11-06,county,Hennepin,1250,MAPLE GROVE P-13,MAPLE GROVE MIDDLE SCHOOL,7000 HEMLOCK LN N,polling_place
