FIPS,Election Date,Site Type,Polling Location Name,Polling Location Address,Precinct Name
340,2016-11-08,polling_location,PASSAIC CITY HALL  ,330 PASSAIC ST   PASSAIC NJ 07055,PASSAIC-04-01
340,2016-11-08,polling_location,RIVERSIDE FIRE CO  ,14 W SCOTT ST   RIVERSIDE NJ 08075,RIVERSIDE TOWNSHIP-00-03
340,2016-11-08,polling_location,TWIN HILL SCHOOL ALL PURPOSE ROOM ,110 TWIN HILL DRIVE   WILLINGBORO TOWNSHIP NJ 08046,WILLINGBORO TOWNSHIP-00-34
340,2016-11-08,polling_location,EWING HIGH SCHOOL  ,900 PARKWAY AVENUE   EWING NJ 08618,EWING-00-17
340,2016-11-08,polling_location,BEVERLY ROAD FIREHOUSE MEETING ROOM ,1001 BEVERLY RD   BURLINGTON TOWNSHIP NJ 08016,BURLINGTON TOWNSHIP-00-01
340,2016-11-08,polling_location,LIONSHEAD NORTH CLUBHOUSE  ,200 COURTSHIRE DR   BRICK NJ 08723,BRICK-00-13
340,2016-11-08,polling_location,MESSIAH LUTHERAN BRETHREN CHURCH FELLOWSHIP HALL ,530 VIRGINIA DR   BROWNS MILLS NJ 08015,PEMBERTON TOWNSHIP-00-13
340,2016-11-08,polling_location,FREDON CIVIC CENTER  ,436 STATE RT 94   FREDON NJ 07860,FREDON-07-03
340,2016-11-08,polling_location,LUMBERTON FIREHOUSE BAY AREA ,561 MAIN ST   LUMBERTON NJ 08048,LUMBERTON TOWNSHIP-00-05
340,2016-11-08,polling_location,DOMINIQUE JOHNSON RECREATION CENTER  ,101 SCRAPETOWN ROAD   PEMBERTON NJ 08068,PEMBERTON TOWNSHIP-00-08
340,2016-11-08,polling_location,BRUNSWICK ACRES SCHOOL  ,41 KORY DR   KENDALL PARK NJ 08824,SOUTH BRUNSWICK-00-11
340,2016-11-08,polling_location,STUART SCHOOL ALL PURPOSE ROOM ,70 S SUNSET RD   WILLINGBORO TOWNSHIP NJ 08046,WILLINGBORO TOWNSHIP-00-02
340,2016-11-08,polling_location,MOORESTOWN HOSE COMPANY # 1  ,261 W MAIN ST   MOORESTOWN NJ 08057,MOORESTOWN TOWNSHIP-00-13
340,2016-11-08,polling_location,MIDDLE SCHOOL AT SPRINGSIDE GYM ,1600 BURLINGTON BYP   BURLINGTON TOWNSHIP NJ 08016,BURLINGTON TOWNSHIP-00-08
340,2016-11-08,polling_location,KINGSWAY REGIONAL HIGH SCHOOL  ,201 KINGS HW   WOOLWICH TWP NJ 08085,WOOLWICH-00-02
340,2016-11-08,polling_location,RIVERSIDE FIRE CO  ,14 W SCOTT ST   RIVERSIDE NJ 08075,RIVERSIDE TOWNSHIP-00-05
340,2016-11-08,polling_location,MEDFORD LEAS LINDEN ROOM ,1 MEDFORD LEAS   MEDFORD TOWNSHIP NJ 08055,MEDFORD TOWNSHIP-00-09
340,2016-11-08,polling_location,FREDON CIVIC CENTER  ,436 STATE RT 94   FREDON NJ 07860,FREDON-07-02
340,2016-11-08,polling_location,TWIN HILL SCHOOL ALL PURPOSE ROOM ,110 TWIN HILL DR   WILLINGBORO TOWNSHIP NJ 08046,WILLINGBORO TOWNSHIP-00-21
340,2016-11-08,polling_location,HAMILTON HIGH SCHOOL WEST GYM ENTRANCE ,2720 S CLINTON AVE   HAMILTON NJ 08610,HAMILTON-00-04
340,2016-11-08,polling_location,HOMESTEAD CLUBHOUSE BALLROOM ,120 HOMESTEAD DR   MANSFIELD TOWNSHIP NJ 08022,MANSFIELD TOWNSHIP-00-05
340,2016-11-08,polling_location,SUMMIT COMMUNITY CENTER  ,100 MORRIS AVE   SUMMIT NJ 07901,SUMMIT-02-01
340,2016-11-08,polling_location,PEMBERTON LIBRARY  ,16 BROADWAY   BROWNS MILLS NJ 08015,PEMBERTON TOWNSHIP-00-05
340,2016-11-08,polling_location,CHURCH OF THE NAZARENE FOYER ,704 SUNSET RD   BURLINGTON TOWNSHIP NJ 08016,BURLINGTON TOWNSHIP-00-06
340,2016-11-08,polling_location,SCHOOL #9  ,25 BRIGHTON RD   CLIFTON NJ 07012,CLIFTON-01-09
340,2016-11-08,polling_location,PRESBYTERIAN CHURCH OF BURLINGTON FOYER ,300 MILL RD   BURLINGTON TOWNSHIP NJ 08016,BURLINGTON TOWNSHIP-00-05
340,2016-11-08,polling_location,PEMBERTON TOWNSHIP MUNICIPAL BLDG.  , 500 PEMBERTON - BROWNS MILLS RD   NEW LISBON NJ 08064,PEMBERTON TOWNSHIP-00-09
340,2016-11-08,polling_location,FREDON CIVIC CENTER  ,436 STATE RT 94   FREDON NJ 07860,FREDON-07-01
