FIPS,Election Date,Site Type,Polling Location Name,Polling Location Address,Precinct Name
26,2018-11-06,PollingLocation,TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,BUSHNELL TWP HALL,,Not Given
26,2018-11-06,PollingLocation,BUSHNELL TWP HALL,,Not Given
26,2018-11-06,PollingLocation,BUSHNELL TWP HALL,,Not Given
26,2018-11-06,PollingLocation,TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,CLARENCEVILLE JHS,,Not Given
26,2018-11-06,PollingLocation,CLARENCEVILLE JHS,,Not Given
26,2018-11-06,PollingLocation,TOWNSHIP FIRE HALL,,Not Given
26,2018-11-06,PollingLocation,CITY HALL,,Not Given
26,2018-11-06,PollingLocation,CHATTERTON MIDDLE,,Not Given
26,2018-11-06,PollingLocation,CHATTERTON MIDDLE,,Not Given
26,2018-11-06,PollingLocation,CHATTERTON MIDDLE,,Not Given
26,2018-11-06,PollingLocation,LAKETON TWP HALL,,Not Given
26,2018-11-06,PollingLocation,CALEDONIA TWP HALL,,Not Given
26,2018-11-06,PollingLocation,CALEDONIA TWP HALL,,Not Given
26,2018-11-06,PollingLocation,CALEDONIA TWP HALL,,Not Given
26,2018-11-06,PollingLocation,CALEDONIA TWP HALL,,Not Given
26,2018-11-06,PollingLocation,CALEDONIA TWP HALL,,Not Given
26,2018-11-06,PollingLocation,HOLTON TWP. HALL,,Not Given
26,2018-11-06,PollingLocation,HOLTON TWP. HALL,,Not Given
26,2018-11-06,PollingLocation,COMMUNITY BUILDING,,Not Given
26,2018-11-06,PollingLocation,TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,RIVERFRONT APTS,,Not Given
26,2018-11-06,PollingLocation,"VFW HALL, POST 7729",,Not Given
26,2018-11-06,PollingLocation,OAKRIDGE COMM. ED.,,Not Given
26,2018-11-06,PollingLocation,CITY HALL,,Not Given
26,2018-11-06,PollingLocation,O. V. HIGH SCHOOL,,Not Given
26,2018-11-06,PollingLocation,EGELSTON TOWNSHIP,,Not Given
26,2018-11-06,PollingLocation,READMOND TWP,,Not Given
26,2018-11-06,PollingLocation,READMOND TWP,,Not Given
26,2018-11-06,PollingLocation,CITY HALL,,Not Given
26,2018-11-06,PollingLocation,PLEASANT LAKE SCHOOL,,Not Given
26,2018-11-06,PollingLocation,PLEASANT LAKE SCHOOL,,Not Given
26,2018-11-06,PollingLocation,TWIN LK. ELEM.SCHOOL,,Not Given
26,2018-11-06,PollingLocation,TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,TOWNSHIP HALL,,Not Given
26,2018-11-06,PollingLocation,LAKEWOOD VILL. HALL,,Not Given
26,2018-11-06,PollingLocation,LAKEWOOD VILL. HALL,,Not Given
26,2018-11-06,PollingLocation,FLICS SCHOOL,,Not Given
26,2018-11-06,PollingLocation,FLICS SCHOOL,,Not Given
26,2018-11-06,PollingLocation,FLICS SCHOOL,,Not Given
26,2018-11-06,PollingLocation,DALTON TWP HALL,,Not Given
26,2018-11-06,PollingLocation,EMANUEL LUTHERAN CHU,,Not Given
26,2018-11-06,PollingLocation,AV-DALTON FIRE DEPT,,Not Given
26,2018-11-06,PollingLocation,VIENNA TWP HALL,,Not Given
26,2018-11-06,PollingLocation,VIENNA TWP HALL,,Not Given
26,2018-11-06,PollingLocation,LION'S CLUB,,Not Given
26,2018-11-06,PollingLocation,LION'S CLUB,,Not Given
26,2018-11-06,PollingLocation,LION'S CLUB,,Not Given
26,2018-11-06,PollingLocation,LION'S CLUB,,Not Given
26,2018-11-06,PollingLocation,WALKER ICE & FITNESS,,Not Given
