state,election_date,jurisdiction_type,county_name,municipality,precinct_id,precinct_name,name,address
IA,2018-11-06,county,Pottawattamie,COUNCIL BLUFFS,CB 07,Council Bluffs 07,07 COMMUNITY OF CHRIST CHURCH,"140 W KANESVILLE BLVD, COUNCIL BLUFFS, IA 51503"
IA,2018-11-06,county,Pottawattamie,COUNCIL BLUFFS,CB 08,Council Bluffs 08,08 ST PAUL'S EPISCOPAL CHURCH,"22 DILLMAN DR, COUNCIL BLUFFS, IA 51503"
IA,2018-11-06,county,Pottawattamie,COUNCIL BLUFFS,CB 09,Council Bluffs 09,09 CITY LIGHT CHURCH,"2109 RAILROAD HWY, COUNCIL BLUFFS, IA 51503"
IA,2018-11-06,county,Pottawattamie,COUNCIL BLUFFS ,CB 10A,Council Bluffs 10A,10A NEW HORIZON PRESBYTERIAN CHURCH,"30 VALLEY VIEW DR, COUNCIL BLUFFS , IA 51503"
IA,2018-11-06,county,Pottawattamie,COUNCIL BLUFFS,CB 10B,Council Bluffs 10B,10B NEW HORIZON PRESBYTERIAN CHURCH,"30 VALLEY VIEW DR, COUNCIL BLUFFS, IA 51503"
IA,2018-11-06,county,Pottawattamie,COUNCIL BLUFFS,CB 11,Council Bluffs 11,11 BROADWAY METHODIST,"11 S 1ST ST, COUNCIL BLUFFS, IA 51503"
IA,2018-11-06,county,Pottawattamie,COUNCIL BLUFFS,CB 12,Council Bluffs 12,12 CREEKSIDE CHURCH,"3320 HARRY LANGDON BLVD, COUNCIL BLUFFS, IA 51503"
IA,2018-11-06,county,Pottawattamie,COUNCIL BLUFFS,CB 13,Council Bluffs 13,13 THE CENTER,"714 S MAIN ST, COUNCIL BLUFFS, IA 51503"
IA,2018-11-06,county,Pottawattamie,COUNCIL BLUFFS,CB 14,Council Bluffs 14,14 BETHANY PRESBYTERIAN,"1900 S 7TH ST, COUNCIL BLUFFS, IA 51501"
IA,2018-11-06,county,Pottawattamie,COUNCIL BLUFFS,CB 15,Council Bluffs 15,15 MASONIC TEMPLE,"130 S 6TH ST, COUNCIL BLUFFS, IA 51501"
IA,2018-11-06,county,Pottawattamie,COUNCIL BLUFFS,CB 16,Council Bluffs 16,16 QUEEN OF APOSTLES CHURCH S,"3304 4TH AVE, COUNCIL BLUFFS, IA 51501"
IA,2018-11-06,county,Pottawattamie,COUNCIL BLUFFS,CB 17,Council Bluffs 17,17 QUEEN OF APOSTLES CHURCH N,"3304 4TH AVE, COUNCIL BLUFFS, IA 51501"
IA,2018-11-06,county,Pottawattamie,COUNCIL BLUFFS,CB 18,Council Bluffs 18,18 EMANUEL CHURCH OF THE NAZARENE,"2309 S 13TH ST, COUNCIL BLUFFS, IA 51501"
IA,2018-11-06,county,Pottawattamie,COUNCIL BLUFFS,CB 19,Council Bluffs 19,19 TWIN CITIES CHRISTIAN CHURCH,"4220 GIFFORD RD, COUNCIL BLUFFS, IA 51501"
IA,2018-11-06,county,Pottawattamie,COUNCIL BLUFFS,CB 20,Council Bluffs 20,20 GETHSEMANE PRESBYTERIAN CHURCH,"224 WALLACE AVE, COUNCIL BLUFFS, IA 51501"
IA,2018-11-06,county,Pottawattamie,COUNCIL BLUFFS,CB 21,Council Bluffs 21,21 GETHSEMANE PRESBYTERIAN CHURCH,"224 WALLACE AVE, COUNCIL BLUFFS, IA 51501"
IA,2018-11-06,county,Pottawattamie,CRESCENT,CRESC,Crescent,27 CRESCENT ELEMENTARY SCHOOL,"401 E WELCH ST, CRESCENT, IA 51526"
IA,2018-11-06,county,Pottawattamie,LEWIS,GLWCW,GLWCW,29 ISU FARM-WALLACE CENTER,"53020 HITCHCOCK AVE, LEWIS, IA 51544"
IA,2018-11-06,county,Pottawattamie,COUNCIL BLUFFS,GARNER,Garner,28 NEW HORIZON PRESBYTERIAN CHURCH,"30 VALLEY VIEW DR, COUNCIL BLUFFS, IA 51503"
IA,2018-11-06,county,Pottawattamie,HANCOCK,HANCOCK,Hancock,30 HANCOCK FIRE HALL,"WEST ENTRANCE, HANCOCK, IA 51536"
IA,2018-11-06,county,Pottawattamie,COUNCIL BLUFFS,LEWIS 1,Lewis 1,31 FIRST CHRISTIAN CHURCH,"20794 HWY 92, COUNCIL BLUFFS, IA 51503"
IA,2018-11-06,county,Pottawattamie,COUNCIL BLUFFS,LEWIS 2,Lewis 2,32 SALEM METHODIST CHURCH,"14955 SOMERSET AVE, COUNCIL BLUFFS, IA 51503"
IA,2018-11-06,county,Pottawattamie,MACEDONIA,MACEDON,Macedonia,33 MACEDONIA CITY HALL,"322 MAIN ST, MACEDONIA, IA 51549"
IA,2018-11-06,county,Pottawattamie,MCCLELLAND,MCCLELL,McClelland,34 MCCLELLAND TOWN HALL,"117 MAIN ST, MCCLELLAND, IA 51548"
IA,2018-11-06,county,Pottawattamie,MINDEN,MINDEN,Minden,35 MINDEN UNITED CHURCH OF CHRIST,"106 LINCOLN, MINDEN, IA 51553"
IA,2018-11-06,county,Pottawattamie,NEOLA,NEOLA,Neola,36 NEOLA  AREA COMMUNITY CNTR,"110 4TH ST, NEOLA, IA 51559"
IA,2018-11-06,county,Pottawattamie,OAKLAND,OAKLAND,Oakland,37 OAKLAND COMM CENTER,"614 DR VAN ZEE RD, OAKLAND, IA 51560"
IA,2018-11-06,county,Pottawattamie,TREYNOR,TREYNOR,Treynor,38 TREYNOR COMMUNITY CENTER,"13 W MAIN ST, TREYNOR, IA 51575"
IA,2018-11-06,county,Pottawattamie,UNDERWOOD,UNDERW,Underwood,39 UMBA HALL,"300 2ND AVE, UNDERWOOD, IA 51576"
IA,2018-11-06,county,Pottawattamie,WALNUT,WALNUT,Walnut,40 WALNUT LIBRARY,"224 ANTIQUE CITY DR, WALNUT, IA 51577"
IA,2018-11-06,county,Poweshiek,GRINNELL,06,1st Ward,ELKS LODGE WEST SIDE,"720 3RD AVE, GRINNELL, IA 50112"
IA,2018-11-06,county,Poweshiek,GRINNELL,07,2nd Ward,ELKS LODGE EAST SIDE,"720 3RD AVE, GRINNELL, IA 50112"
IA,2018-11-06,county,Poweshiek,GRINNELL,08,3rd Ward,DRAKE LIBRARY,"930 PARK ST, GRINNELL, IA 50112"
IA,2018-11-06,county,Poweshiek,GRINNELL,09,4th Ward,POW CO FAIR 4H BLDG NORTH END,"425 EAST ST S, GRINNELL, IA 50112"
IA,2018-11-06,county,Poweshiek,BROOKLYN,02,BMWJ,MICHAEL J. MANATT COMM CTR,"105 JACKSON STREET, BROOKLYN, IA 52211"
IA,2018-11-06,county,Poweshiek,GRINNELL,05,CGWS,POW CO FAIR 4H BLDG SOUTH END,"425 EAST ST S, GRINNELL, IA 50112"
IA,2018-11-06,county,Poweshiek,DEEP RIVER,03,DRL,DEEP RIVER COMMUNITY CENTER,"701 MAIN ST, DEEP RIVER, IA 52222"
IA,2018-11-06,county,Poweshiek,MONTEZUMA,10,JUPS,POW CO CONS  FOSTER CENTER,"4896 STAGECOACH RD, MONTEZUMA, IA 50171"
IA,2018-11-06,county,Poweshiek,MALCOM,04,MS,MALCOM AUDITORIUM,"MAIN STREET, MALCOM, IA 50157"
IA,2018-11-06,county,Poweshiek,MONTEZUMA,11,Montezuma,MONTEZUMA PUBLIC LIBRARY,"500 E MAIN ST, MONTEZUMA, IA 50171"
IA,2018-11-06,county,Ringgold,KELLERTON,AT,Athens,KELLERTON CITY HALL,"108 SOUTH DECATUR, KELLERTON, IA 50133"
IA,2018-11-06,county,Ringgold,REDDING,CL,Clinton,REDDING FRONTIER HALL,"402 CENTRAL ST, REDDING, IA 50860"
IA,2018-11-06,county,Ringgold,MOUNT AYR,M1,Mt Ayr Ward 1,AMERICAN LEGION BUILDING,"1302 S CLEVELAND ST, MOUNT AYR, IA 50854"
IA,2018-11-06,county,Ringgold,MOUNT AYR,M2,Mt Ayr Ward 2,RINGGOLD COUNTY COURTHOUSE,"109 W MADISON ST, MOUNT AYR, IA 50854"
IA,2018-11-06,county,Ringgold,TINGLEY,TG,Tingley,TINGLEY COMMUNITY BUILDING,"111 W MAIN ST, TINGLEY, IA 50863"
IA,2018-11-06,county,Ringgold,ELLSTON,UN,Union,ELLSTON COMMUNITY BUILDING,"103 W MAIN ST, ELLSTON, IA 50074"
IA,2018-11-06,county,Ringgold,DIAGONAL,WS,Washington,DIAGONAL COMMUNITY BUILDING,"103 N BROADWAY ST, DIAGONAL, IA 50845"
IA,2018-11-06,county,Sac,AUBURN,8,Auburn Pct 8 ,8 AUBURN COMM BLDG,"209 PINE ST, AUBURN, IA 51433"
IA,2018-11-06,county,Sac,EARLY,3,Early Pct 3,3 THE CENTER,"112 MAIN ST, EARLY, IA 50535"
IA,2018-11-06,county,Sac,LAKE VIEW,7,Lake View Pct 7,7 LAKE VIEW FIRE STATION,"312 VINE ST, LAKE VIEW, IA 51450"
IA,2018-11-06,county,Sac,LYTTON,5,Lytton Pct 5,5 LYTTON COMM ROOM,"118 MAIN ST , LYTTON, IA 50561"
IA,2018-11-06,county,Sac,NEMAHA,2,Nemaha Pct 2,2 NEMAHA COMM BLDG,"312 MAIN ST, NEMAHA, IA 50567"
IA,2018-11-06,county,Sac,ODEBOLT,6,Odebolt Pct 6,6 ODEBOLT FIRE STATION,"213 W 2ND ST, ODEBOLT, IA 51458"
IA,2018-11-06,county,Sac,SAC CITY ,4,Sac City Pct 4,4 SAC CO COURTHOUSE,"100 NW STATE ST, SAC CITY , IA 50583"
IA,2018-11-06,county,Sac,SCHALLER,1,Schaller Pct 1,1 SCHALLER PRESBYTERIAN CHURCH,"100 W 3RD ST, SCHALLER, IA 51053"
IA,2018-11-06,county,Sac,WALL LAKE,9,Wall Lake Pct 9,9 WALL LAKE COMM BLDG,"108 BOYER ST, WALL LAKE, IA 51466"
IA,2018-11-06,county,Scott,DONAHUE,AG,Allens Grove Twp,(AG) DONAHUE FIRE STATION,"302 N MAIN ST, DONAHUE, IA 52746"
IA,2018-11-06,county,Scott,BETTENDORF,B11,Bettendorf City B11,(B11) BETTENDORF COMMUNITY CENTER,"2204 GRANT ST, BETTENDORF, IA 52722"
IA,2018-11-06,county,Scott,BETTENDORF,B12,Bettendorf City B12,(B12) MISSISSIPPI BEND A.E.A.,"729 21ST ST, BETTENDORF, IA 52722"
IA,2018-11-06,county,Scott,BETTENDORF,B21,Bettendorf City B21,(B21) CROSS POINT CHURCH,"1330 SPRUCE HILLS DR, BETTENDORF, IA 52722"
IA,2018-11-06,county,Scott,BETTENDORF,B22,Bettendorf City B22,(B22) HOPE BAPTIST CHURCH,"1642 TANGLE FOOT LN, BETTENDORF, IA 52722"
IA,2018-11-06,county,Scott,BETTENDORF,B23,Bettendorf City B23,(B23) BETTENDORF PUBLIC LIBRARY,"2950 LEARNING CAMPUS DR, BETTENDORF, IA 52722"
IA,2018-11-06,county,Scott,BETTENDORF,B31,Bettendorf City B31,(B31) FIRST BAPTIST CHURCH,"3593 MIDDLE RD, BETTENDORF, IA 52722"
IA,2018-11-06,county,Scott,BETTENDORF,B32,Bettendorf City B32,(B32) BETTENDORF PUBLIC LIBRARY,"2950 LEARNING CAMPUS DR, BETTENDORF, IA 52722"
IA,2018-11-06,county,Scott,BETTENDORF,B41,Bettendorf City B41,(B41) BETTENDORF PUBLIC WORKS,"4403 DEVILS GLEN RD, BETTENDORF, IA 52722"
IA,2018-11-06,county,Scott,BETTENDORF,B42,Bettendorf City B42,(B42) ST JOHN VIANNEY CHURCH,"4097 18TH ST, BETTENDORF, IA 52722"
IA,2018-11-06,county,Scott,BETTENDORF,B51,Bettendorf City B51,(B51) TANGLE WOOD PAVILION,"4250 MIDDLE RD, BETTENDORF, IA 52722"
IA,2018-11-06,county,Scott,BETTENDORF,B52,Bettendorf City B52,(B52) SURREY HEIGHTS FIRE STATION,"5002 CROW CREEK RD, BETTENDORF, IA 52722"
IA,2018-11-06,county,Scott,BLUE GRASS,BG,Blue Grass,(BG) BLUE GRASS PUBLIC SAFETY BUILDING,"606 W MAYNE ST, BLUE GRASS, IA 52726"
IA,2018-11-06,county,Scott,BUFFALO,BF,Buffalo City,(BF) BUFFALO ACTIVITY CENTER-CITY HALL,"329 DODGE ST, BUFFALO, IA 52728"
IA,2018-11-06,county,Scott,BUFFALO,BU,Buffalo Twp,(BU) BUFFALO COMMUNITY CENTER,"426 CLARK ST, BUFFALO, IA 52728"
IA,2018-11-06,county,Scott,DAVENPORT,D11,Davenport City D11,(D11) DAVENPORT FAIRMOUNT LIBRARY,"3000 N FAIRMOUNT ST, DAVENPORT, IA 52804"
IA,2018-11-06,county,Scott,DAVENPORT,D12,Davenport City D12,(D12) NEW HOPE PRESBYTERIAN CHURCH,"4209 W LOCUST ST, DAVENPORT, IA 52804"
IA,2018-11-06,county,Scott,DAVENPORT,D13,Davenport City D13,(D13) IMMANUAL LUTHERAN CHURCH,"3834 ROCKINGHAM RD, DAVENPORT, IA 52802"
IA,2018-11-06,county,Scott,DAVENPORT,D14,Davenport City D14,(D14) CREDIT ISLAND PARK LODGE,"2200 W RIVER DR, DAVENPORT, IA 52802"
IA,2018-11-06,county,Scott,DAVENPORT,D21,Davenport City D21,(D21) HIGH POINT BIBLE CHAPEL,"2600 W 63RD ST, DAVENPORT, IA 52806"
IA,2018-11-06,county,Scott,DAVENPORT,D22,Davenport City D22,(D22) SEVENTH DAY ADVENTIST SCHOOL,"4444 W KIMBERLY RD, DAVENPORT, IA 52806"
IA,2018-11-06,county,Scott,DAVENPORT,D23,Davenport City D23,(D23) CHRIST UNITED METHODIST CHURCH,"2330 W 41ST ST, DAVENPORT, IA 52806"
IA,2018-11-06,county,Scott,DAVENPORT,D24,Davenport City D24,(D24) THE SALVATION ARMY,"3400 W CENTRAL PARK AV, DAVENPORT, IA 52804"
IA,2018-11-06,county,Scott,DAVENPORT,D31,Davenport City D31,(D31) ST MARK LUTHERAN CHURCH,"2363 W 3RD ST, DAVENPORT, IA 52802"
IA,2018-11-06,county,Scott,DAVENPORT,D32,Davenport City D32,(D32) ZION LUTHERAN CHURCH,"1216 W 8TH ST, DAVENPORT, IA 52802"
IA,2018-11-06,county,Scott,DAVENPORT,D33,Davenport City D33,(D33) SCOTT COUNTY ADMIN. CENTER,"600 W 4TH ST, DAVENPORT, IA 52801"
IA,2018-11-06,county,Scott,DAVENPORT,D34,Davenport City D34,(D34) THIRD MISSIONARY BAPTIST CHURCH,"222 W 14TH ST, DAVENPORT, IA 52803"
IA,2018-11-06,county,Scott,DAVENPORT,D41,Davenport City D41,(D41) 4H BUILDING M.V. FAIRGROUNDS,"2815 W LOCUST ST, DAVENPORT, IA 52804"
IA,2018-11-06,county,Scott,DAVENPORT,D42,Davenport City D42,(D42) NEWCOMB PRESBYTERIAN CHURCH,"2619 N DIVISION ST, DAVENPORT, IA 52804"
IA,2018-11-06,county,Scott,DAVENPORT,D43,Davenport City D43,(D43) HOLY FAMILY CHURCH,"1315 W PLEASANT ST, DAVENPORT, IA 52804"
IA,2018-11-06,county,Scott,DAVENPORT,D44,Davenport City D44,(D44) ST AMBROSE - ROGALSKI CENTER,"518 W LOCUST ST, DAVENPORT, IA 52803"
IA,2018-11-06,county,Scott,DAVENPORT,D51,Davenport City D51,(D51) LIVING HOPE COMMUNITY CHURCH,"216 W HAYES ST, DAVENPORT, IA 52803"
IA,2018-11-06,county,Scott,DAVENPORT,D52,Davenport City D52,(D52) FIRST PRESBYTERIAN CHURCH,"1702 IOWA ST, DAVENPORT, IA 52803"
IA,2018-11-06,county,Scott,DAVENPORT,D53,Davenport City D53,(D53) GRACE LUTHERAN CHURCH,"1140 E HIGH ST, DAVENPORT, IA 52803"
IA,2018-11-06,county,Scott,DAVENPORT,D54,Davenport City D54,(D54) FIRST CHRISTIAN CHURCH,"510 E 15TH ST, DAVENPORT, IA 52803"
IA,2018-11-06,county,Scott,DAVENPORT,D61,Davenport City D61,(D61) HARVEST BIBLE CHAPEL,"3800 E 53RD ST, DAVENPORT, IA 52807"
IA,2018-11-06,county,Scott,DAVENPORT,D62,Davenport City D62,(D62) CHRIST'S FAMILY CHURCH,"4601 UTICA RIDGE RD, DAVENPORT, IA 52807"
IA,2018-11-06,county,Scott,DAVENPORT,D63,Davenport City D63,(D63) UNITARIAN CHURCH,"3707 EASTERN AV, DAVENPORT, IA 52807"
IA,2018-11-06,county,Scott,DAVENPORT,D64,Davenport City D64,(D64) DUCK CREEK PARK LODGE,"3300 E LOCUST ST, DAVENPORT, IA 52803"
IA,2018-11-06,county,Scott,DAVENPORT,D71,Davenport City D71,(D71) C.A.S.I.,"1035 W KIMBERLY RD, DAVENPORT, IA 52806"
IA,2018-11-06,county,Scott,DAVENPORT,D72,Davenport City D72,(D72) FAITH UNITED CHURCH OF CHRIST,"1630 W 38TH ST, DAVENPORT, IA 52806"
IA,2018-11-06,county,Scott,DAVENPORT,D73,Davenport City D73,(D73) PRINCE OF PEACE LUTHERAN CHURCH,"415 W 53RD ST, DAVENPORT, IA 52806"
IA,2018-11-06,county,Scott,DAVENPORT,D74,Davenport City D74,(D74) DAVENPORT PUBLIC WORKS CENTER,"1200 E 46TH ST, DAVENPORT, IA 52807"
IA,2018-11-06,county,Scott,DAVENPORT,D81,Davenport City D81,(D81) RED HAWK GOLF COURSE,"6364 NORTHWEST BLVD, DAVENPORT, IA 52806"
IA,2018-11-06,county,Scott,DAVENPORT,D82,Davenport City D82,(D82) NORTHSIDE BAPTIST CHURCH,"4601 N DIVISION ST, DAVENPORT, IA 52806"
IA,2018-11-06,county,Scott,DAVENPORT,D83,Davenport City D83,(D83) NORTH HIGH SCHOOL,"626 W 53RD ST, DAVENPORT, IA 52806"
IA,2018-11-06,county,Scott,DAVENPORT,D84,Davenport City D84,(D84) DAVENPORT EASTERN LIBRARY,"6000 EASTERN AV, DAVENPORT, IA 52807"
IA,2018-11-06,county,Scott,DONAHUE,DH,Donahue City,(DH) DONAHUE FIRE STATION,"302 N MAIN ST, DONAHUE, IA 52746"
IA,2018-11-06,county,Scott,ELDRIDGE,EL1,Eldridge City 1,(EL1) SCOTT COUNTY LIBRARY,"200 N 6TH AV, ELDRIDGE, IA 52748"
IA,2018-11-06,county,Scott,ELDRIDGE,EL2,Eldridge City 2,(EL2) ELDRIDGE UNITED METHODIST CHURCH,"604 S 2ND ST, ELDRIDGE, IA 52748"
IA,2018-11-06,county,Scott,WALCOTT,HG,Hickory Grove Twp,(HG) MAYSVILLE FIRE STATION,"9100 NEW LIBERTY RD, WALCOTT, IA 52773"
IA,2018-11-06,county,Scott,LECLAIRE,LC1,LeClaire City 1,(LC1) FIRST PRESBYTERIAN CHURCH OF LECLAIRE,"200 S 12TH ST, LECLAIRE, IA 52753"
IA,2018-11-06,county,Scott,LECLAIRE,LC2,LeClaire City 2,(LC2) LECLAIRE FIRE STATION,"201 N 15TH ST, LECLAIRE, IA 52753"
IA,2018-11-06,county,Scott,LECLAIRE,LCT,LeClaire Twp,(LCT) OUR LADY OF THE RIVER CATHOLIC CHURCH,"28200 226TH PL, LECLAIRE, IA 52753"
IA,2018-11-06,county,Scott,NEW LIBERTY,LB,Liberty Twp,(LB) NEW LIBERTY FIRE STATION,"765 PIKE ST, NEW LIBERTY, IA 52765"
IA,2018-11-06,county,Scott,LONG GROVE,LG,Long Grove City,(LG) LONG GROVE COMMUNITY CENTER,"114 N 1ST ST, LONG GROVE, IA 52756"
IA,2018-11-06,county,Scott,MCCAUSLAND,MC,McCausland,(MC) MCCAUSLAND COMMUNITY CENTER,"305 N SALINA, MCCAUSLAND, IA 52758"
IA,2018-11-06,county,Scott,ELDRIDGE,PKV,Park View,(PKV) PARK VIEW LUTHERAN CHURCH,"14 GROVE RD, ELDRIDGE, IA 52748"
IA,2018-11-06,county,Scott,PLEASANT VALLEY,PV,Pleasant Valley Twp,(PV) TRINITY LUTHERAN CHURCH,"18137 CRISWELL ST, PLEASANT VALLEY, IA 52767"
IA,2018-11-06,county,Scott,PRINCETON,PR,Princeton Twp,(PR) PRINCETON COMMUNITY CENTER,"428 RIVER DR, PRINCETON, IA 52768"
IA,2018-11-06,county,Scott,RIVERDALE,RV,Riverdale,(RV) RIVERDALE TOWN HALL,"110 MANOR DR, RIVERDALE, IA 52722"
IA,2018-11-06,county,Scott,WALCOTT,WC,Walcott,(WC) CALVARY UNITED METHODIST CHURCH,"100 E JAMES ST, WALCOTT, IA 52773"
IA,2018-11-06,county,Scott,LONG GROVE,WF,Winfield Twp,(WF) LONG GROVE FIRE STATION,"121 N 1ST ST, LONG GROVE, IA 52756"
IA,2018-11-06,county,Shelby,HARLAN,02,CASS-CENTER-JACKSON-LINCOLN,THERK CENTER- CS-CN-JA-LN - P/G,"706 VICTORIA ST, HARLAN, IA 51537"
IA,2018-11-06,county,Shelby,ELK HORN,03,CLAY-MONROE,ELK HORN CITY HALL EH,"MAIN STREET, ELK HORN, IA 51531"
IA,2018-11-06,county,Shelby,IRWIN,04,DOUGLAS-GREELEY-JEFFERSON-POLK,IRWIN COMMUNITY BLDG - P/G,"504 ANN ST, IRWIN, IA 51446"
IA,2018-11-06,county,Shelby,SHELBY,05,FAIRVIEW-SHELBY,SHELBY COMMUNITY HALL - P/G,"500 EAST ST, SHELBY, IA 51570"
IA,2018-11-06,county,Shelby,EARLING,06,GROVE-UNION-WASHINGTON-WESTPHALIA,ST JOSEPH'S CHURCH HALL - P/G,"118 MAIN ST, EARLING, IA 51530"
IA,2018-11-06,county,Shelby,HARLAN,07,HARLAN - WARD 1,THERK CENTER - HL1 - P/G,"706 VICTORIA ST, HARLAN, IA 51537"
IA,2018-11-06,county,Shelby,HARLAN,08,HARLAN - WARD 2,THERK CENTER - HL2 - P/G,"706 VICTORIA ST, HARLAN, IA 51537"
IA,2018-11-06,county,Shelby,HARLAN,09,HARLAN - WARD 3,THERK CENTER - HL3 - P/G,"706 VICTORIA ST, HARLAN, IA 51537"
IA,2018-11-06,county,Shelby,HARLAN,10,HARLAN - WARD 4,THERK CENTER - HL4 - P/G,"706 VICTORIA ST, HARLAN, IA 51537"
IA,2018-11-06,county,Sioux,ALTON,AT,Alton Nassau East Orange,ALTON COMMUNITY BUILDING,"1101 3RD AVE, ALTON, IA 51003"
IA,2018-11-06,county,Sioux,HOSPERS,FL,Floyd Lynn,HOSPERS COMMUNITY CENTER,"211 MAIN ST, HOSPERS, IA 51238"
IA,2018-11-06,county,Sioux,BOYDEN,GT,Grant Sheridan,BOYDEN DEMCO BUILDING,"714 MAIN ST, BOYDEN, IA 51234"
IA,2018-11-06,county,Sioux,HAWARDEN,HW,Hawarden BC LG WA EG S,HAWARDEN COMMUNITY CENTER,"1150 CENTRAL AVE, HAWARDEN, IA 51023"
IA,2018-11-06,county,Sioux,HULL,LN,Lincoln,HULL LIBRARY,"1135 MAIN ST, HULL, IA 51239"
IA,2018-11-06,county,Sioux,ORANGE CITY,OC1,Orange City 1 Holland West,OC1 LIVING WATER COMMUNITY,"1005 8TH ST SE, ORANGE CITY, IA 51041"
IA,2018-11-06,county,Sioux,ORANGE CITY,OC2,Orange City 2 Holland East,OC2 LIVING WATER COMMUNITY,"1005 8TH ST, ORANGE CITY, IA 51041"
IA,2018-11-06,county,Sioux,ROCK VALLEY ,PL,Plato GF ST SX EG N,PL FAITH REFORMED CHURCH,"1305 7TH ST , ROCK VALLEY , IA 51247"
IA,2018-11-06,county,Sioux,IRETON,RD,Reading Center South,IRETON CITY OFFICE,"318 MAIN ST, IRETON, IA 51027"
IA,2018-11-06,county,Sioux,ROCK VALLEY,RVE,Rock Valley East,RVE FAITH REFORMED CHURCH,"1305 7TH ST, ROCK VALLEY, IA 51247"
IA,2018-11-06,county,Sioux,ROCK VALLEY,RVW,Rock Valley West Rock,RVW FAITH REFORMED CHURCH,"1305 7TH ST, ROCK VALLEY, IA 51247"
IA,2018-11-06,county,Sioux,MAURICE,SM,Sherman,MAURICE COMMUNITY CENTER,"225 MAIN ST, MAURICE, IA 51036"
IA,2018-11-06,county,Sioux,SIOUX CENTER ,SCC,Sioux Center Central,SCC TERRACE VIEW EVENT CENTER,"230 SAINT ANDREWS WAY, SIOUX CENTER , IA 51250"
IA,2018-11-06,county,Sioux,SIOUX CENTER,SCN,Sioux Center North WC CP,SCN TERRACE VIEW EVENT CENTER,"230 SAINT ANDREWS WAY, SIOUX CENTER, IA 51250"
IA,2018-11-06,county,Sioux,SIOUX CENTER,SCS,Sioux Center South,SCS TERRACE VIEW EVENT CENTER,"230 SAINT ANDREWS WAY, SIOUX CENTER, IA 51250"
IA,2018-11-06,county,Sioux,SIOUX CENTER ,WB,West Branch Center North,SCC TERRACE VIEW EVENT CENTER,"230 SAINT ANDREWS WAY, SIOUX CENTER , IA 51250"
IA,2018-11-06,county,Story,AMES,01,Ames 1-1,WILSON TOYOTA OF AMES,"2212 S DUFF AVE, AMES, IA 50010"
IA,2018-11-06,county,Story,AMES,02,Ames 1-2,UNIVERSITY BAPTIST CHURCH,"2400 MORTENSEN PARKWAY, AMES, IA 50014"
IA,2018-11-06,county,Story,AMES,03,Ames 1-3,HUMAN SERVICES CENTER,"126 S KELLOGG AVENUE, AMES, IA 50010"
IA,2018-11-06,county,Story,AMES,04,Ames 1-4,AMES PUBLIC LIBRARY AUDITORIUM,"515 DOUGLAS AVENUE, AMES, IA 50010"
IA,2018-11-06,county,Story,AMES,05,Ames 1-5,GRAND AVENUE BAPTIST CHURCH,"612 24TH STREET, AMES, IA 50010"
IA,2018-11-06,county,Story,AMES,06,Ames 2-1,FIRE SERVICE TRAINING BUREAU,"1015 HABER RD, ISU, AMES, IA 50011"
IA,2018-11-06,county,Story,AMES,07,Ames 2-2,BETHESDA LUTHERAN CHURCH,"1517 NORTHWESTERN AVENUE, AMES, IA 50010"
IA,2018-11-06,county,Story,AMES,08,Ames 2-3,NORTH GRAND CHRISTIAN CHURCH,"919 30TH ST, AMES, IA 50010"
IA,2018-11-06,county,Story,AMES,09,Ames 2-4,ASCENSION LUTHERAN CHURCH,"2400 BLOOMINGTON RD, AMES, IA 50010"
IA,2018-11-06,county,Story,AMES,10,Ames 2-5,STONEBROOK COMMUNITY CHURCH,"3611 EISENHOWER AVENUE, AMES, IA 50010"
IA,2018-11-06,county,Story,AMES,11,Ames 3-1,GREEN HILLS RETIREMENT COMMUNITY,"2205 GREEN HILLS DR, AMES, IA 50010"
IA,2018-11-06,county,Story,AMES,12,Ames 3-2,"AMES MIDDLE SCHOOL, RM B111A","3915 MORTENSEN ROAD, AMES, IA 50014"
IA,2018-11-06,county,Story,AMES,13,Ames 3-3,COLL UNITED METHODIST CHURCH,"2622 LINCOLN WAY, AMES, IA 50014"
IA,2018-11-06,county,Story,AMES,14,Ames 3-4,HILTON GARDEN INN,"1325 DICKINSON AVE, AMES, IA 50014"
IA,2018-11-06,county,Story,AMES,15,Ames 3-5,ST ANDREWS LUTHERAN CHURCH,"209 COLORADO AVENUE, AMES, IA 50014"
IA,2018-11-06,county,Story,AMES,16,Ames 4-1,"BUCHANAN HALL, ROOM 2009","2160 LINCOLN WAY, ISU, AMES, IA 50013"
IA,2018-11-06,county,Story,AMES,17,Ames 4-2,"MAPLE HALL, CONFERENCE ROOM M01B","204 BEACH RD, ISU, AMES, IA 50011"
IA,2018-11-06,county,Story,AMES,18,Ames 4-3,"UNION DRIVE COMMUNITY CENTER, RM 136","207 BEYER CT, ISU, AMES, IA 50011"
IA,2018-11-06,county,Story,AMES,19,Ames 4-4,COLLEGIATE PRESBYTERIAN CHURCH,"159 SHELDON AVENUE, AMES, IA 50014"
IA,2018-11-06,county,Story,AMES,20,Ames 4-5,TRINITY CHRISTIAN REF. CHURCH,"3626 ONTARIO STREET, AMES, IA 50014"
IA,2018-11-06,county,Story,COLLINS,21,Collins Twp/Collins,COLLINS AREA COMMUNITY CENTER,"219 MAIN STREET, COLLINS, IA 50055"
