state,election_date,jurisdiction_type,county_name,precinct_id,name,address
DE,2018-11-06,county,New Castle,06-25,LIGHTHOUSE BAPTIST CHURCH,"1842 OTTS CHAPEL RD, NEWARK, DE 19702"
DE,2018-11-06,county,New Castle,07-25,MCVEY ELEMENTARY SCHOOL,"908 JANICE DR, NEWARK, DE 19713"
DE,2018-11-06,county,New Castle,08-25,GLASGOW HIGH SCHOOL,"1901 S COLLEGE AVE, NEWARK, DE 19702"
DE,2018-11-06,county,New Castle,01-26,GLASGOW HIGH SCHOOL,"1901 S COLLEGE AVE, NEWARK, DE 19702"
DE,2018-11-06,county,New Castle,02-26,GLASGOW HIGH SCHOOL,"1901 S COLLEGE AVE, NEWARK, DE 19702"
DE,2018-11-06,county,New Castle,03-26,JONES ELEMENTARY SCHOOL,"35 W MAIN ST, NEWARK, DE 19702"
DE,2018-11-06,county,New Castle,04-26,CHRISTIANA HIGH SCHOOL,"190 SALEM CHURCH RD, NEWARK, DE 19713"
DE,2018-11-06,county,New Castle,05-26,THURGOOD MARSHALL ELEM SCHOOL,"101 BARRETT RUN RD, NEWARK, DE 19702"
DE,2018-11-06,county,New Castle,06-26,THURGOOD MARSHALL ELEM SCHOOL,"101 BARRETT RUN RD, NEWARK, DE 19702"
DE,2018-11-06,county,New Castle,07-26,THURGOOD MARSHALL ELEM SCHOOL,"101 BARRETT RUN RD, NEWARK, DE 19702"
DE,2018-11-06,county,New Castle,08-26,JONES ELEMENTARY SCHOOL,"35 W MAIN ST, NEWARK, DE 19702"
DE,2018-11-06,county,New Castle,09-26,GREATER NWK BOYS & GIRLS CLUB,"109 GLASGOW DR, NEWARK, DE 19702"
DE,2018-11-06,county,New Castle,01-27,LOSS ELEMENTARY SCHOOL,"200 BRENNAN BLVD, BEAR, DE 19701"
DE,2018-11-06,county,New Castle,02-27,BRADER ELEMENTARY SCHOOL,"350 FOUR SEASONS PKY, NEWARK, DE 19702"
DE,2018-11-06,county,New Castle,03-27,HODGSON VO-TECH HIGH SCHOOL,"2575 GLASGOW AVE, NEWARK, DE 19702"
DE,2018-11-06,county,New Castle,04-27,HODGSON VO-TECH HIGH SCHOOL,"2575 GLASGOW AVE, NEWARK, DE 19702"
DE,2018-11-06,county,New Castle,05-27,KEENE ELEMENTARY SCHOOL,"200 LAGRANGE AVE, NEWARK, DE 19702"
DE,2018-11-06,county,New Castle,06-27,KEENE ELEMENTARY SCHOOL,"200 LAGRANGE AVE, NEWARK, DE 19702"
DE,2018-11-06,county,New Castle,07-27,GOOD SHEPHERD BAPTIST CHURCH,"2274 PORTER RD, BEAR, DE 19701"
DE,2018-11-06,county,New Castle,08-27,HODGSON VO-TECH HIGH SCHOOL,"2575 GLASGOW AVE, NEWARK, DE 19702"
DE,2018-11-06,county,New Castle,09-27,LOSS ELEMENTARY SCHOOL,"200 BRENNAN BLVD, BEAR, DE 19701"
DE,2018-11-06,county,New Castle,10-27,NEW CASTLE CONSERVATION CENTER,"2430 OLD COUNTY RD, NEWARK, DE 19702"
