state,jurisdiction_type,county_name,precinct_name,name,address
KY,county,,THREE FORKS,THREE FORKS FIRE STATION - SG #2,6906 GOTTS HYDRO RD BOWLING GREEN KY 42171
KY,county,,NORTH CORBIN,SACRED HEART GYM,703 MASTER ST CORBIN KY 40701
KY,county,,HARTLAND,BOWLING GREEN HIGH SCHOOL,1801 ROCKINGHAM LN BOWLING GREEN KY 42101
KY,county,,DWARF,DWARF BAPTIST CHURCH,14 DWARF COMBS BRANCH DWARF KY 41739
KY,county,,WEST 11TH STREET,PARKER BENNETT CURRY ELEMENTARY,165 WEBB DR BOWLING GREEN KY 42101
KY,county,,CHURCH STREET,PARKER BENNETT CURRY ELEMENTARY,165 WEBB DR BOWLING GREEN KY 42101
KY,county,,DELAFIELD,PARKER BENNETT CURRY ELEMENTARY,165 WEBB DR BOWLING GREEN KY 42101
KY,county,,ORCHARD GRASS,CORNERSTONE BAPTIST CHURCH,4451 WINCHESTER RD LEXINGTON KY 40509
KY,county,,HELM,CORNERSTONE BAPTIST CHURCH,4451 WINCHESTER RD LEXINGTON KY 40509
KY,county,,CHILESBURG,CORNERSTONE BAPTIST CHURCH,4451 WINCHESTER RD LEXINGTON KY 40509
KY,county,,CIRCLE PRECINCT,KY HIGHWAY DEPT GARAGE,402 E WAVERLY ST MORGANFIELD KY 42437
KY,county,,GHENT FIRE DEPT,GHENT FIRE DEPT,510 MAIN ST GHENT KY 41045
KY,county,,HENRY CLAY,LOOKOUT FIRE DEPT,5945 POOR BOTTOM RD LOOKOUT KY 41542
KY,county,,MASONVILLE,MASONVILLE BAPTIST CHURCH,6601 US HWY 231 UTICA KY 42376
KY,county,,FT WRIGHT #1,FT WRIGHT CIVIC CLUB,115 KENNEDY RD FT WRIGHT KY 41011
KY,county,,FT WRIGHT #2,FT WRIGHT CIVIC CLUB,115 KENNEDY RD FT WRIGHT KY 41011
KY,county,,B4,OLD KY HOME MIDDLE SCHOOL,301 WILDCAT LN BARDSTOWN KY 40004
KY,county,,GILLILAND 40,EAGLE HEIGHTS CHURCH,200 JESSIE LANE  OFF 914 SOMERSET KY 42501
KY,county,,MT STERLING 2-B,EXTENSION OFFICE,106 E LOCUST ST MT STERLING KY 40353
KY,county,,CAMPTON #8,WOLFE COUNTY HIGH SCHOOL,20 WOLFE CO HIGH SCHOOL LANE CAMPTON KY 41301
KY,county,,FOSTER,FOSTER BAPTIST CHURCH,155 THIRD ST FOSTER KY 41043
KY,county,,PRECINCT 158 41 DISTRICT,ENGINE COMPANY 22,3228 RIVER PARK DR LOUISVILLE KY 40211
KY,county,,PRECINCT 109 43 DISTRICT,ENGINE COMPANY 22,3228 RIVER PARK DR LOUISVILLE KY 40211
KY,county,,HARNED,BRECKINRIDGE CO MIDDLE SCHOOL,1877 E HWY 60 HARNED KY 40144
KY,county,,MIDWAY,THOUSANDSTICKS FIRE DEPT BLDG,1615 BULL CREEK RD THOUSANDSTICKS KY 41766
KY,county,,PRECINCT 134 40 DISTRICT,OUR MOTHER OF SORROWS CAFETERIA,770 EASTERN PKWY LOUISVILLE KY 40217
KY,county,,EASTERN,EASTERN ELEMENTARY SCHOOL,4601 NEW SALEM RD GLASGOW KY 42141
KY,county,,NATCHER,NATCHER ELEMENTARY SCHOOL,1434 CAVE MILL RD BOWLING GREEN KY 42104
KY,county,,GRIDER POND,NATCHER ELEMENTARY SCHOOL,1434 CAVE MILL RD BOWLING GREEN KY 42104
KY,county,,GRANGERTOWN,GRANGERTOWN BAPTIST CHURCH,11005 ST RT 109  STURGIS KY 42459
KY,county,,OWENSBORO #1,AUDUBON ELEMENTARY SCHOOL,300 WORTHINGTON RD OWENSBORO KY 42301
KY,county,,OWENSBORO #4,AUDUBON ELEMENTARY SCHOOL,300 WORTHINGTON RD OWENSBORO KY 42301
KY,county,,SEVEN PARKS,FORMER SENIOR CITIZEN CENTER,1530 NICHOLASVILLE RD LEXINGTON KY 40503
KY,county,,JAIL HILL,STRATTON COMMUNITY CENTER,215 WASHINGTON ST SHELBYVILLE KY 40065
KY,county,,WHITE SULPHUR,14X14 VOTING HOUSE,1513 S HWY 211 SALT LICK KY 40371
KY,county,,MONTICELLO NO. 1,RESCUE SQUAD BLDG,50 BOONE ST MONTICELLO KY 42633
KY,county,,AIRPORT,AIRPORT TERMINAL BLDG,1000 WOODHURST ST BOWLING GREEN KY 42103
KY,county,,WEST LAWN,HEALTH DEPARTMENT-EMT BLDG,365 RIVER DR IRVINE KY 40336
KY,county,,NORTH DIXON,FIRE DEPARTMENT,16 US HWY 41A S DIXON KY 42409
KY,county,,CLIMAX,CLIMAX VOL FIRE DEPT,7562  CLIMAX RD MOUNT VERNON  KY 40456
KY,county,,NORTH OWENTON,LIGHTHOUSE CHURCH,5405 HWY 127 N OWENTON KY 40359
KY,county,,SUTHERLAND FARMS,BASIL GRIFFIN PARK-PARKS & REC,2055 THREE SPRINGS RD BOWLING GREEN KY 42101
KY,county,,VILLA HILLS #1,RIVER RIDGE ELEMENTARY SCHOOL (GYM ENTRANCE),2772 AMSTERDAM RD VILLA HILLS KY 41017
KY,county,,VILLA HILLS #2,RIVER RIDGE ELEMENTARY SCHOOL (GYM ENTRANCE),2772 AMSTERDAM RD VILLA HILLS KY 41017
KY,county,,VILLA HILLS #3,RIVER RIDGE ELEMENTARY SCHOOL (GYM ENTRANCE),2772 AMSTERDAM RD VILLA HILLS KY 41017
KY,county,,VILLA HILLS #4,RIVER RIDGE ELEMENTARY SCHOOL (GYM ENTRANCE),2772 AMSTERDAM RD VILLA HILLS KY 41017
KY,county,,VILLA HILLS #5,RIVER RIDGE ELEMENTARY SCHOOL (GYM ENTRANCE),2772 AMSTERDAM RD VILLA HILLS KY 41017
KY,county,,VANCEBURG #1,LEWIS COUNTY MIDDLE SCHOOL,51 MIDDLE SCHOOL LANE VANCEBURG KY 41179
KY,county,,VANCEBURG #2,LEWIS COUNTY MIDDLE SCHOOL,51 MIDDLE SCHOOL LANE VANCEBURG KY 41179
KY,county,,VANCEBURG #3,LEWIS COUNTY MIDDLE SCHOOL,51 MIDDLE SCHOOL LANE VANCEBURG KY 41179
KY,county,,VANCEBURG #4,LEWIS COUNTY MIDDLE SCHOOL,51 MIDDLE SCHOOL LANE VANCEBURG KY 41179
KY,county,,MT ZION 47,SCIENCE HILL NAZARENE CH GYM,600 STANFORD ST SCIENCE HILL KY 42553
KY,county,,HAMTOWN,ST STEPHEN CATHOLIC CHURCH,1698 CANTON RD CADIZ KY 42211
KY,county,,CENTURY HILLS,VICTORY BAPTIST CHURCH,2261 ARMSTRONG MILL RD LEXINGTON KY 40515
KY,county,,SUMMERHILL,VICTORY BAPTIST CHURCH,2261 ARMSTRONG MILL RD LEXINGTON KY 40515
KY,county,,MT FORAKER,VICTORY BAPTIST CHURCH,2261 ARMSTRONG MILL RD LEXINGTON KY 40515
KY,county,,FURNACE MTN #10,POWELL CO. HIGH SCHOOL CAFETERIA,700 WEST COLLEGE AVE STANTON KY 40380
KY,county,,PINE GROVE,377 FIRE DEPT,7405 CRANSTON RD MOREHEAD KY 40351
KY,county,,GARNER,HINDMAN ELEMENTARY SCHOOL,875 W MAIN ST HINDMAN KY 41822
KY,county,,LEBURN,HINDMAN ELEMENTARY SCHOOL,875 W MAIN ST HINDMAN KY 41822
KY,county,,MANY OAKS PARK,MACEDONIA CHRISTIAN CHURCH,4551 WINCHESTER RD LEXINGTON KY 40509
KY,county,,GREENBRIER,MACEDONIA CHRISTIAN CHURCH,4551 WINCHESTER RD LEXINGTON KY 40509
KY,county,,SHAKER RUN,MACEDONIA CHRISTIAN CHURCH,4551 WINCHESTER RD LEXINGTON KY 40509
KY,county,,CENTER,FIRE HOUSE,498 CENTER PEGGYVILLE RD CENTER KY 42214
KY,county,,INGLESIDE,MT PLEASANT CHURCH ANNEX,576 MT PLEASANT RD LACENTER KY 42056
KY,county,,SOUTH FORK #4,MIDDLE FORK FIRE STATION SLADE,9219 CAMPTON RD STANTON KY 40380
KY,county,,SLADE# 11,MIDDLE FORK FIRE STATION SLADE,9219 CAMPTON RD STANTON KY 40380
KY,county,,MORGANFIELD #4,UNION CO COURTHOUSE,100 W MAIN ST MORGANFIELD KY 42437
KY,county,,WEST LOUISVILLE,(NEW) WEST LOUISVILLE SCHOOL,8400 HWY 56 OWENSBORO KY 42301
KY,county,,CALHOUN #1,CALHOUN ELEM SCHOOL CAFETERIA,755 MAIN ST CALHOUN KY 42327
KY,county,,CALHOUN #2,CALHOUN ELEM SCHOOL CAFETERIA,755 MAIN ST CALHOUN KY 42327
KY,county,,EAST BEAVER DAM,BEAVER DAM FIRE DEPARTMENT,250 MADISON ST BEAVER DAM KY 42320
KY,county,,WEST BEAVER DAM,BEAVER DAM FIRE DEPARTMENT,250 MADISON ST BEAVER DAM KY 42320
KY,county,,COVINGTON #10,EPWORTH METHODIST CHURCH,1229 HIGHWAY AVE COVINGTON KY 41011
KY,county,,RUSH BRANCH 14,HAYNES KNOB FIRE STATION,15 HAYNES KNOB RD SOMERSET KY 42501
KY,county,,MIDDLE BALL,VEST COMMUNITY CENTER,450 VEST-TALCUM RD VEST KY 41772
KY,county,,N.E. WILMORE #1,THOMSON HOOD VETERAN CENTER,100 VETERANS DR WILMORE KY 40390
KY,county,,BIG HILL-BLUE LICK,SILVER CREEK ELEMENTARY,75 OLD US 25 N BEREA KY 40403
KY,county,,SILVER CREEK,SILVER CREEK ELEMENTARY,75 OLD US 25 N BEREA KY 40403
KY,county,,WALKER BRANCH,SILVER CREEK ELEMENTARY,75 OLD US 25 N BEREA KY 40403
KY,county,,LAKETOWER,HENRY CLAY HIGH SCHOOL,2100 FONTAINE RD LEXINGTON KY 40502
KY,county,,SHRINE,HENRY CLAY HIGH SCHOOL,2100 FONTAINE RD LEXINGTON KY 40502
KY,county,,BLAIRMORE,HENRY CLAY HIGH SCHOOL,2100 FONTAINE RD LEXINGTON KY 40502
KY,county,,LAKEVIEW,HENRY CLAY HIGH SCHOOL,2100 FONTAINE RD LEXINGTON KY 40502
KY,county,,TIERRA LINDA,STATE POLICE HEADQUARTERS,919 VERSAILLES RD FRANKFORT KY 40601
KY,county,,ASHCAMP,ASCAMP COMMUNITY BUILDING,10381 ELKHORN CREEK RD ASHCAMP KY 41512
KY,county,,ALEXANDRIA,BEAUMONT MIDDLE SCHOOL,2080 GEORGIAN WAY LEXINGTON KY 40504
KY,county,,BEAUMONT,BEAUMONT MIDDLE SCHOOL,2080 GEORGIAN WAY LEXINGTON KY 40504
KY,county,,THE COLONY,BEAUMONT MIDDLE SCHOOL,2080 GEORGIAN WAY LEXINGTON KY 40504
KY,county,,VICTORY,ASHLAND ELEMENTARY SCHOOL,195 N. ASHLAND AVE LEXINGTON KY 40502
KY,county,,WALTON,ASHLAND ELEMENTARY SCHOOL,195 N. ASHLAND AVE LEXINGTON KY 40502
KY,county,,ELLERSLIE,CASSIDY ELEMENTARY SCHOOL,1125 TATES CREEK RD LEXINGTON KY 40502
KY,county,,MT. VERNON,CASSIDY ELEMENTARY SCHOOL,1125 TATES CREEK RD LEXINGTON KY 40502
KY,county,,HIGHLAND HTS C,CAMPBELL CO. EXTENSION SERVICE,3500 ALEXANDRIA PK HIGHLAND HEIGHTS KY 41076
KY,county,,CUMBERLAND TRACE,CUMBERLAND TRC ELEMENTARY SCHOOL,830 CUMBERLAND TRACE RD BOWLING GREEN KY 42103
KY,county,,FAIRWAY,TATES CREEK ELEMENTARY SCHOOL,1113 CENTRE PKWY LEXINGTON KY 40517
KY,county,,ASCOT,TATES CREEK ELEMENTARY SCHOOL,1113 CENTRE PKWY LEXINGTON KY 40517
KY,county,,CITY HALL,HAZARD CITY HALL,700 MAIN ST HAZARD KY 41701
KY,county,,DONERAIL,HIGHLANDS BAPTIST CHURCH,2032 PARALLEL RD LEXINGTON KY 40511
KY,county,,HIGHLANDS,HIGHLANDS BAPTIST CHURCH,2032 PARALLEL RD LEXINGTON KY 40511
KY,county,,HORSE PARK,HIGHLANDS BAPTIST CHURCH,2032 PARALLEL RD LEXINGTON KY 40511
KY,county,,PRECINCT 115 30 DISTRICT,FORESTPARK COMMUNITY CHURCH,5012 S WATTERSON TRAIL LOUISVILLE KY 40291
KY,county,,PRECINCT 139 30 DISTRICT,FORESTPARK COMMUNITY CHURCH,5012 S WATTERSON TRAIL LOUISVILLE KY 40291
KY,county,,PRECINCT 142 30 DISTRICT,FORESTPARK COMMUNITY CHURCH,5012 S WATTERSON TRAIL LOUISVILLE KY 40291
KY,county,,ARTEMUS,ARTEMUS FIRE DEPARTMENT,65 CHURCH ST ARTEMUS KY 40903
KY,county,,BROOKHAVEN,ST MICHAEL'S EPISCOPAL CHURCH,2025 BELLEFONTE DR LEXINGTON KY 40503
KY,county,,LANSDOWNE,ST MICHAEL'S EPISCOPAL CHURCH,2025 BELLEFONTE DR LEXINGTON KY 40503
KY,county,,DRAKE,NEEL MASONIC LODGE,8633 WOODBURN ALLEN SPRINGS RD ALVATON KY 42122
KY,county,,TRAILSIDE,LEESTOWN MIDDLE SCHOOL,2010 LEESTOWN RD LEXINGTON KY 40511
KY,county,,VALLEY BROOK,LEESTOWN MIDDLE SCHOOL,2010 LEESTOWN RD LEXINGTON KY 40511
KY,county,,FERNDALE,LEESTOWN MIDDLE SCHOOL,2010 LEESTOWN RD LEXINGTON KY 40511
KY,county,,SILVER CREEK,CENTER POINTE CHRISTIAN CHURCH,865 GREENDALE RD LEXINGTON KY 40511
KY,county,,HOPEWELL PARK,CENTER POINTE CHRISTIAN CHURCH,865 GREENDALE RD LEXINGTON KY 40511
KY,county,,UNION,COMMUNITY CENTER,190 LAKEVIEW CIRCLE NANCY KY 42544
KY,county,,HERMITAGE,BRYAN STATION HIGH SCHOOL,201 EASTIN RD LEXINGTON KY 40505
KY,county,,NORTH POINTE,BRYAN STATION HIGH SCHOOL,201 EASTIN RD LEXINGTON KY 40505
KY,county,,COLONY,LAUREL-LONDON OPTIMIST COMPLEX,383 SINKING CREEK RD LONDON KY 40741
KY,county,,COLONY #2,LAUREL-LONDON OPTIMIST COMPLEX,383 SINKING CREEK RD LONDON KY 40741
KY,county,,LIBERTY #2,LAUREL-LONDON OPTIMIST COMPLEX,383 SINKING CREEK RD LONDON KY 40741
KY,county,,LIBERTY,LAUREL-LONDON OPTIMIST COMPLEX,383 SINKING CREEK RD LONDON KY 40741
KY,county,,ROCKHOUSE,LAUREL-LONDON OPTIMIST COMPLEX,383 SINKING CREEK RD LONDON KY 40741
KY,county,,PRECINCT 130 38 DISTRICT,VFW HALL 6182,992 LONGFIELD AVE LOUISVILLE KY 40215
KY,county,,PRECINCT 116 40 DISTRICT,VFW HALL 6182,992 LONGFIELD AVE LOUISVILLE KY 40215
KY,county,,PRECINCT 125 40 DISTRICT,VFW HALL 6182,992 LONGFIELD AVE LOUISVILLE KY 40215
KY,county,,AIRPORT RD FIRE DEPT,AIRPORT RD FIRE DEPT,200 LADDER LN CARROLLTON KY 41008
KY,county,,PRECINCT 139 46 DISTRICT,AMVETS POST 61,9405 SMYRNA PKWY LOUISVILLE KY 40229
KY,county,,PRECINCT 152 37 DISTRICT,AMVETS POST 61,9405 SMYRNA PKWY LOUISVILLE KY 40229
KY,county,,PRECINCT 155 37 DISTRICT,AMVETS POST 61,9405 SMYRNA PKWY LOUISVILLE KY 40229
KY,county,,PRECINCT 119 46 DISTRICT,AMVETS POST 61,9405 SMYRNA PKWY LOUISVILLE KY 40229
KY,county,,DRAFFENVILLE,CENTRAL ELEMENTARY SCHOOL,3064 US HWY 641 N BENTON KY 42025
KY,county,,TATUMSVILLE,CENTRAL ELEMENTARY SCHOOL,3064 US HWY 641 N BENTON KY 42025
KY,county,,BARRIER,VOTING HOUSE,7088 E HWY 92 MONTICELLO KY 42633
KY,county,,FLEMING CO.WATER ASSOC.,FLEMING CO HIGH SCHOOL - GYM,1685 ELIZAVILLE RD FLEMINGSBURG KY 41041
KY,county,,WOODMAN OF THE WORLD BLDG,FLEMING CO HIGH SCHOOL - GYM,1685 ELIZAVILLE RD FLEMINGSBURG KY 41041
KY,county,,PVA OFFICE,FLEMING CO HIGH SCHOOL - GYM,1685 ELIZAVILLE RD FLEMINGSBURG KY 41041
KY,county,,MAYORS OFFICE,FLEMING CO HIGH SCHOOL - GYM,1685 ELIZAVILLE RD FLEMINGSBURG KY 41041
KY,county,,MILLTOWN,LEWIS GARRISON BLDG,6980 GREENSBURG RD COLUMBIA KY 42728
KY,county,,UNION STAR,STEPHENSPORT FIRE DEPT,45 CEDAR HILL CEMETERY LN STEPHENSPORT KY 40170
KY,county,,RED LEAF,NORTHEAST CHRISTIAN CHURCH,990 STAR SHOOT PKWY LEXINGTON KY 40509
KY,county,,ROCKMINSTER,NORTHEAST CHRISTIAN CHURCH,990 STAR SHOOT PKWY LEXINGTON KY 40509
KY,county,,VILLA,NORTHEAST CHRISTIAN CHURCH,990 STAR SHOOT PKWY LEXINGTON KY 40509
KY,county,,PRECINCT 112 44 DISTRICT,PRP FIRE STATION 4,5126 CANE RUN RD LOUISVILLE KY 40216
KY,county,,TRACE FORK,HAYES LEWIS ELEMENTARY SCHOOL,10130 CUTSHIN RD YEADDISS KY 41777
KY,county,,MT CARMEL,MT CARMEL FIRE DEPT,144 FOXPORT RD FLEMINGSBURG KY 41041
KY,county,,SHIELDS,SHIELDS PENTECOSTAL CHURCH OF GOD,13069 HWY 38 LEJUNIOR KY 40849
KY,county,,LOWES,LOWES ELEMENTARY SCHOOL,6775 ST RT 440 LOWES KY 42061
KY,county,,BLUE ACRES,PARKWAY BAPTIST CHURCH,1915 N BROADWAY LEXINGTON KY 40505
KY,county,,KEYS,JAMES LANE ALLEN ELEMENTARY SCH,1901 APPOMATTOX RD LEXINGTON KY 40504
KY,county,,WOLF RUN,JAMES LANE ALLEN ELEMENTARY SCH,1901 APPOMATTOX RD LEXINGTON KY 40504
KY,county,,SOUTHGATE A,SOUTHGATE CIVIC CENTER,301 W WALNUT ST SOUTHGATE KY 41071
KY,county,,BROMLEY,IMMANUAL UNITED CHURCH OF CHRIST,110 BOONE ST BROMLEY KY 41016
KY,county,,KING ADDITION,JOHNSON CO SENIOR CITIZEN CENTER,1127 EUCLID AVE PAINTSVILLE KY 41240
KY,county,,HALLS GAP,HIGHLAND ELEMENTARY SCHOOL,75 TICK RIDGE RD WAYNESBURG KY 40489
KY,county,,MEANS,PROJECT WORTH BUILDING,72 INDUSTRIAL PARK RD MEANS KY 40346
KY,county,,PARK CITY,LIONS CLUB BUILDING,2025 J BROWN RD PARK CITY KY 42160
KY,county,,SHREWSBURY,SHREWSBURY MASONIC LODGE BLDG,141 RABBIT FLAT RD CANEYVILLE KY 42721
KY,county,,PINE MEADOWS,REVIVAL TABERNACLE,1820 VERSAILLES RD LEXINGTON KY 40504
KY,county,,PINNACLE,PINNACLE RECREATION CENTER,621 SOUTHPOINT DR LEXINGTON KY 40515
KY,county,,WINDSTAR,PINNACLE RECREATION CENTER,621 SOUTHPOINT DR LEXINGTON KY 40515
KY,county,,ENTERPRISE,MCCONNELL SPRINGS EDUCATION CTR,416 REBMANN LN LEXINGTON KY 40504
KY,county,,BELL SCHOOL HOUSE,MCCONNELL SPRINGS EDUCATION CTR,416 REBMANN LN LEXINGTON KY 40504
KY,county,,CONWAY,ROUNDSTONE ELEMENTARY SCHOOL,6701 NORTH WILDERNESS RD  MOUNT VERNON KY 40456
KY,county,,ROUNDSTONE,ROUNDSTONE ELEMENTARY SCHOOL,6701 NORTH WILDERNESS RD  MOUNT VERNON KY 40456
KY,county,,WILDIE,ROUNDSTONE ELEMENTARY SCHOOL,6701 NORTH WILDERNESS RD  MOUNT VERNON KY 40456
KY,county,,PRECINCT 172 42 DISTRICT,LINCOLN ELEMENTARY SCHOOL ARTS CORRIDOR,930 E MAIN ST LOUISVILLE KY 40206
KY,county,,PRECINCT 155 41 DISTRICT,LINCOLN ELEMENTARY SCHOOL ARTS CORRIDOR,930 E MAIN ST LOUISVILLE KY 40206
KY,county,,PRECINCT 113 41 DISTRICT,LINCOLN ELEMENTARY SCHOOL ARTS CORRIDOR,930 E MAIN ST LOUISVILLE KY 40206
KY,county,,ELKHORN-YUMA,ELKHORN BAPTIST CHURCH,3145 ELKHORN RD CAMPBELLSVILLE KY 42718
KY,county,,FIDDLER CREEK,GRAND RESERVE AT PINNACLE,4390 CLEARWATER WAY LEXINGTON KY 40515
KY,county,,NEWPORT E,NEWPORT MIDDLE SCHOOL,30 W 8TH ST NEWPORT KY 41071
KY,county,,NEWPORT F,NEWPORT MIDDLE SCHOOL,30 W 8TH ST NEWPORT KY 41071
KY,county,,WEST FINCHVILLE,FINCHVILLE COMMUNITY CENTER,5596 TAYLORSVILLE RD FINCHVILLE KY 40022
KY,county,,EAST FINCHVILLE,FINCHVILLE COMMUNITY CENTER,5596 TAYLORSVILLE RD FINCHVILLE KY 40022
KY,county,,MARLBORO,NORTHSIDE BRANCH LIBRARY,1733 RUSSELL CAVE RD LEXINGTON KY 40505
KY,county,,RADCLIFFE,NORTHSIDE BRANCH LIBRARY,1733 RUSSELL CAVE RD LEXINGTON KY 40505
KY,county,,CATRON 31,PUNKIN CENTER FIRE STATION,6413 HWY 461 SOMERSET KY 42503
KY,county,,KENLOCK,CENTRAL BAPTIST CHURCH,110 WILSON DOWNING RD LEXINGTON KY 40517
KY,county,,FOX HARBOUR,CENTRAL BAPTIST CHURCH,110 WILSON DOWNING RD LEXINGTON KY 40517
KY,county,,ERLANGER #9,LINDEMAN ELEMENTARY SCHOOL,558 ERLANGER RD ERLANGER KY 41018
KY,county,,FREEBURN,INTER GENERATIONAL CENTER,136 PARK RD FREEBURN KY 41528
KY,county,,WINBURN,WINBURN MIDDLE SCHOOL,1060 WINBURN DR LEXINGTON KY 40511
KY,county,,VALLEY FARM,WINBURN MIDDLE SCHOOL,1060 WINBURN DR LEXINGTON KY 40511
KY,county,,PRECINCT 160 48 DISTRICT,WORTHINGTON FIRE STATION 1,9514 FEATHERBELL BLVD LOUISVILLE KY 40059
KY,county,,PARK HILLS,TATES CREEK COMMUNITY CENTER,1400 GAINESWAY DR LEXINGTON KY 40517
KY,county,,MT. RAINIER,TATES CREEK COMMUNITY CENTER,1400 GAINESWAY DR LEXINGTON KY 40517
KY,county,,AQUEDUCT,TATES CREEK COMMUNITY CENTER,1400 GAINESWAY DR LEXINGTON KY 40517
KY,county,,KINGSWOOD,MT. OLIVET BAPTIST CHURCH OF LEX,1008 DELAWARE AVE LEXINGTON KY 40505
KY,county,,JULIA R EWAN,MT. OLIVET BAPTIST CHURCH OF LEX,1008 DELAWARE AVE LEXINGTON KY 40505
KY,county,,MYERS TOWERS,MYERS TOWERS,748 HAMBLEY BLVD PIKEVILLE KY 41501
KY,county,,ASHLAND AVENUE,WOODLAND CHRISTIAN CHURCH,530 E HIGH ST LEXINGTON KY 40502
KY,county,,WOODLAND,WOODLAND CHRISTIAN CHURCH,530 E HIGH ST LEXINGTON KY 40502
KY,county,,BUFFALO,CENTRAL ELEMENTARY SCHOOL,1715 EUCLID AVE PAINTSVILLE KY 41240
KY,county,,COW CREEK,SUGAR CAMP BAPTIST CHURCH,101 KY 3346 BOONEVILLE KY 41314
KY,county,,S.E. NICHOLASVILLE #1,JESSAMINE COUNTY PUBLIC LIBRARY,600 S MAIN ST NICHOLASVILLE KY 40356
KY,county,,S.W. NICHOLASVILLE #3,JESSAMINE COUNTY PUBLIC LIBRARY,600 S MAIN ST NICHOLASVILLE KY 40356
KY,county,,BARNES MT.,SOUTH IRVINE GRADE SCHOOL,1000 S IRVINE RD IRVINE KY 40336
KY,county,,SOUTH IRVINE,SOUTH IRVINE GRADE SCHOOL,1000 S IRVINE RD IRVINE KY 40336
KY,county,,WHITES TOWER,KENTON COUNTY EXTENSION,10990 MARSHALL RD COVINGTON KY 41015
KY,county,,JOHNSON HEIGHTS,TRINITY BAPTIST CHURCH,1675 STRADER DR LEXINGTON KY 40505
KY,county,,DELAWARE,TRINITY BAPTIST CHURCH,1675 STRADER DR LEXINGTON KY 40505
KY,county,,PRECINCT 142 48 DISTRICT,WESTPORT TAPP ,8800 WESTPORT RD LOUISVILLE KY 40242
KY,county,,PRECINCT 150 48 DISTRICT,WESTPORT TAPP ,8800 WESTPORT RD LOUISVILLE KY 40242
KY,county,,IRISHMAN,KNOTT CO WATER PLANT,7777 BIG BRANCH RD VICCO KY 41773
KY,county,,GLENDOVER,GLENDOVER ELEMENTARY SCHOOL,710 GLENDOVER RD LEXINGTON KY 40502
KY,county,,ZANDALE,GLENDOVER ELEMENTARY SCHOOL,710 GLENDOVER RD LEXINGTON KY 40502
KY,county,,MCCREARY,MADISON CENTRAL HIGH SCHOOL CAFETERIA,705 N SECOND ST RICHMOND KY 40475
KY,county,,COURTHOUSE-CENTRAL,MADISON CENTRAL HIGH SCHOOL CAFETERIA,705 N SECOND ST RICHMOND KY 40475
KY,county,,WATERTOWER,MADISON CENTRAL HIGH SCHOOL CAFETERIA,705 N SECOND ST RICHMOND KY 40475
KY,county,,CITY HALL-TELFORD,MADISON CENTRAL HIGH SCHOOL CAFETERIA,705 N SECOND ST RICHMOND KY 40475
KY,county,,PRECINCT 184 33 DISTRICT,WESTPORT ROAD BAPTIST CHURCH,9705 WESTPORT RD LOUISVILLE KY 40241
KY,county,,PRECINCT 135 48 DISTRICT,WESTPORT ROAD BAPTIST CHURCH,9705 WESTPORT RD LOUISVILLE KY 40241
KY,county,,PRECINCT 152 48 DISTRICT,WESTPORT ROAD BAPTIST CHURCH,9705 WESTPORT RD LOUISVILLE KY 40241
KY,county,,PRECINCT 156 48 DISTRICT,WESTPORT ROAD BAPTIST CHURCH,9705 WESTPORT RD LOUISVILLE KY 40241
KY,county,,RED STONE,CROSSROADS CHRISTIAN CHURCH,4128 TODDS RD LEXINGTON KY 40509
KY,county,,DEER CROSSING,CROSSROADS CHRISTIAN CHURCH,4128 TODDS RD LEXINGTON KY 40509
KY,county,,TELLURIDE,CROSSROADS CHRISTIAN CHURCH,4128 TODDS RD LEXINGTON KY 40509
KY,county,,JONESVILLE,JONESVILLE FIRE DEPT,5070 JOHNESVILLE RD JONESVILLE KY 41052
KY,county,,PRECINCT 167 32 DISTRICT,OXMOOR COUNTRY CLUB,9000 LIMEHOUSE LN LOUISVILLE KY 40220
KY,county,,PRECINCT 169 32 DISTRICT,OXMOOR COUNTRY CLUB,9000 LIMEHOUSE LN LOUISVILLE KY 40220
KY,county,,UNION STATION,AMERICAN LEGION POST 31,425 LEGION DR PADUCAH KY 42003
KY,county,,EASTLAND,DIXIE MAGNET SCHOOL,1940 EASTLAND PKWY LEXINGTON KY 40505
KY,county,,CHATSWORTH,DIXIE MAGNET SCHOOL,1940 EASTLAND PKWY LEXINGTON KY 40505
KY,county,,ROSEWOOD,DIXIE MAGNET SCHOOL,1940 EASTLAND PKWY LEXINGTON KY 40505
KY,county,,S.W. NICHOLASVILLE #5,LIGHTHOUSE BAPTIST CHURCH,105 SHUN PIKE NICHOLASVILLE KY 40356
KY,county,,BELLEVUE A,BELLEVUE VETS,24 FAIRFIELD AVE BELLEVUE KY 41073
KY,county,,NORTONVILLE 3,NORTONVILLE CITY HALL,199 S MAIN ST NORTONVILLE KY 42442
KY,county,,NORTONVILLE 4,NORTONVILLE CITY HALL,199 S MAIN ST NORTONVILLE KY 42442
KY,county,,WOODBURN,WOODBURN COMMUNITY CENTER,152 FLETCHER ST WOODBURN KY 42170
KY,county,,GOLDON TROPHY,MAGNOLIA RUN CLUBHOUSE,561 GOLDON TROPHY TRL LEXINGTON KY 40514
KY,county,,BUCKHORN,BUCKHORN HIGH SCHOOL,18392 KY HIGHWAY 28 BUCKHORN KY 41721
