state,county_name,precinct_name,polling_place_id,name,address
SC,BEAUFORT,Bluffton 5B,2579,Lord of Life Lutheran Church,"351 Buckwalter Pkwy, Bluffton, SC 29910"
SC,BEAUFORT,Sun City 1,560,Pinckney Hall,"114 Sun City Ln, Bluffton, SC 29909"
SC,BEAUFORT,Sun City 2,560,Pinckney Hall,"114 Sun City Ln, Bluffton, SC 29909"
SC,BEAUFORT,Sun City 3,1872,Hidden Cypress," 672 Cypress Hill Dr, Bluffton, SC 29909"
SC,BEAUFORT,Sun City 4,1872,Hidden Cypress," 672 Cypress Hill Dr, Bluffton, SC 29909"
SC,BEAUFORT,Sun City 5,2317,Magnolia Hall,"118 Sun City Ln, Bluffton, SC 29909"
SC,BEAUFORT,Sun City 6,2317,Magnolia Hall,"118 Sun City Ln, Bluffton, SC 29909"
SC,BEAUFORT,Sun City 7,774,Pinckney Hall B,"114 Sun City Ln, Bluffton, SC 29909"
SC,BEAUFORT,Sun City 8,774,Pinckney Hall B,"114 Sun City Ln, Bluffton, SC 29909"
SC,BERKELEY,Alvin,1615,Alvin Community Center,"2173 Santee River Rd, St Stephen, SC 29479"
SC,BERKELEY,Bethera,800,Macedonia #2 Fire Dept," 3138 Witherbee Rd, Bonneau, SC 29431"
SC,BERKELEY,Bonneau,944,Bonneau Fire Dept,"420 Municipal Ln, Bonneau, SC 29431"
SC,BERKELEY,Bonneau Beach,945,Lake Moultrie Fire Dept,"942 Black Oak Rd, Bonneau, SC 29431"
SC,BERKELEY,Central,2462,Metro North Church,"109 Central Ave, Goose Creek, SC 29445"
SC,BERKELEY,Cainhoy,732,Cainhoy School,"2422 Cainhoy Rd, Huger, SC 29450"
SC,BERKELEY,Carnes Cross Rd 1,210,Whitesville Rural Fire,"368 Gants Rd, Moncks Corner, SC 29461"
SC,BERKELEY,Carnes Cross Rd 2,1201,Pineridge Fire Dept,"565 Myers Rd, Summerville, SC 29486"
SC,BERKELEY,Cordesville,129,Cordesville Fire Dept,"1931 Highway 402, Moncks Corner, SC 29461"
SC,BERKELEY,Cross,1380,Cross Elem School,"1325 Ranger Dr, Cross, SC 29436"
SC,BERKELEY,Daniel Island 1,2401,The Daniel Island Club,"600 Island Park Dr, Daniel Island, SC 29492"
SC,BERKELEY,Daniel Island 2,2401,The Daniel Island Club,"600 Island Park Dr, Daniel Island, SC 29492"
SC,BERKELEY,Devon Forest 1,1241,Devon Forest Elem School,"1127 Dorothy St, Goose Creek, SC 29445"
SC,BERKELEY,Devon Forest 2,1241,Devon Forest Elem School,"1127 Dorothy St, Goose Creek, SC 29445"
SC,BERKELEY,Eadytown,796,Eadytown Fire Department,"1241 Edgewater Rd, Pineville, SC 29468"
SC,BERKELEY,Hanahan 1,1500,Hanahan Fire Station #2,"1200 S Basilica Ave, Hanahan, SC 29410"
SC,BERKELEY,Hanahan 2,1974,Hanahan Elem School,"4000 Mabeline Dr, Hanahan, SC 29410"
SC,BERKELEY,Hanahan 3,1220,Hanahan High School,"6015 Murray Dr, Hanahan, SC 24410"
SC,BERKELEY,Hanahan 4,333,Hanahan Middle School,"5815 Murray Dr, Hanahan, SC 29410"
SC,BERKELEY,Hilton Cross Rd,953,Sandridge Fire Dept,"4697 State Rd, Ridgeville, SC 29472"
SC,BERKELEY,Huger,1800,Huger Fire Department,"1004 United Dr, Huger, SC 29450"
SC,BERKELEY,Jamestown,378,Jamestown Library,"7600 Highway 41, Jamestown, SC 29453"
SC,BERKELEY,Lebanon,2129,Lebanon Mens' Club,"1188 Lebanon Rd, Ridgeville, SC 29472"
SC,BERKELEY,Macedonia,2331,Macedonia Middle School,"200 Macedonia Foxes Cir, Moncks Corner, SC 29461"
SC,BERKELEY,McBeth,1484,Santee Circle Fire Dept,"1399 N Highway 52, Moncks Corner, SC 29461"
SC,BERKELEY,Moncks Corner 1,1177,Berkeley High School,"406 W Main St, Moncks Corner, SC 29461"
SC,BERKELEY,Moncks Corner 2,1177,Berkeley High School,"406 W Main St, Moncks Corner, SC 29461"
SC,BERKELEY,Moncks Corner 3,145,Berkeley Middle School,"320 N Live Oak Dr, Moncks Corner, SC 29461"
SC,BERKELEY,Moncks Corner 4,2153,Berkeley Intermediate,"777 Stony Landing Rd, Moncks Corner, SC 29461"
SC,BERKELEY,Pimlico,793,Pimlico Community Center,"1603 Pimlico Blvd, Moncks Corner, SC 29461"
SC,BERKELEY,Pinopolis,1432,Berkeley Elem School,"715 Highway 6, Moncks Corner, SC 29461"
SC,BERKELEY,Russellville,1421,J K Gourdin Elem School,"2205 Highway 35, St Stephen, SC 29479"
SC,BERKELEY,Sangaree 1,203,Sangaree Intermediate,"201 School House Ln, Summerville, SC 29486"
SC,BERKELEY,Sangaree 2,203,Sangaree Intermediate,"201 School House Ln, Summerville, SC 29486"
SC,BERKELEY,Sangaree 3,2274,Sangaree Elem School,"1430 Royle Rd, Summerville, SC 29486"
SC,BERKELEY,Shulerville,1192,Shulerville Fire Dept,"1037 Fortview Rd, Jamestown, SC 29453"
SC,BERKELEY,St Stephen 1,1070,St Stephen Middle School,"225 Carolina Dr, Saint Stephen, SC 29479"
SC,BERKELEY,St Stephen 2,786,American Legion Hut,"180 Ravenell Dr, Saint Stephen, SC 29479"
SC,BERKELEY,Stratford 1,2530,College Park Elem School,"100 Davidson Dr, Ladson, SC 29456"
SC,BERKELEY,Stratford 2,2019,Stratford High School," 951 Crowfield Blvd, Goose Creek, SC, SC 29445"
SC,BERKELEY,Stratford 3,1888,College Park Middle,"713 College Park Rd, Ladson, SC 29456"
SC,BERKELEY,Stratford 4,1888,College Park Middle,"713 College Park Rd, Ladson, SC 29456"
SC,BERKELEY,Wassamassaw 1,2641,Cane Bay Middle School,"1175 Cane Bay Blvd, Summerville, SC 29486"
SC,BERKELEY,Wassamassaw 2,1273,New Hope Community Center,"1243 Jedburg Rd, Summerville, SC 29486"
SC,BERKELEY,Westview 1,2531,Crowfield Baptist Church,"100 Hunters Ln, Goose Creek, SC 29445"
SC,BERKELEY,Westview 2,1099,Westview  Schools,"100 Westview Dr, Goose Creek, SC 29445"
SC,BERKELEY,Westview 3,1099,Westview  Schools,"100 Westview Dr, Goose Creek, SC 29445"
SC,BERKELEY,Beverly Hills,2122,Boulder Bluff Elem Sch," 400 Judy Dr, Goose Creek, SC 29445"
SC,BERKELEY,Howe Hall 1,1881,Howe Hall Elem. School," 115 Howe Hall Rd, Goose Creek, SC 29445"
SC,BERKELEY,Howe Hall 2,1881,Howe Hall Elem. School," 115 Howe Hall Rd, Goose Creek, SC 29445"
SC,BERKELEY,Liberty Hall,2529,New Life Christian Fellowship,"358 Liberty Hall Rd, Goose Creek, SC 29445"
SC,BERKELEY,Medway,2122,Boulder Bluff Elem Sch," 400 Judy Dr, Goose Creek, SC 29445"
SC,BERKELEY,Whitesville 1,1949,Whitesville Elem Sch," 324 Gaillard Rd, Moncks Corner, SC 29461"
SC,BERKELEY,Whitesville 2,1949,Whitesville Elem Sch," 324 Gaillard Rd, Moncks Corner, SC 29461"
SC,BERKELEY,Daniel Island 3,1964,Daniel Island Elem School,"2365 Daniel Island Dr, Charleston, SC 29492"
SC,BERKELEY,Daniel Island 4,1964,Daniel Island Elem School,"2365 Daniel Island Dr, Charleston, SC 29492"
SC,BERKELEY,The Village,2658,Philip Simmons Elem. School,"2095 Seven Sticks Dr, Wando, SC 29492"
SC,BERKELEY,Yellow House,2658,Philip Simmons Elem. School,"2095 Seven Sticks Dr, Wando, SC 29492"
SC,BERKELEY,Cane Bay,1246,Cane Bay Elem School,"1247 Cane Bay Blvd, Summerville, SC 29486"
SC,BERKELEY,Discovery,2451,Sangaree Middle School,"1050 Discovery Dr, Ladson, SC 29456"
SC,BERKELEY,Fox Bank,2528,Freedom Church,"1425 Cypress Gardens Rd, Moncks Corner, SC 29461"
SC,BERKELEY,Hanahan 5,1220,Hanahan High School,"6015 Murray Dr, Hanahan, SC 24410"
SC,BERKELEY,Moultrie,1380,Cross Elem School,"1325 Ranger Dr, Cross, SC 29436"
SC,BERKELEY,Old 52,2153,Berkeley Intermediate,"777 Stony Landing Rd, Moncks Corner, SC 29461"
SC,BERKELEY,Royle,2274,Sangaree Elem School,"1430 Royle Rd, Summerville, SC 29486"
SC,BERKELEY,Seventy Eight,2451,Sangaree Middle School,"1050 Discovery Dr, Ladson, SC 29456"
SC,BERKELEY,Stone Lake,2019,Stratford High School," 951 Crowfield Blvd, Goose Creek, SC, SC 29445"
SC,BERKELEY,Stratford 5,2530,College Park Elem School,"100 Davidson Dr, Ladson, SC 29456"
SC,BERKELEY,Westview 4,2531,Crowfield Baptist Church,"100 Hunters Ln, Goose Creek, SC 29445"
SC,BERKELEY,Foster Creek 1,151,Goose Creek Primary Sch,"200 Foster Creek Rd, Goose Creek, SC 29445"
SC,BERKELEY,Foster Creek 2,151,Goose Creek Primary Sch,"200 Foster Creek Rd, Goose Creek, SC 29445"
SC,BERKELEY,Foster Creek 3,2494,Hanahan Fire Station #3,"1101 Williams Ln, Hanahan, SC 29410"
SC,BERKELEY,Harbour Lake,701,Goose Creek High School,"1137 Red Bank Rd, Goose Creek, SC 29445"
SC,BERKELEY,St. James,701,Goose Creek High School,"1137 Red Bank Rd, Goose Creek, SC 29445"
SC,BERKELEY,Sedgefield 1,2495,Sedgefield Middle School,"131 Charles B Gibson Blvd, Goose Creek, SC 29445"
SC,BERKELEY,Sedgefield 2,2495,Sedgefield Middle School,"131 Charles B Gibson Blvd, Goose Creek, SC 29445"
SC,BERKELEY,Tramway,2496,Nexton Elementary School,"200 Scholar Way, Summerville, SC 29486"
SC,BERKELEY,Weatherstone,2496,Nexton Elementary School,"200 Scholar Way, Summerville, SC 29486"
SC,BERKELEY,Cypress,2528,Freedom Church,"1425 Cypress Gardens Rd, Moncks Corner, SC 29461"
SC,BERKELEY,North Creek,2641,Cane Bay Middle School,"1175 Cane Bay Blvd, Summerville, SC 29486"
SC,CALHOUN,Bethel,1825,Belleville Vol Fire Dept,"  1059 Old Belleville Rd, St Matthews, SC 29135"
SC,CALHOUN,Cameron,1185,Cameron Community Club," 5392 Cameron Rd, Cameron, SC 29030"
SC,CALHOUN,Center Hill,1499,St Peter Ame Church," 954 Bull Swamp Rd, St Matthews, SC 29135"
SC,CALHOUN,Creston,1681,Creston EMS Station,"2145 Old Number Six Hwy, Cameron, SC 29030"
SC,CALHOUN,Dixie,1186,John Ford Middle School," 304 Agnes St, St Matthews, SC 29135"
SC,CALHOUN,Fall Branch,1663,W.o.w. Hall," 94 Flame Tree Rd, St Matthews, SC 29135"
SC,CALHOUN,Fort Motte,1994,St. Matthews Episcopal Church,"1164 Fort Motte Rd, Fort Motte, SC 29135"
SC,CALHOUN,Lone Star,1652,Lone Star Fire Station 6," 650 Weeks Landing Rd, Lone Star, SC 29030"
SC,CALHOUN,Midway,2262,Midway Vol. Fire Dept.,"1337 Midway Rd, Midway, SC 29030"
SC,CALHOUN,Murph Mill,1682,Wesley Chapel United Methodist Church,"1300 Murph Mill Rd, Saint Matthews, SC 29135"
SC,CALHOUN,Sandy Run,923,Sandy Run Public School," 450 Old Swamp Rd, Swansea, SC 29160"
SC,CALHOUN,St. Matthews,1154,Calhoun County Museum," 313 Butler St, St Matthews, SC 29135"
SC,CHARLESTON,Awendaw,1838,Awendaw Town Hall," 6971 Doar Road, Awendaw, SC 29429"
SC,CHARLESTON,Christ Church,1838,Awendaw Town Hall," 6971 Doar Road, Awendaw, SC 29429"
SC,CHARLESTON,Isle Of Palms 1A,1389,Isle Of Palms City Hall," 1207 Palm Boulevard, Isle Of Palms, SC 29451"
SC,CHARLESTON,Isle Of Palms 1B,722,Isle Of Palms Recreation,"24 28th Ave, Isle of Palms, SC 29451"
SC,CHARLESTON,Isle Of Palms 1C,722,Isle Of Palms Recreation,"24 28th Ave, Isle of Palms, SC 29451"
SC,CHARLESTON,Sullivans Island,729,Sunrise Presbyterian Chur,"3222 Middle St, Sullivans Island, SC 29482"
SC,CHARLESTON,McClellanville,2106,Lincoln High School," 714 Lincoln Road, McClellanville, SC 29458"
SC,CHARLESTON,Deer Park 1A,1684,A C Corcoran Elem School," 8585 Vistavia Road, N Charleston, SC 29406"
SC,CHARLESTON,Deer Park 1B,1755,Ladson Elementary School," 3321 Ladson Road, Ladson, SC 29456"
SC,CHARLESTON,Deer Park 2A,1684,A C Corcoran Elem School," 8585 Vistavia Road, N Charleston, SC 29406"
SC,CHARLESTON,Deer Park 2B,1684,A C Corcoran Elem School," 8585 Vistavia Road, N Charleston, SC 29406"
SC,CHARLESTON,Deer Park 2C,1684,A C Corcoran Elem School," 8585 Vistavia Road, N Charleston, SC 29406"
SC,CHARLESTON,Deer Park 3,1758,Pinehurst Elem School," 7750 Pinehurst St, N Charleston, SC 29420"
SC,CHARLESTON,Lincolnville,1015,Lincolnville PS Building,"143 W Pine St, Lincolnville, SC 29485"
SC,CHARLESTON,Ladson,1755,Ladson Elementary School," 3321 Ladson Road, Ladson, SC 29456"
SC,CHARLESTON,Edisto Island,354,Jane Edwards Elem School," 1960 Jane Edwards Road, Edisto Island, SC 29438"
SC,CHARLESTON,Wadmalaw Island 1,1437,Edith Frierson Elem Schoo," 6133 Maybank Highway, Wadmalaw Island, SC 29487"
SC,CHARLESTON,Wadmalaw Island 2,1437,Edith Frierson Elem Schoo," 6133 Maybank Highway, Wadmalaw Island, SC 29487"
SC,CHARLESTON,Kiawah Island,2311,Kiawah Island Town Hall,"4475 Betsy Kerrison Pkwy, Kiawah Island, SC 29455"
SC,CHARLESTON,Town Of Seabrook,2282,Property Owners Lake House,"2319 Seabrook Island Rd, Johns Island, SC 29455"
SC,CHARLESTON,Folly Beach 1,202,Folly Beach Bapt Church," 77 Center Street, Folly Beach, SC 29439"
SC,CHARLESTON,Folly Beach 2,202,Folly Beach Bapt Church," 77 Center Street, Folly Beach, SC 29439"
SC,CHARLESTON,Charleston 1,1167,Hazel Parker Playground," 70 East Bay Street, Charleston, SC 29401"
SC,CHARLESTON,Charleston 2,1167,Hazel Parker Playground," 70 East Bay Street, Charleston, SC 29401"
SC,CHARLESTON,Charleston 3,723,Mason Preparatory School," 56 Halsey Blvd, Charleston, SC 29401"
SC,CHARLESTON,Charleston 4,112,Moultrie Playground,"41 Ashley Ave, Charleston, SC 29401"
SC,CHARLESTON,Charleston 5,723,Mason Preparatory School," 56 Halsey Blvd, Charleston, SC 29401"
SC,CHARLESTON,Charleston 6,2372,Memminger Elementary School,"20 Beaufain St, Charleston, SC 29401"
SC,CHARLESTON,Charleston 7,2374,Buist Academy,"103 Calhoun St, Charleston, SC 29401"
SC,CHARLESTON,Charleston 8,1396,Sanders Clyde Elem School," 805 Morrison Drive, Charleston, SC 29403"
SC,CHARLESTON,Charleston 9,2375,Charleston Progressive Elementary,"382 Meeting St, Charleston, SC 29403"
SC,CHARLESTON,Charleston 10,1425,Charleston Water System," 103 St Philip St, Charleston, SC 29403"
SC,CHARLESTON,Charleston 11,1425,Charleston Water System," 103 St Philip St, Charleston, SC 29403"
SC,CHARLESTON,Charleston 12,843,Burke High School Gym," 244 President Street, Charleston, SC 29403"
SC,CHARLESTON,Charleston 13,843,Burke High School Gym," 244 President Street, Charleston, SC 29403"
SC,CHARLESTON,Charleston 14,712,Mitchell Elem School," 2 Perry Street, Charleston, SC 29403"
SC,CHARLESTON,Charleston 15,1396,Sanders Clyde Elem School," 805 Morrison Drive, Charleston, SC 29403"
SC,CHARLESTON,Charleston 16,712,Mitchell Elem School," 2 Perry Street, Charleston, SC 29403"
SC,CHARLESTON,Charleston 17,1679,Charleston Charter School," 1002 King Street, Charleston, SC 29403"
SC,CHARLESTON,Charleston 18,1679,Charleston Charter School," 1002 King Street, Charleston, SC 29403"
SC,CHARLESTON,Charleston 19,353,Joseph Floyd Manor," 2106 Mt Pleasant Street, Charleston, SC 29403"
SC,CHARLESTON,Charleston 20,353,Joseph Floyd Manor," 2106 Mt Pleasant Street, Charleston, SC 29403"
SC,CHARLESTON,Charleston 21,227,Freddy Whaley Comm Ctr," 1810 Dosher Avenue, Charleston, SC 29405"
SC,CHARLESTON,Mt Pleasant 1,1714,Alhambra Hall," 131 Middle Street, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 2,1810,Mt Pleas Mun Complex," 100 Ann Edwards Lane, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 3,528,Mt Pleas Nat Guard Armory," 245 Mathis Ferry Road, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 4,1810,Mt Pleas Mun Complex," 100 Ann Edwards Lane, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 5,1810,Mt Pleas Mun Complex," 100 Ann Edwards Lane, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 6,2258,Moultrie Middle School," 645 Coleman Blvd, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 7,2258,Moultrie Middle School," 645 Coleman Blvd, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 8,2258,Moultrie Middle School," 645 Coleman Blvd, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 9,2258,Moultrie Middle School," 645 Coleman Blvd, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 10,2468,East Cooper Montessori Charter School,"1120 Rifle Range Rd, Mount Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 11,2468,East Cooper Montessori Charter School,"1120 Rifle Range Rd, Mount Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 12,2468,East Cooper Montessori Charter School,"1120 Rifle Range Rd, Mount Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 13,525,The Palms Of Mt Pleasant," 937 Bowman Rd, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 14,117,Sweetgrass Village," 601 Mathis Ferry Road, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 15,528,Mt Pleas Nat Guard Armory," 245 Mathis Ferry Road, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 16,528,Mt Pleas Nat Guard Armory," 245 Mathis Ferry Road, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 17,279,Seacoast Church," 750 Long Point Road, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 18,2057,Trident Academy," 1455 Wakendaw Rd, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 19,2057,Trident Academy," 1455 Wakendaw Rd, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 20,2468,East Cooper Montessori Charter School,"1120 Rifle Range Rd, Mount Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 21,2468,East Cooper Montessori Charter School,"1120 Rifle Range Rd, Mount Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 22,1667,Christ Church," 2304 N Highway 17, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 23,1667,Christ Church," 2304 N Highway 17, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 24,1667,Christ Church," 2304 N Highway 17, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 25,279,Seacoast Church," 750 Long Point Road, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 26,451,Jones Recreation Center," 391 Egypt Road, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 27,1643,Belle Hall Elem School," 385 Egypt Road, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 28,451,Jones Recreation Center," 391 Egypt Road, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 29,451,Jones Recreation Center," 391 Egypt Road, Mt Pleasant, SC 29464"
SC,CHARLESTON,Mt Pleasant 30,1927,Brickyard Community Ctr," 1100 Brickyard Parkway, Mt Pleasant, SC 29466"
SC,CHARLESTON,Mt Pleasant 31,311,Greater Goodwill Ame Chur,"2818 N Highway 17, Mount Pleasant, SC 29466"
SC,CHARLESTON,Mt Pleasant 32,311,Greater Goodwill Ame Chur,"2818 N Highway 17, Mount Pleasant, SC 29466"
