state,election_date,jurisdiction_type,county_name,precinct_name,name,address,polling_location_type
PA,2012-11-06,county,,UPPER HANOVER 3,PALM SCHWENKFELDER CHURCH HOUSE,833 GRAVEL PIKE PALM PA 18070,polling_location
PA,2012-11-06,county,,N. CAMBRIA(B)4TH WD,NORTHERN CAMBRIA HIGH SCHOOL AUDITORIUM,813 35TH ST NORTHERN CAMBRIA PA 15714,polling_location
PA,2012-11-06,county,,MANHEIM TWP 8,SOUTHERN MANHEIM TWP FIRE CO,1396 ORCHARD ST LANCASTER PA 17601,polling_location
PA,2012-11-06,county,,UPPER MORELAND 4-1,UPPER MORELAND TOWNSHIP BUILDING,117 PARK AVE WILLOW GROVE PA 19090,polling_location
PA,2012-11-06,county,,HILLTOWN TWP BLOOMING GLEN 2,HILLTOWN TOWNSHIP MUNICIPAL BUILDING,13 W CREAMERY RD HILLTOWN PA 18927,polling_location
PA,2012-11-06,county,,UPPER DUBLIN 3-2,REFORMED CHURCH (UPPER DUBLIN),1500 NORTH HILLS AVE WILLOW GROVE PA 19090,polling_location
PA,2012-11-06,county,,"LEMOYNE, 2P",WEST SHORE BUREAU OF FIRE,326 HERMAN AVE LEMOYNE PA 17043,polling_location
PA,2012-11-06,county,,UPPER MERION CANDLE 1,UPPER MERION TOWNSHIP BUILDING,175 W VALLEY FORGE RD KING OF PRUSSIA PA 19406,polling_location
PA,2012-11-06,county,,CHESTER CITY 1ST WARD 3RD PRECINCT,STETSER SCHOOL,17TH &amp;amp; CHESTNUT ST CHESTER PA 19013,polling_location
PA,2012-11-06,county,,UPPER MERION BELMONT 2,CALEY ELEMENTARY SCHOOL,725 CALEY RD KING OF PRUSSIA PA 19406,polling_location
PA,2012-11-06,county,,BURNSIDE TOWNSHIP,BURNSIDE TWP. BLDG.,2447 RIDGE RD WESTOVER PA 16692,polling_location
PA,2012-11-06,county,,OLD FORGE W-05 P-0,OLD FORGE HOUSING AUTHORITY,EISENHOWER DR  PA,polling_location
PA,2012-11-06,county,,UPPER GWYNEDD 5,GWYNEDD SQUARE ELEMENTARY SCHOOL,1641 SUPPLEE RD LANSDALE PA 19446,polling_location
PA,2012-11-06,county,,WASHINGTON TOWNSHIP,WASHINGTON TWP MUNICIPAL BLDG (RED BANK SCHOOL),1775 RED BANK RD MIDDLEBURG PA 17842,polling_location
PA,2012-11-06,county,,SOUTH SHARON VOTING DISTRICT,TOWN HALL AT MILLPORT,93 ELEVEN MILE RD SHINGLEHOUSE PA 16748,polling_location
PA,2012-11-06,county,,UPPER GWYNEDD 3,PENNBROOK MIDDLE SCHOOL,1201 E WALNUT ST NORTH WALES PA 19454,polling_location
PA,2012-11-06,county,,UPPER PROVIDENCE M-2,ROYERSFORD BAPTIST CHURCH SCHOOL,452 S LEWIS RD ROYERSFORD PA 19468,polling_location
PA,2012-11-06,county,,PITTSBURGH 14 22,ENGINE HOUSE,5858 NORTHUMBERLAND ST PITTSBURGH PA,polling_location
PA,2012-11-06,county,,UPPER DUBLIN 1-3,TRINITY EPISCOPAL CHURCH,708 S BETHLEHEM PIKE FORT WASHINGTON PA 19034,polling_location
PA,2012-11-06,county,,"SOUTH NEW CASTLE BOROUGH, PRECINCT 01",SOUTH NEW CASTLE BORO BLDG.,2411 ADELLA ST NEW CASTLE PA 16102,polling_location
PA,2012-11-06,county,,WARWICK TWP HILLTOP MANOR,BRUNNERVILLE FIRE COMPANY,1302 CHURCH ST BRUNNERVILLE PA 17543,polling_location
PA,2012-11-06,county,,YEADON BOROUGH 8TH PRECINCT,YEADON PUBLIC LIBRARY,LONGACRE BLVD &amp;amp; ARBOR RD YEADON PA 19050,polling_location
PA,2012-11-06,county,,UPPER MORELAND 4-2,FIRST PRESBYTERIAN CHURCH WILLOW GROVE,502 EASTON RD WILLOW GROVE PA 19090,polling_location
PA,2012-11-06,county,,ALDAN BOROUGH WESTERN PRECINCT,ALDAN ELEMENTARY SCHOOL,1 N WOODLAWN AVE ALDAN PA 19018,polling_location
PA,2012-11-06,county,,UPPER DUBLIN 7-1,CONGREGATION BETH OR,239 WELSH RD AMBLER PA 19002,polling_location
PA,2012-11-06,county,,MARION TWP,MARION TWP BLDG,420 WATER ST WOMELSDORF PA 19567,polling_location
PA,2012-11-06,county,,GERMAN TOWNSHIP DISTRICT 3,FOOTEDALE FIRE HALL,501 FOOTEDALE RD NEW SALEM PA 15468,polling_location
PA,2012-11-06,county,,NEW LONDON,CHRISTIAN LIFE CENTER,124 SAGINAW RD NEW LONDON PA,polling_location
PA,2012-11-06,county,,PENNSBURY N-1,"CROSSLANDS, WM PENN RM",1660 E STREET RD KENNETT SQUARE PA 19348,polling_location
PA,2012-11-06,county,,PHILA WD 47 DIV 04,47/04 NAT'L TEMPLE BAPTIST CHURCH,1628 W MASTER ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,WARMINSTER TWP 4,WARMINSTER TOWNSHIP BUILDING,401 GIBSON AVE WARMINSTER PA 18974,polling_location
PA,2012-11-06,county,,UPPER MORELAND 5-2,FULMOR HEIGHTS COMMUNITY BUILDING,201 FITCH RD HATBORO PA 19040,polling_location
PA,2012-11-06,county,,UPPER DUBLIN 4-2,CHRIST LUTHERAN CHURCH,700 E PENNSYLVANIA AVE ORELAND PA 19075,polling_location
PA,2012-11-06,county,,CHESTER CITY 1ST WARD 5TH PRECINCT,DEL CO VOTING MACHINE STORAGE BLDG,403 E 24TH ST CHESTER PA 19013,polling_location
PA,2012-11-06,county,,BRISTOL TWP 1ST 3RD,OLD CROYDON FIRE HOUSE,815 PATTERSON AVE CROYDON PA 19021,polling_location
PA,2012-11-06,county,,TREDYFFRIN E-1,OUR LADY OF THE ASSUMPTION CHURCH,35 OLD EAGLE SCHOOL RD STRAFFORD PA,polling_location
PA,2012-11-06,county,,UPPER HANOVER 1,ST PAUL'S LUTHERAN CHURCH,1244 ST PAULS CHURCH (&amp;amp; FRYE) RD RED HILL PA 18076,polling_location
PA,2012-11-06,county,,MAIDENCREEK TWP - 2ND PRECINCT,MAIDENCREEK TWP BLDG,1 QUARRY RD BLANDON PA 19510,polling_location
PA,2012-11-06,county,,UPPER MERION BELMONT 5,VALLEY FORGE TOWERS CLUB,4000 VALLEY FORGE KING OF PRUSSIA PA 19406,polling_location
PA,2012-11-06,county,,FOXBURG BOROUGH,FOXBURG VOLUNTEER FIRE HALL,42 RAILROAD ST FOXBURG PA,polling_location
PA,2012-11-06,county,,UNITY TWP MARGUERITE,MARGUERITE VOL. FIRE DEPT. (SOCIAL ROOM),1 MARGUERITE ST LATROBE PA 15650,polling_location
PA,2012-11-06,county,,UPPER DUBLIN 2-3,TEMPLE SINAI SYNAGOGUE,1401 N LIMEKILN PIKE DRESHER PA 19025,polling_location
PA,2012-11-06,county,,HONEY BROOK BORO,HONEY BROOK BORO HALL,71 PEQUEA AVE HONEY BROOK PA,polling_location
PA,2012-11-06,county,,UPPER MERION BELMONT 3,LUTHERAN CHURCH OF THE GOOD SHEPHERD,132 E VALLEY FORGE RD KING OF PRUSSIA PA 19406,polling_location
PA,2012-11-06,county,,SPRINGFIELD TOWNSHIP 7TH WARD 3RD PREC,SPRINGFIELD COUNTRY CLUB,400 W SPROUL RD SPRINGIELD PA 19064,polling_location
PA,2012-11-06,county,,UPPER GWYNEDD 6,GWYNEDD SQUARE ELEMENTARY SCHOOL,1641 SUPPLEE RD LANSDALE PA 19446,polling_location
PA,2012-11-06,county,,BETHEL PARK 08 01,PATHFINDER SCHOOL,50 DONATI RD BETHEL PARK PA,polling_location
PA,2012-11-06,county,,UPPER MORELAND 3-1,EASTERN CENTER FOR ARTS &amp;amp; TECHNOLOGY,3075 TERWOOD RD WILLOW GROVE PA 19090,polling_location
PA,2012-11-06,county,,MAIDENCREEK TWP - 1ST PRECINCT,BLANDON FIRE CO.,28 WEST WESNER RD BLANDON PA 19510,polling_location
PA,2012-11-06,county,,MILLCREEK TOWNSHIP 15TH DISTRICT,LAKEWOOD UNITED METHODIST CHURCH,3856 W 10TH ST ERIE PA 16505,polling_location
PA,2012-11-06,county,,TOWAMENCIN 3-2,WALTON FARM ELEMENTARY SCHOOL,1610 ALLENTOWN RD LANSDALE PA 19446,polling_location
PA,2012-11-06,county,,UPPER DUBLIN 6-3,NEW HORIZONS MONTESSORI SCHOOL,1701 JARRETTOWN RD DRESHER PA 19025,polling_location
PA,2012-11-06,county,,BETHEL PARK 03 03,JOHN MCMILLAN PRESBYTERIAN CH,875 CLIFTON RD BETHEL PARK PA,polling_location
PA,2012-11-06,county,,QUAKERTOWN BORO 2ND,FIRST UNITED CHURCH OF CHRIST,151 S FOURTH ST QUAKERTOWN PA 18951,polling_location
PA,2012-11-06,county,,UPPER DUBLIN 5-2,QUEEN OF PEACE CHURCH,820 NORTH HILLS AVE GLENSIDE PA 19038,polling_location
PA,2012-11-06,county,,PIKE TOWNSHIP,PIKE TOWNSHIP BUILDING,4257 CURWENSVILE-GRAMPIAN HWY CURWENSVILLE PA 16833,polling_location
PA,2012-11-06,county,,UPPER HANOVER 2,NEW GOSHENHOPPEN REFORMED CHURCH,1070 CHURCH RD EAST GREENVILLE PA 18041,polling_location
PA,2012-11-06,county,,UPLAND BOROUGH 1ST PRECINCT,UPLAND FIRE CO,AUBURN DR &amp;amp; WILLOW WAY UPLAND PA 19015,polling_location
PA,2012-11-06,county,,OSWAYO BOROUGH,METHODIST CHURCH ANNEX BLDG,375 W MAIN ST OSWAYO PA 16915,polling_location
PA,2012-11-06,county,,UPPER MORELAND 1-1,WILLOW GROVE BIBLE SCHOOL,212 EVERETT ST WILLOW GROVE PA 19090,polling_location
PA,2012-11-06,county,,UPPER MERION BELMONT 1,BELMONT SCHOOL,200 ANDERSON RD KING OF PRUSSIA PA 19406,polling_location
PA,2012-11-06,county,,LONGSWAMP TWP - 2ND PRECINCT,LONGSWAMP TWP BUILDING,1112 STATE ST MERTZTOWN PA 19539,polling_location
PA,2012-11-06,county,,S VERSAILLES 00 01,COULTER VOL FIRE CO 1ST FLOOR,414 RAILROAD ST S VERSAILLES PA,polling_location
PA,2012-11-06,county,,UPPER MERION CANDLE 2,UPPER MERION SENIOR HIGH SCHOOL,435 CROSSFIELD RD KING OF PRUSSIA PA 19406,polling_location
PA,2012-11-06,county,,WESTMONT(B)#2,WESTMONT BORO MUNICIPAL OFFICE (COUNCIL CHAMBER,1000 LUZERNE ST JOHNSTOWN PA,polling_location
PA,2012-11-06,county,,UPPER MERION KING 1,TEMPLE BRITH ACHIM SYNAGOGUE,481 S GULPH RD KING OF PRUSSIA PA 19406,polling_location
PA,2012-11-06,county,,UPPER GWYNEDD 4,BRITTANY POINTE ESTATES,1001 VALLEY FORGE RD LANSDALE PA 19446,polling_location
PA,2012-11-06,county,,UPPER POTTSGROVE,UPPER POTTSGROVE TOWNSHIP BLDG,1409 FARMINGTON AVE POTTSTOWN PA 19464,polling_location
PA,2012-11-06,county,,DOUGLASS 1,SHEPHERD OF THE HILLS UCC,527 HOFFMANSVILLE RD BECHTELSVILLE PA 19505,polling_location
PA,2012-11-06,county,,PITTSBURGH 17 01,SO. VO TECH (ANNEX BLDG) ROOM 104,93 S 10TH ST PITTSBURGH PA 15203,polling_location
PA,2012-11-06,county,,UPPER GWYNEDD 2,GWYN NOR ELEMENTARY SCHOOL,139 HANCOCK RD NORTH WALES PA 19454,polling_location
PA,2012-11-06,county,,JOHNSTOWN 17TH W1,MOXHAM LUTHERAN CHURCH FELLOWSHIP HALL,500 PARK AVE JOHNSTOWN PA,polling_location
PA,2012-11-06,county,,UPPER DUBLIN 1-1,UPPER DUBLIN TOWNSHIP BUILDING,801 LOCH ALSH AVE FORT WASHINGTON PA 19034,polling_location
PA,2012-11-06,county,,TODD TOWNSHIP,TODD TOWNSHIP BLDG,6688 OLD PLANK RD BROAD TOP PA 16621,polling_location
PA,2012-11-06,county,,"UNION TOWNSHIP, PRECINCT 02",UNION TOWNSHIP FIRE DEPT,301 S SCOTLAND LN NEW CASTLE PA 16101,polling_location
PA,2012-11-06,county,,UPPER DUBLIN 4-1,CHRIST LUTHERAN CHURCH,700 E PENNSYLVANIA AVE ORELAND PA 19075,polling_location
PA,2012-11-06,county,,MUNIC OF MURRYSVILLE SOUTH MURRYSVILLE,"COMMUNITY CENTER, 3091 CARSON STREET",3091 CARSON ST MURRYSVILLE PA 15668,polling_location
PA,2012-11-06,county,,UPPER MORELAND 2-1,BLAIR MILL INN,3855 BLAIR MILL RD HORSHAM PA 19044,polling_location
PA,2012-11-06,county,,WHITE OAK 00 04,ST ANGELA SCHOOL,1640 FAWCETT ST WHITE OAK PA,polling_location
PA,2012-11-06,county,,UPPER DUBLIN 2-2,UPPER DUBLIN SENIOR HIGH SCHOOL,800 LOCH ALSH AVE FORT WASHINGTON PA 19034,polling_location
PA,2012-11-06,county,,UPPER MERION ROBERTS,ROBERTS SCHOOL,889 CROTON RD WAYNE PA 19087,polling_location
PA,2012-11-06,county,,UPLAND BOROUGH 2ND PRECINCT,UPLAND BAPTIST CHURCH,325 MAIN ST UPLAND PA 19015,polling_location
PA,2012-11-06,county,,UPPER GWYNEDD 7,WEST POINT FIRE HOUSE,660 GARFIELD AVE WEST POINT PA 19454,polling_location
PA,2012-11-06,county,,89-Ferguson West Central        Ward 1,S&amp;amp;A HOMES' ADMINISTRATION BLDG,2121 OLD GATESBURG RD STATE COLLEGE PA 16801,polling_location
PA,2012-11-06,county,,BRISTOL BORO WEST 1,BRISTOL BORO AREA ACTIVE ADULT CENTER,301 WOOD ST BRISTOL PA 19007,polling_location
PA,2012-11-06,county,,SOMERSET BORO S/W,ST PETER'S CATH CH HALL,433 W CHURCH ST SOMERSET PA 15501,polling_location
PA,2012-11-06,county,,PLYMOUTH 3-2,PLYMOUTH ELEMENTARY SCHOOL,542 PLYMOUTH RD PLYMOUTH MTG PA 19462,polling_location
PA,2012-11-06,county,,MONTGOMERY 6,MONTGOMERY TOWNSHIP BUILDING,1001 STUMP RD MONTGOMERYVILLE PA 18936,polling_location
PA,2012-11-06,county,,RICHLANDTOWN BORO,ST JOHN'S ACTIVITY CENTER,26 FIRST AVE RICHLANDTOWN PA 18955,polling_location
PA,2012-11-06,county,,PLYMOUTH 1-2,NATIONAL GUARD ARMORY,1046 BELVOIR RD PLYMOUTH MTG PA 19462,polling_location
PA,2012-11-06,county,,WILKES BARRE TWP W 02,WILKES BARRE TOWNSHIP FIRE HALL,152 WATSON ST WILKES BARRE PA 18705,polling_location
PA,2012-11-06,county,,SPRINGFIELD 3-2,ORELAND VOL FIRE COMPANY,1500 BRUCE RD ORELAND PA 19075,polling_location
PA,2012-11-06,county,,CHELTENHAM 2-1,WESTMINSTER SEMINARY,2960 CHURCH RD (&amp;amp; WILLOW GROVE AVE) GLENSIDE PA 19038,polling_location
PA,2012-11-06,county,,PEN ARGYL BORO 1ST WARD,WEONA PARK YOUTH CENTER,SOUTH MAIN ST  PA,polling_location
PA,2012-11-06,county,,PALMER - WESTERN #2,"WILLIAMS RESTAURANT, INC. (LOWER LEVEL)",3630 WILLIAM PENN  PA,polling_location
PA,2012-11-06,county,,EAST MEAD,EAST MEAD FIRE HALL,23876 ST.HWY. 27 MEADVILLE PA 16335,polling_location
PA,2012-11-06,county,,TATAMY BORO,HOPE LUTHERAN CHURCH,240 S 8TH ST  PA,polling_location
PA,2012-11-06,county,,PINEY TWP.,PINEY TOWNSHIP BLDG,291 MCEWEN RD SLIGO PA 16255,polling_location
PA,2012-11-06,county,,STOCKERTOWN BORO,STOCKERTOWN MUNICIPAL BUILDING,209 MAIN ST  PA,polling_location
PA,2012-11-06,county,,ELLWOOD CITY 5W 2P,WALNUT RIDGE COMMUNITY CENTER,801 PERSHING ST ELLWOOD CITY PA 16117,polling_location
PA,2012-11-06,county,,NEW HANOVER 2,NEW HANOVER TOWNSHIP BUILDING,2943 N CHARLOTTE ST GILBERTSVILLE PA 19525,polling_location
PA,2012-11-06,county,,PALMER - UPPER WESTERN,ST. PAUL'S THIRD LUTHERAN,2561 NEWBURG RD EASTON PA,polling_location
PA,2012-11-06,county,,GREENFIELD W-00 P-0,GREENFIELD TWP VOLUNTEER FIRE CO,ROUTE 106  PA,polling_location
PA,2012-11-06,county,,TOWAMENCIN 2-3,GENERAL NASH ELEMENTARY SCHOOL,1560 LIBERTY BELL DR HARLEYSVILLE PA 19438,polling_location
PA,2012-11-06,county,,MUNHALL 00 10,MUNHALL HOMESTEAD HOUSING PROJECT,LONGFELLOW DR. MUNHALL PA,polling_location
PA,2012-11-06,county,,PLYMOUTH 1-1,NATIONAL GUARD ARMORY,1046 BELVOIR RD PLYMOUTH MTG PA 19462,polling_location
PA,2012-11-06,county,,ARCHBALD W-04 P-1,EYNON HOSE COMPANY,THOMAS ST  PA,polling_location
PA,2012-11-06,county,,ERIE SECOND WARD 5TH DISTRICT,COMMUNITY CENTER,1407 WALLACE ST ERIE PA 16503,polling_location
PA,2012-11-06,county,,SPRINGFIELD 5-2,GRACE LUTHERAN CHURCH OF WYNDMOOR,801 E WILLOW GROVE AVE WYNDMOOR PA 19038,polling_location
PA,2012-11-06,county,,SPRINGFIELD 6-1,FIRST PRESBYTERIAN CHURCH SPRINGFIELD,1710 BETHLEHEM PIKE FLOURTOWN PA 19031,polling_location
PA,2012-11-06,county,,LOWER PROVIDENCE 2-1,WOODLAND ELEMENTARY SCHOOL,2700 WOODLAND AVE NORRISTOWN PA 19403,polling_location
PA,2012-11-06,county,,POTTSTOWN 6,CHESMONT PROFESSIONAL BUILDING,13 ARMAND HAMMER BLVD POTTSTOWN PA 19464,polling_location
PA,2012-11-06,county,,SALFORD,TYLERSPORT VOLUNTEER FIRE COMPANY,125 RIDGE RD TYLERSPORT PA 18969,polling_location
PA,2012-11-06,county,,SPRINGFIELD TOWNSHIP 6TH WARD 2ND PREC,SPRINGFIELD BAPTIST CHURCH 6-2,184 N NORWINDEN DR SPRINGFIELD PA 19064,polling_location
PA,2012-11-06,county,,SKIPPACK 2,SKIPPACK ELEMENTARY SCHOOL,4081 HECKLER RD COLLEGEVILLE PA 19426,polling_location
PA,2012-11-06,county,,ROSETO BORO,ROSETO BOROUGH MUNICIPAL BLDG,164 GIRIBALDI AVE  PA,polling_location
PA,2012-11-06,county,,STEUBEN,STEUBEN TOWNSHIP BLDG,35741 TRYONVILLE RD CENTERVILLE PA 16404,polling_location
PA,2012-11-06,county,,SPRINGFIELD 2-2,WYNDMOOR FIRE HOUSE,1043 E WILLOW GROVE AVE WYNDMOOR PA 19038,polling_location
PA,2012-11-06,county,,TOWAMENCIN 1-3,NORTH PENN WATER AUTHORITY,300 FORTY FOOT RD LANSDALE PA 19446,polling_location
PA,2012-11-06,county,,RICHLAND TWP 3,GRACE BIBLE FELLOWSHIP CHURCH,1811 OLD BETHLEHEM PIKE QUAKERTOWN PA 18951,polling_location
PA,2012-11-06,county,,LOWER POTTSGROVE 4,LOWER POTTSGROVE TOWNSHIP BUILDING,2199 BUCHERT RD POTTSTOWN PA 19464,polling_location
PA,2012-11-06,county,,"DICKINSON, NORTH P",DICKINSON TWP. MUNICIPAL BLDG.,219 MOUNTAIN VIEW RD MT. HOLLY SPRINGS PA 17065,polling_location
PA,2012-11-06,county,,WILKINSBURG 01 02,ST MARK'S AME CHURCH,1409 MONTIER ST WILKINSBURG PA 15221,polling_location
PA,2012-11-06,county,,SKIPPACK 1,TRINITY UCC CHURCH,2009 CHURCH RD SKIPPACK PA 19474,polling_location
PA,2012-11-06,county,,SWARTHMORE BOROUGH EASTERN PRECINCT,SWARTHMORE BOROUGH HALL,121 PARK AVE SWARTHMORE PA 19081,polling_location
PA,2012-11-06,county,,MANCHESTER - 4TH DISTRICT,MANCHESTER TWP MUN BLDG,3200 FARMTRAIL RD YORK PA 17406,polling_location
PA,2012-11-06,county,,NEW WASHINGTON BOROUGH,NEW WASHINGTON BOROUGH BLDG.,58 FRONT ST MAHAFFEY PA 15757,polling_location
PA,2012-11-06,county,,LOWER PROVIDENCE 1-1,I B E W LOCAL UNION 380,3900 RIDGE PIKE COLLEGEVILLE PA 19426,polling_location
PA,2012-11-06,county,,CARBONDALE W-03 P-1,ST ROSE FAMILY CENTER,6 N CHURCH ST  PA,polling_location
PA,2012-11-06,county,,PENN TWP 5TH WARD 2ND PCT,"COMMUNITY BUILDING, LEVEL GREEN",123 MURRYSVILLE RD TRAFFORD PA 15085,polling_location
PA,2012-11-06,county,,SPRINGFIELD 6-2,ST PHILIP'S IN THE FLD EPISCOPAL CHURCH,317 ORELAND MILL RD ORELAND PA 19075,polling_location
PA,2012-11-06,county,,SPRINGFIELD 1-1,SPRINGFIELD HIGH SCHOOL,1801 PAPER MILL RD ORELAND PA 19075,polling_location
PA,2012-11-06,county,,PENN - 4TH DISTRICT,GRACE U.M.CHURCH,55 ALBRIGHT DR HANOVER PA 17331,polling_location
PA,2012-11-06,county,,TOWAMENCIN 2-1,TOWAMENCIN MUNICIPAL BUILDING,1090 TROXEL RD KULPSVILLE PA 19446,polling_location
PA,2012-11-06,county,,YEADON BOROUGH 4TH PRECINCT,BELL AVENUE ELEMENTARY SCHOOL,1000 BELL AVE YEADON PA 19050,polling_location
PA,2012-11-06,county,,PITTSBURGH 20 11,SHERADEN COM CENTER,720 SHERWOOD AVE PITTSBURGH PA,polling_location
PA,2012-11-06,county,,NORTH CATASAUQUA 1ST WARD,NORTH CATASAUQUA MUNICIPAL BUILDING,4TH &amp;amp; ARCH ST  PA,polling_location
PA,2012-11-06,county,,LUMBER CITY BOROUGH,LUMBER CITY BOROUGH BUILDING,240 GRANDVIEW RD CURWENSVILLE PA 16833,polling_location
PA,2012-11-06,county,,NEW HANOVER 3,NEW HANOVER FIRE COMPANY,2154 SWAMP PIKE GILBERTSVILLE PA 19525,polling_location
PA,2012-11-06,county,,SPARTA TWP,SPARTA-TOWNSHIP BLDG,43262 STATE HWY 77 SPARTANSBURG PA 16434,polling_location
PA,2012-11-06,county,,PLYMOUTH 4-2,PLYMOUTH FIRE COMPANY #1,1323 COLWELL LA CONSHOHOCKEN PA 19428,polling_location
PA,2012-11-06,county,,MONTGOMERY 4,VILLAGE OF NESHAMINY FALLS,NESHAMINY FALLS DR NORTH WALES PA 19454,polling_location
PA,2012-11-06,county,,MONTGOMERY 3,BRIDLE PATH ELEMENTARY SCHOOL,200 BRIDLE PATH RD LANSDALE PA 19446,polling_location
PA,2012-11-06,county,,HOMESTEAD 03 02,STEEL VALLEY COG HUMAN SERVICE CTR,1705 MAPLE ST HOMESTEAD PA 15120,polling_location
PA,2012-11-06,county,,LOWER PROVIDENCE 1-2,ARROWHEAD SCHOOL,232 LEVEL RD COLLEGEVILLE PA 19426,polling_location
PA,2012-11-06,county,,FRANKLINTOWN,COMMUNITY FIRE CO. BUILDING,107 S BALTIMORE ST FRANKLINTOWN PA 17323,polling_location
PA,2012-11-06,county,,CHESTER CITY 1ST WARD 2ND PRECINCT,CHESTER PARK BARN,143 E ELKINGTON AVE CHESTER PA 19013,polling_location
PA,2012-11-06,county,,SPRINGETTSBURY - 1ST DISTRICT,ADVENT LUTHERAN CHURCH,1775 E MARKET ST YORK PA 17402,polling_location
PA,2012-11-06,county,,DILLSBURG,DILLSBURG SR ACTIVITIES CNTR,1 N 2ND ST DILLSBURG PA 17019,polling_location
PA,2012-11-06,county,,CARBONDALE W-03 P-2,COTTAGE HOSE COMPANY,2 GREENFIELD RD  PA,polling_location
PA,2012-11-06,county,,MARSHALL 00 02,MARSHALL MIDDLE SCH GYM,5145 WEXFORD RUN RD MARSHALL PA,polling_location
PA,2012-11-06,county,,WEST MANHEIM,ST.DAVID'S EV. LUTH. CHURCH,1032 MUSSELMAN RD HANOVER PA 17331,polling_location
PA,2012-11-06,county,,CALLENSBURG BOROUGH,CALLENSBURG FIRE HALL,243 JACKSON ST CALLENSBURG PA,polling_location
PA,2012-11-06,county,,SPRINGFIELD,SPRINGFIELD TOWNSHIP MUNICIPAL BUILDING,9211 S SUSQUEHANNA TRL SEVEN VALLEYS PA 17360,polling_location
PA,2012-11-06,county,,LOWER PROVIDENCE 3-4,SHANNONDELL AT VALLEY FORGE,10000 SHANNONDELL DR AUDUBON PA 19403,polling_location
PA,2012-11-06,county,,ERIE FOURTH WARD 1ST-5TH DISTRICT,"BAYFRONT N.A.T.O., INC.",312 CHESTNUT ST ERIE PA 16507,polling_location
PA,2012-11-06,county,,NEWBERRY - 2ND DISTRICT,CASSEL-CONEWAGO CMA CHURCH,570 CASSEL RD MANCHESTER PA 17345,polling_location
PA,2012-11-06,county,,MOORE TWSP - KLECKNERSVILLE,KLECKNERSVILLE RANGERS BUILDING,2718 MOUNTAIN VIEW DR BATH PA,polling_location
PA,2012-11-06,county,,CHESTER CITY 1ST WARD 8TH PRECINCT,CHESTER PARK BARN,143 E ELKINGTON AVE CHESTER PA 19013,polling_location
PA,2012-11-06,county,,SPRINGFIELD 3-1,ORELAND PRESBYTERIAN CHURCH,1119 PAPER MILL RD ORELAND PA 19075,polling_location
PA,2012-11-06,county,,BETHEL PARK 07 02,BETHEL PRESBY CHURCH AUD,2999 BETHEL CHURCH RD BETHEL PARK PA,polling_location
PA,2012-11-06,county,,PENN HILLS 03 02,ZION LUTHERAN CHURCH HALL,11609 FRANKSTOWN RD PENN HILLS PA,polling_location
PA,2012-11-06,county,,LOWER NAZARETH #1,DRYLAND UNITED CHURCH OF CHRIST,4415 NEWBURG RD NAZARETH PA,polling_location
PA,2012-11-06,county,,WAVERLY W-00  P-0,WAVERLY COMMUNITY CENTER,1115 N ABINGTON RD  PA,polling_location
PA,2012-11-06,county,,PEACH BOTTOM,PEACH BOTTOM TOWNSHIP RECREATION CENTER,5 PENDYRUS ST DELTA PA 17314,polling_location
PA,2012-11-06,county,,LOWER SALFORD 3,LOWER SALFORD TOWNSHIP BUILDING,379 MAIN ST HARLEYSVILLE PA 19438,polling_location
PA,2012-11-06,county,,NORTHAMPTON TWP 7,NORTHAMPTON TOWNSHIP SENIOR CENTER,165 TOWNSHIP RD RICHBORO PA 18954,polling_location
PA,2012-11-06,county,,TOWAMENCIN 1-2,CHRIST UNITED METHODIST CHURCH,1020 S VALLEY FORGE RD LANSDALE PA 19446,polling_location
PA,2012-11-06,county,,U TURKEYFOOT TWP,UPPER TURKEYFOOT TWP BUILDING,145 HUMBERT RD MARKLETON PA 15551,polling_location
PA,2012-11-06,county,,ERIE THIRD WARD 1ST DISTRICT,LUTHER MEMORIAL CHURCH,225 W 10TH ST ERIE PA 16501,polling_location
PA,2012-11-06,county,,LOWER PROVIDENCE 3-3,VALLEY VIEW COMMUNITY CHURCH,778 SUNNYSIDE AVE NORRISTOWN PA 19403,polling_location
PA,2012-11-06,county,,CHESTER CITY 1ST WARD 7TH PRECINCT,NORTH CHESTER BAPTIST CHURCH,2331 PROVIDENCE AVE CHESTER PA 19013,polling_location
PA,2012-11-06,county,,FINDLEY,FINDLEY TOWNSHIP BUILDING,369 MCCLELLAND RD MERCER PA 16137,polling_location
PA,2012-11-06,county,,MOORE TWSP - BEERSVILLE,EMMANUEL CHURCH SCHOOL HALL,3175 VALLEY VIEW DR  PA,polling_location
PA,2012-11-06,county,,SPRINGFIELD 4-2,SPRINGFIELD HIGH SCHOOL,1801 PAPER MILL RD ORELAND PA 19075,polling_location
PA,2012-11-06,county,,BENSALEM TWP LOWER EAST 5,BENSALEM HIGH SCHOOL,4319 HULMEVILLE RD BENSALEM PA 19020,polling_location
PA,2012-11-06,county,,PALMER - MIDDLE #2,PALMER ELEMENTARY SCHOOL,GREEN POND RD  PA,polling_location
PA,2012-11-06,county,,ST MARYS-4TH WARD,CHRISTIAN EDUCATION BUILDING,217 WASHINGTON ST ST. MARYS PA 15857,polling_location
