state,county_name,municipality,precinct_id,name,address
RI,,WARREN,3402,KICKEMUIT MIDDLE SCHOOL,"525 CHILD ST, WARREN, RI 02885"
RI,,WARREN,3403,ST.MARY'S OF THE BAY,"645 MAIN ST, WARREN, RI 02885"
RI,,WARREN,3404,TOWN HALL-LIMITED,"514 MAIN ST, WARREN, RI 02885"
RI,,WARREN,3405,TOWN HALL-PRESIDENT ONLY,"514 MAIN ST, WARREN, RI 02885"
RI,,WARWICK,3501,WYMAN SCHOOL,"1 COLUMBIA AVE, WARWICK, RI 02888"
RI,,WARWICK,3502,JOHN BROWN FRANCIS SCHOOL,"325 MIANTONOMO DR, WARWICK, RI 02888"
RI,,WARWICK,3503,HOLLIMAN SCHOOL RIGHT,"70 DEBORAH RD, WARWICK, RI 02888"
RI,,WARWICK,3504,ASPRAY BOAT HOUSE,"2 E VIEW ST, WARWICK, RI 02888"
RI,,WARWICK,3505,HOLLIMAN SCHOOL LEFT,"70 DEBORAH RD, WARWICK, RI 02888"
RI,,WARWICK,3506,GREENWOOD VOLUNTEER FIRE COMPANY,"45 KERNICK ST, WARWICK, RI 02886"
RI,,WARWICK,3507,ST. BARNABAS EPISCOPAL CHURCH PARISH HALL,"3257 POST RD, WARWICK, RI 02886"
RI,,WARWICK,3508,NORWOOD SCHOOL,"268 NORWOOD AVE, WARWICK, RI 02888"
RI,,WARWICK,3509,GREENWOOD PRESBYTERIAN CHURCH,"805 MAIN AVE, WARWICK, RI 02886"
RI,,WARWICK,3510,GREENWOOD SCHOOL,"93 SHARON ST, WARWICK, RI 02886"
RI,,WARWICK,3511,SHALOM APARTMENTS,"1 SHALOM DR, WARWICK, RI 02886"
RI,,WARWICK,3512,PILGRIM SENIOR CENTER,"27 PILGRIM PKWY, WARWICK, RI 02888"
RI,,WARWICK,3513,RI NATIONAL GUARD ARMORY,"541 AIRPORT RD, WARWICK, RI 02886"
RI,,WARWICK,3514,RANDALL HOLDEN SCHOOL,"61 HOXSIE AVE, WARWICK, RI 02889"
RI,,WARWICK,3515,WILLIAM SHIELDS POST,"622 W SHORE RD, WARWICK, RI 02889"
RI,,WARWICK,3516,COTTRELL HOXSIE SCHOOL,"55 GLENWOOD DR, WARWICK, RI 02889"
RI,,WARWICK,3517,WARREN SHERMAN SCHOOL,"120 KILLEY AVE, WARWICK, RI 02889"
RI,,WARWICK,3518,HERITAGE CHRISTIAN FELLOWSHIP (FORMERLY ST. MARY'S EPISCOPAL CHURCH),"358 WARWICK NECK AVE, WARWICK, RI 02889"
RI,,WARWICK,3519,WARWICK NECK SCHOOL,"150 LENNOX AVE, WARWICK, RI 02889"
RI,,WARWICK,3520,OAKLAND BEACH SCHOOL,"383 OAKLAND BEACH AVE, WARWICK, RI 02889"
RI,,WARWICK,3521,LIPPITT SCHOOL,"20 ALMY ST, WARWICK, RI 02886"
RI,,WARWICK,3522,VETERANS MEMORIAL HIGH SCHOOL,"2401 W SHORE RD, WARWICK, RI 02889"
RI,,WARWICK,3523,PARK SCHOOL,"40 ASYLUM RD, WARWICK, RI 02886"
RI,,WARWICK,3524,BUTTONWOODS SENIOR CENTER,"3027 W SHORE RD, WARWICK, RI 02886"
RI,,WARWICK,3525,ROBERTSON SCHOOL,"70 NAUSAUKET RD, WARWICK, RI 02886"
RI,,WARWICK,3526,CEDAR HILL SCHOOL,"35 RED CHIMNEY DR, WARWICK, RI 02886"
RI,,WARWICK,3527,POTOWOMUT GOLF CLUB,"439 IVES RD, WARWICK, RI 02818"
RI,,WARWICK,3528,WARWICK POLICE DEPARTMENT - COMMUNITY ROOM,"99 VETERANS MEMORIAL DR, WARWICK, RI 02886"
RI,,WARWICK,3529,SPARROW POINT III - COMMUNITY ROOM,"355 HARDIG RD, WARWICK, RI 02886"
RI,,WARWICK,3530,FIRST BAPTIST CHURCH,"550 COWESETT RD, WARWICK, RI 02886"
RI,,WARWICK,3531,SAINT GREGORY'S CHURCH,"360 COWESETT RD, WARWICK, RI 02886"
RI,,WARWICK,3532,EAST NATICK VETS CLUB - UPPER LEVEL MEETING ROOM,"17 BAKER ST, WARWICK, RI 02886"
RI,,WARWICK,3533,SCOTT SCHOOL,"833 CENTERVILLE RD, WARWICK, RI 02886"
RI,,WARWICK,3534,CITY HALL-LIMITED,"3275 POST RD, WARWICK, RI 02886"
RI,,WARWICK,3535,CITY HALL-PRESIDENT ONLY,"3275 POST RD, WARWICK, RI 02886"
RI,,WESTERLY,3601,BRADFORD CITIZENS CLUB,"124 WOODY HILL RD, WESTERLY, RI 02808"
RI,,WESTERLY,3602,WESTERLY HIGH SCHOOL - GYMNASIUM,"23 WARD AVE, WESTERLY, RI 02891"
RI,,WESTERLY,3603,STATE STREET SCHOOL,"35 STATE ST, WESTERLY, RI 02891"
RI,,WESTERLY,3604,VENICE RESTAURANT,"165 SHORE RD, WESTERLY, RI 02891"
RI,,WESTERLY,3605,WESTERLY MIDDLE SCHOOL - CAFETERIA,"10 SANDY HILL RD, WESTERLY, RI 02891"
RI,,WESTERLY,3606,SPRINGBROOK ELEM. SCHOOL - GYM,"43 SPRINGBROOK RD, WESTERLY, RI 02891"
RI,,WESTERLY,3607,BRADFORD SCHOOL - GYMNASIUM,"15 CHURCH ST, WESTERLY, RI 02808"
RI,,WESTERLY,3608,TOWN HALL-LIMITED,"45 BROAD ST, WESTERLY, RI 02891"
RI,,WESTERLY,3609,TOWN HALL-PRESIDENT ONLY,"45 BROAD ST, WESTERLY, RI 02891"
RI,,WEST GREENWICH,3701,HIANLOLAND FIRE COMPANY,"270 VICTORY HWY, WEST GREENWICH, RI 02817"
RI,,WEST GREENWICH,3702,COVENTRY-WEST GREENWICH ELKS LODGE 2285 UPPER LEVEL,"42 NOOSENECK HILL RD, WEST GREENWICH, RI 02817"
RI,,WEST GREENWICH,3703,ELSIE OLTEDALE COMMUNITY CENTER,"274 VICTORY HWY, WEST GREENWICH, RI 02817"
RI,,WEST GREENWICH,3704,EXETER-WEST GREENWICH JR/SR HIGH SCHOOL-LIBRARY,"930 NOOSENECK HILL RD, WEST GREENWICH, RI 02817"
RI,,WEST GREENWICH,3705,TOWN HALL-LIMITED,"280 VICTORY HWY, WEST GREENWICH, RI 02817"
RI,,WEST GREENWICH,3706,TOWN HALL-PRESIDENT ONLY,"280 VICTORY HWY, WEST GREENWICH, RI 02817"
RI,,WEST WARWICK,3801,CLYDE TOWERS,"1021 MAIN ST, WEST WARWICK, RI 02893"
RI,,WEST WARWICK,3802,WEST WARWICK MANOR,"62 ROBERTS ST, WEST WARWICK, RI 02893"
RI,,WEST WARWICK,3803,ST MARY'S CHURCH,"70 CHURCH ST, WEST WARWICK, RI 02893"
RI,,WEST WARWICK,3804,WAKEFIELD HILLS SCHOOL,"505 WAKEFIELD ST, WEST WARWICK, RI 02893"
RI,,WEST WARWICK,3805,HOLY GHOST SOCIETY,"11 VENTURA ST, WEST WARWICK, RI 02893"
RI,,WEST WARWICK,3806,MSGR. DEANGELIS MANOR II,"845 WAKEFIELD ST, WEST WARWICK, RI 02893"
RI,,WEST WARWICK,3807,MAISIE QUINN SCHOOL,"1 BROWN ST, WEST WARWICK, RI 02893"
RI,,WEST WARWICK,3808,GREENBUSH SCHOOL,"127 GREENBUSH RD, WEST WARWICK, RI 02893"
RI,,WEST WARWICK,3809,CARDI'S FURNITURE,"1681 QUAKER LN, WEST WARWICK, RI 02893"
RI,,WEST WARWICK,3810,CHRIST THE KING CHURCH,"120 LEGRIS AVE, WEST WARWICK, RI 02893"
RI,,WEST WARWICK,3811,TOWN HALL-LIMITED,"1170 MAIN ST, WEST WARWICK, RI 02893"
RI,,WEST WARWICK,3812,TOWN HALL-PRESIDENT,"1170 MAIN ST, WEST WARWICK, RI 02893"
RI,,WOONSOCKET,3901,MIDDLE SCHOOL AT HAMLET,"60 FLORENCE DR, WOONSOCKET, RI 02895"
RI,,WOONSOCKET,3902,JOHN F. KENNEDY MANOR,"547 CLINTON ST, WOONSOCKET, RI 02895"
RI,,WOONSOCKET,3903,PARK VIEW MANOR,"218 POND ST, WOONSOCKET, RI 02895"
RI,,WOONSOCKET,3904,FAIRMONT HEIGHTS,"525 2ND AVE, WOONSOCKET, RI 02895"
RI,,WOONSOCKET,3905,CREPEAU COURT,"100 FRONT ST, WOONSOCKET, RI 02895"
RI,,WOONSOCKET,3906,GLOBE PARK ELEMENTARY SCHOOL,"192 AVENUE A, WOONSOCKET, RI 02895"
RI,,WOONSOCKET,3907,OUR LADY QUEEN OF MARTYRS - SCHOOL HALL,"1371 PARK AVE, WOONSOCKET, RI 02895"
RI,,WOONSOCKET,3908,BERNON HEIGHTS ELEMENTARY SCHOOL,"657 LOGEE ST, WOONSOCKET, RI 02895"
RI,,WOONSOCKET,3909,LEO A. SAVOIE SCHOOL-CAFETERIA,"990 MENDON RD, WOONSOCKET, RI 02895"
RI,,WOONSOCKET,3910,WOONSOCKET SENIOR HIGH SCHOOL,"777 CASS AVE, WOONSOCKET, RI 02895"
RI,,WOONSOCKET,3911,GOVERNOR POTHIER SCHOOL,"420 ROBINSON ST, WOONSOCKET, RI 02895"
RI,,WOONSOCKET,3912,HARRIS ELEMENTARY SCHOOL,"60 HIGH SCHOOL ST, WOONSOCKET, RI 02895"
RI,,WOONSOCKET,3913,CITY HALL-LIMITED,"169 MAIN ST, WOONSOCKET, RI 02895"
RI,,WOONSOCKET,3914,CITY HALL-PRESIDENT ONLY,"169 MAIN ST, WOONSOCKET, RI 02895"
