county_name,municipality,precinct_id,name,address
MINGO,JUSTICE,72,STONELODGE,"2934 ROUTE 52, JUSTICE, WV 24851"
MINGO,WHARNCLIFFE,73,WHARNCLIFFE PARK,"15 MOUNTAINEER DR, WHARNCLIFFE, WV 25651"
MINGO,GILBERT,75,GILBERT MIDDLE SCHOOL,"100 LION DR, GILBERT, WV 25621"
MINGO,WILLIAMSON,221,CHATTAROY FIRE DEPARTMENT,"8 FIREFIGHTER AVE, WILLIAMSON, WV 25661"
MINGO,WILLIAMSON,222,CHATTAROY FIRE DEPARTMENT,"8 FIREFIGHTER AVE, WILLIAMSON, WV 25661"
MINGO,DELBARTON,271,CAREWOOD CENTER,"2022 ROUTE 65, DELBARTON, WV 25670"
MINGO,DELBARTON,272,CAREWOOD CENTER,"2022 ROUTE 65, DELBARTON, WV 25670"
MINGO,KERMIT,441,MARROWBONE FIRE DEPT,"4241 MARROWBONE CREEK, KERMIT, WV 25674"
MINGO,KERMIT,442,MARROWBONE FIRE DEPT,"4241 MARROWBONE CREEK, KERMIT, WV 25674"
MINGO,DINGESS,461,DINGESS GRADE SCHOOL,"495 MESSENGER BRANCH, DINGESS, WV 25671"
MINGO,DINGESS,462,DINGESS GRADE SCHOOL,"495 MESSENGER BRANCH, DINGESS, WV 25671"
MINGO,WILLIAMSON,471,LENORE MIDDLE SCHOOL,"100 RANGER AVE, WILLIAMSON, WV 25661"
MINGO,WILLIAMSON,472,LENORE MIDDLE SCHOOL,"100 RANGER AVE, WILLIAMSON, WV 25661"
MINGO,DELBARTON,481,GILMANS GROCERY,"143 GILMAN DR, DELBARTON, WV 25670"
MINGO,DELBARTON,482,GILMANS GROCERY,"143 GILMAN DR, DELBARTON, WV 25670"
MINGO,MATEWAN,511,MATEWAN GRADE SCHOOL,"100 CHAMBERS ST, MATEWAN, WV 25678"
MINGO,MATEWAN,512,MATEWAN GRADE SCHOOL,"100 CHAMBERS ST, MATEWAN, WV 25678"
MINGO,DELBARTON,591,VARNEY COMMUNITY CENTER,"119 VARNEY ST, DELBARTON, WV 25670"
MINGO,DELBARTON,592,VARNEY COMMUNITY CENTER,"119 VARNEY ST, DELBARTON, WV 25670"
MINGO,BAISDEN,741,BAISDEN FIRE DEPT,"46 ELMER CLINE DR, BAISDEN, WV 25608"
MINGO,BAISDEN,742,BAISDEN FIRE DEPT,"46 ELMER CLINE DR, BAISDEN, WV 25608"
MINGO,GILBERT,761,GILBERT TOWN HALL,"1 WHARNCLIFFE AVE, GILBERT, WV 25621"
MINGO,GILBERT,762,GILBERT TOWN HALL,"1 WHARNCLIFFE AVE, GILBERT, WV 25621"
MONONGALIA,MORGANTOWN,1,MOUNTAINVIEW ELEMENTARY SCHOOL,"661 GREENBAG RD, MORGANTOWN, WV 26508"
MONONGALIA,MORGANTOWN,10,WVU ALUMNI CENTER,"1 ALUMNI DR, MORGANTOWN, WV 26505"
MONONGALIA,MORGANTOWN,13,MOUNTAINEER MIDDLE SCHOOL,"991 PRICE ST, MORGANTOWN, WV 26505"
MONONGALIA,MORGANTOWN,16,BOPARC SENIOR/COMMUNITY CENTER,"287 EUREKA DR, MORGANTOWN, WV 26505"
MONONGALIA,STAR CITY,23,ST MARY'S CATHOLIC CHURCH,"3334-B UNIVERSITY AVE, STAR CITY, WV 26505"
MONONGALIA,STAR CITY,25,ST MARY'S CATHOLIC CHURCH,"3334-B UNIVERSITY AVE, STAR CITY, WV 26505"
MONONGALIA,MORGANTOWN,26,SUNCREST MIDDLE SCHOOL,"360 BALDWIN ST, MORGANTOWN, WV 26505"
MONONGALIA,MORGANTOWN,30,SABRATON BAPTIST CHURCH,"1641 SABRATON AVE, MORGANTOWN, WV 26531"
MONONGALIA,MORGANTOWN,32,EASTWOOD ELEMENTARY SCHOOL,"677 201ST MEMORIAL HWY, MORGANTOWN, WV 26505"
MONONGALIA,MORGANTOWN,33,ROCK FORGE PRESBYTERIAN CHURCH,"3085 EARL L CORE RD, MORGANTOWN, WV 26508"
MONONGALIA,MORGANTOWN,35,MOUNTAINVIEW ELEMENTARY SCHOOL,"661 GREENBAG RD, MORGANTOWN, WV 26508"
MONONGALIA,MORGANTOWN,36,NORTH ELEMENTARY SCHOOL,"825 CHESTNUT RIDGE RD, MORGANTOWN, WV 26505"
MONONGALIA,MORGANTOWN,38,BROOKHAVEN SCHOOL,"1215 BAKER ST, MORGANTOWN, WV 26508"
MONONGALIA,BLACKSVILLE,40,MASON DIXON ELEMENTARY SCHOOL,"7041 MASON DIXON HWY, BLACKSVILLE, WV 26521"
MONONGALIA,BLACKSVILLE,41,MASON DIXON ELEMENTARY SCHOOL,"7041 MASON DIXON HWY, BLACKSVILLE, WV 26521"
MONONGALIA,MORGANTOWN,44,GRANVILLE FIRE DEPT BINGO HALL STATION 2,"507 SCOTTS RUN RD, MORGANTOWN, WV 26501"
MONONGALIA,CASSVILLE,47,SCOTT'S RUN VFD (CASSVILLE),"719 MASON DIXON HWY, CASSVILLE, WV 26527"
MONONGALIA,MORGANTOWN,48,GRANVILLE FIRE DEPT BINGO HALL STATION 2,"507 SCOTTS RUN RD, MORGANTOWN, WV 26501"
MONONGALIA,BLACKSVILLE,51,CLAY BATTELLE HIGH SCHOOL,"5977 MASON DIXON HWY, BLACKSVILLE, WV 26521"
MONONGALIA,CORE,52,MASON DIXON PARK,"79 BUCKEYE RD, CORE, WV 26541"
MONONGALIA,MORGANTOWN,58,MYLAN PARK ELEMENTARY SCHOOL,"901 MYLAN PARK LN, MORGANTOWN, WV 26501"
MONONGALIA,FAIRMONT,59,SMITHTOWN SCHOOL COMMUNITY CENTER,"56 SMITHTOWN SCHOOL RD, FAIRMONT, WV 26554"
MONONGALIA,MORGANTOWN,61,RIDGEDALE SCHOOL,"1550 GOSHEN RD, MORGANTOWN, WV 26508"
MONONGALIA,MORGANTOWN,62,BROWN'S HALLECK COMMUNITY CENTER,"33 BREWER RD, MORGANTOWN, WV 26508"
MONONGALIA,MORGANTOWN,63,MOUNTAINVIEW ELEMENTARY SCHOOL,"661 GREENBAG RD, MORGANTOWN, WV 26508"
MONONGALIA,MORGANTOWN,64,SKYVIEW ELEMENTARY SCHOOL,"668 RIVER RD, MORGANTOWN, WV 26501"
MONONGALIA,MORGANTOWN,67,ARNETTSVILLE COMMUNITY CENTER,"4120 FAIRMONT RD, MORGANTOWN, WV 26501"
MONONGALIA,MORGANTOWN,68,MYLAN PARK ELEMENTARY SCHOOL,"901 MYLAN PARK LN, MORGANTOWN, WV 26501"
MONONGALIA,WESTOVER,71,WESTOVER COMMUNITY BUILDING,"399 CROWL ST, WESTOVER, WV 26501"
MONONGALIA,GRANVILLE,74,GRANVILLE VFD,"320 MAIN ST, GRANVILLE, WV 26534"
MONONGALIA,MORGANTOWN,76,SUNCREST MIDDLE SCHOOL,"360 BALDWIN ST, MORGANTOWN, WV 26505"
MONONGALIA,MORGANTOWN,77,CHEAT LAKE COMMUNITY CHURCH,"527 TYRONE RD, MORGANTOWN, WV 26508"
MONONGALIA,MORGANTOWN,78,CHEAT LAKE ELEMENTARY SCHOOL,"154 CROSBY RD, MORGANTOWN, WV 26508"
MONONGALIA,MORGANTOWN,79,CHEAT LAKE VFD,"409 FAIRCHANCE RD, MORGANTOWN, WV 26508"
MONONGALIA,MORGANTOWN,81,UNIVERSITY HIGH SCHOOL,"131 BAKERS RIDGE RD, MORGANTOWN, WV 26508"
MONONGALIA,MORGANTOWN,82,CHEAT LAKE VFD,"409 FAIRCHANCE RD, MORGANTOWN, WV 26508"
MONONGALIA,MORGANTOWN,83,UNIVERSITY HIGH SCHOOL,"131 BAKERS RIDGE RD, MORGANTOWN, WV 26508"
MONONGALIA,MORGANTOWN,86,NORTH ELEMENTARY SCHOOL,"825 CHESTNUT RIDGE RD, MORGANTOWN, WV 26505"
MONONGALIA,MORGANTOWN,2A,MORGANTOWN HIGH SCHOOL,"109 WILSON AVE, MORGANTOWN, WV 26501"
MONONGALIA,MORGANTOWN,2B,MORGANTOWN HIGH SCHOOL,"109 WILSON AVE, MORGANTOWN, WV 26501"
MONONGALIA,BLACKSVILLE,51M,CLAY BATTELLE HIGH SCHOOL,"5977 MASON DIXON HWY, BLACKSVILLE, WV 26521"
MONROE,ALDERSON,1,ALDERSON TOWN HALL,"311 SOUTH MONROE STREET, ALDERSON, WV 24910"
MONROE,WOLF CREEK,3,BELLVIEW COMMUNITY CENTER,"101 BELLVIEW ROAD, WOLF CREEK, WV 24993"
MONROE,UNION,5,MT. ALEXANDER FELLOWSHIP HALL,"8625 KNOBS ROAD, UNION, WV 24983"
MONROE,SINKS GROVE,7,MT. PLEASANT PRESB. CHURCH,"585 FORT SPRING ROAD, SINKS GROVE, WV 24976"
MONROE,SECOND CREEK,8,SECOND CREEK PENTECOSTAL HOLIN,"SECOND CREEK ROAD, SECOND CREEK, WV 24974"
MONROE,UNION,12,BOARD OF EDUCATION OFFICE,"9875 WILLOW BEND ROAD, UNION, WV 24983"
MONROE,UNION,13,MOUNTAIN VIEW SCHOOL,"121 MOUNTAIN VIEW DRIVE, UNION, WV 24983"
MONROE,Gap Mills,16,GAP MILLS SUBSTATION BLDG,"56 Substation Road, Gap Mills, WV 24941"
MONROE,SWEET SPRINGS,18,SWEET SPRINGS COMMUNITY BUILDING,"19766 SWEET SPRINGS VALLEY ROAD, SWEET SPRINGS, WV 24941"
MONROE,WAITEVILLE,19,WAITEVILLE COMMUNITY CENTER,"1735 RAYS SIDING ROAD, WAITEVILLE, WV 24984"
MONROE,GREENVILLE,22,GREENVILLE COMMUNITY CENTER,"5478 GREENVILLE ROAD, GREENVILLE, WV 24945"
MONROE,LINDSIDE,23,MONROE COUNTY VO-TECH CENTER,"74 JAMES MONROE DRIVE, LINDSIDE, WV 24951"
MONROE,PETERSTOWN,29,PETERSTOWN MIDDLE SCHOOL,"56 COLLEGE DRIVE, PETERSTOWN, WV 24963"
MONROE,PETERSTOWN,30,PETERSTOWN ELEMENTARY SCHOOL,"150 COLLEGE DRIVE, PETERSTOWN, WV 24963"
MONROE,BALLARD,31,RED SULPHUR COMMUNITY BUILDING,"416 INDIAN CREEK ROAD, BALLARD, WV 24918"
MONROE,LINDSIDE,32,LINDSIDE SENIOR CENTER,"8395 SENECA TRAIL SOUTH, LINDSIDE, WV 24951"
MONROE,BALLARD,33,CASHMERE COMMUNITY BUILDING,"67 WOODSON ROAD, BALLARD, WV 24918"
MONROE,PETERSTOWN,34,BOZOO RURITAN BUILDING,"2654 PINHOOK ROAD, PETERSTOWN, WV 24983"
MORGAN,BERKELEY SPRINGS,1,WARM SPRINGS MIDDLE SCHOOL,"1415 FAIRFAX STREET, BERKELEY SPRINGS, WV 25411"
MORGAN,BERKELEY SPRINGS,2,WARM SPRINGS MIDDLE SCHOOL,"1415 FAIRFAX STREET, BERKELEY SPRINGS, WV 25411"
MORGAN,BERKELEY SPRINGS,4,WIDMEYER ELEMENTARY SCHOOL,"10 MYERS ROAD, BERKELEY SPRINGS, WV 25411"
MORGAN,BERKELEY SPRINGS,5,WARM SPRINGS INTERMEDIATE SCHOOL,"575 WARM SPRINGS WAY, BERKELEY SPRINGS, WV 25411"
MORGAN,BERKELEY SPRINGS,6,BERKELEY SPRINGS HIGH SCHOOL CAFETERIA,"149 CONCORD AVENUE, BERKELEY SPRINGS, WV 25411"
MORGAN,BERKELEY SPRINGS,7,MORGAN COUNTY COURTHOUSE,"77 FAIRFAX STREET, BERKELEY SPRINGS, WV 25411"
MORGAN,BERKELEY SPRINGS,8, MORGAN COUNTY BOARD OF EDUCATION,"219 HARRISON AVENUE, BERKELEY SPRINGS, WV 25411"
MORGAN,GREAT CACAPON,13,GREAT CACAPON ELEMENTARY,"SPRING STREET, GREAT CACAPON, WV 25422"
MORGAN,PAW PAW ,18,PAW PAW ELEMENTARY SCHOOL,"422 MOSER AVENUE, PAW PAW , WV 25434"
MORGAN,BERKELEY SPRINGS,21,LOVE ASSEMBLY OF GOD CHURCH YOUTH CENTER,"522 SOUTH, BERKELEY SPRINGS, WV 25411"
MORGAN,HEDGESVILLE,23,PLEASANT VIEW ELEMENTARY,"10500 MARTINSBURG ROAD, HEDGESVILLE, WV 25427"
MORGAN,BERKELEY SPRINGS,24,SOUTH MORGAN FIRE DEPARTMENT,"10166 WINCHESTER GRADE RD, BERKELEY SPRINGS, WV 25411"
MORGAN,BERKELEY SPRINGS,25,CACAPON STATE PARK BATH HOUSE,"818 CACAPON LODGE DRIVE, BERKELEY SPRINGS, WV 25411"
NICHOLAS,CRAIGSVILLE,2,CBC FIRE STATION,"18800 WEBSTER ROAD, CRAIGSVILLE, WV 26205"
NICHOLAS,FENWICK ,3,FENWICK MT NEW HOPE COMMUNITY BLDG ,"NETTIE FENWICK ROAD, FENWICK , WV 26202"
NICHOLAS,RICHWOOD,5,RICHWOOD CITY HALL,"6 WHITE AVENUE, RICHWOOD, WV 26261"
NICHOLAS,RICHWOOD,7,W MAIN AMERICAN LEGION HALL ,"11 OAKFORD AVENUE , RICHWOOD, WV 26261"
NICHOLAS,RICHWOOD,8,RICHWOOD CHERRY RIVER ELEM.,"190 RIVERSIDE DRIVE, RICHWOOD, WV 26202"
NICHOLAS,RICHWOOD,9,RICHWOOD CITY LIBRARY ,"8 WHITE AVNUE , RICHWOOD, WV 26261"
NICHOLAS,SUMMERSVILLE ,13,MUDDLETY/NICH. CO. HIGH SCHOOL,"30 GRIZZLY LANE, SUMMERSVILLE , WV 26651"
NICHOLAS,BIRCH RIVER,14,BIRCH RIVER ELEMENTARY,"1431 BIRCH RIVER RD, BIRCH RIVER, WV"
NICHOLAS,SUMMERSVILLE,15,GLADE CREEK ELEMENTARY,"7950 WEBSTER ROAD, SUMMERSVILLE, WV 26651"
NICHOLAS,CRAIGSVILLE,16,Beaver St Lukes Methd Church,"16414 WEBSTER ROAD, CRAIGSVILLE, WV 26205"
NICHOLAS,CRAIGSVILLE,17,TIOGA/St Lukes Methd Church ,"16414 WEBSTER ROAD, CRAIGSVILLE, WV 26205"
NICHOLAS,SUMMERSVILLE,18,COURTHOUSE,"700 MAIN STREET, SUMMERSVILLE, WV 26651"
NICHOLAS,SUMMERSVILLE,19,SUMMERSVILLE MUNICIPAL BLDG.,"400 N BROAD STREET, SUMMERSVILLE, WV 26651"
NICHOLAS,SUMMERSVILLE,20,SUMMERSVILLE FIRE STATION,"706 ARBUCKLE ROAD, SUMMERSVILLE, WV 26651"
NICHOLAS,SWISS,23,SWISS/SIMS METHODIST CHURCH,"105 S SWISS ROAD, SWISS, WV 26690"
NICHOLAS,BELVA,25,DIXIE BIBLE BAPTIST CHURCH,"24710 TURNPIKE ROAD , BELVA, WV 26656"
NICHOLAS,SUMMERSVILLE ,27,LOCKWOOD/FAIRVIEW BAPTIST CHURCH,"13424 TURNPIKE ROAD , SUMMERSVILLE , WV 26651"
NICHOLAS,NETTIE,28,NETTIE/PANTHER CRK ELEMENTARY,"10068 CANVAS NETTIE ROAD, NETTIE, WV 26681"
NICHOLAS,CANVAS,29,CANVAS- JORDAN CHAPEL ,"94 GROVES ROAD , CANVAS, WV"
NICHOLAS,LEIVASY,30,LEIVASY PEOPLES PLACE,"135 HINKLE O'DELL ROAD , LEIVASY, WV 26676"
NICHOLAS,SUMMERSVILLE,31,ZELA ELEMENTARY,"165 COUNTRY ROAD, SUMMERSVILLE, WV 26651"
NICHOLAS,KESLERS CROSS LANES ,32,KESLERS CROSS LANES KCL FR. ST,"1635 SUMMERSVILLE LAKE ROAD, KESLERS CROSS LANES , WV 26675"
NICHOLAS,MT LOOKOUT ,33,MT LOOKOUT ELEMENTARY,"1945 MT LOOKOUT ROAD , MT LOOKOUT , WV 26678"
NICHOLAS,MT NEBO,35,MT NEBO ELEMENTARY,"11 SCHOOL HOUSE LANE , MT NEBO, WV 26679"
NICHOLAS,CRAIGSVILLE,01A,GAULEY RIVER ELEMENTARY,"100 SCHOOL STREET, CRAIGSVILLE, WV 26261"
NICHOLAS,CRAIGSVILLE,01B,GAULEY RIVER ELEMENTARY,"100 SCHOOL STREET, CRAIGSVILLE, WV 26205"
NICHOLAS,SUMMERSVILLE,21A,SUMMERSVILLE ELEMENTARY,"108 MCKEES CREEK ROAD, SUMMERSVILLE, WV 26651"
NICHOLAS,SUMMERSVILLE,21B,SUMMERSVILLE ELEMENTARY,"108 MCKEES CREEK ROAD, SUMMERSVILLE, WV 26651"
OHIO,WHEELING,4,WARWOOD MIDDLE SCHOOL,"150 VIKING DR, WHEELING, WV 26003"
OHIO,WHEELING,5,WARWOOD MIDDLE SCHOOL,"150 VIKING DR, WHEELING, WV 26003"
OHIO,WHEELING,20,NORTH PARK HEAD START,"94 FINCH AVE, WHEELING, WV 26003"
OHIO,WHEELING,24,RIVERVIEW TOWERS,"601 MAIN ST, WHEELING, WV 26003"
OHIO,WHEELING,28,CITY COUNTY BUILDING,"1500 CHAPLINE ST, WHEELING, WV 26003"
OHIO,WHEELING,31,"RUSSELL NESBITT SERVICES, INC.","431 FULTON STREET, WHEELING, WV 26003"
OHIO,WHEELING,36,Booker T Washington Plaza,"1030 CHAPLINE ST, WHEELING, WV 26003"
OHIO,WHEELING,60,NEW LIFE UNITED METHODIST CHURCH,"724 N FRONT ST, WHEELING, WV 26003"
OHIO,WHEELING,69,MADISON ELEMENTARY SCHOOL,"91 ZANE STREET, WHEELING, WV 26003"
OHIO,WHEELING,77,LUAU MANOR,"2230 CHAPLINE ST, WHEELING, WV 26003"
OHIO,WHEELING,103,RITCHIE ELEMENTARY SCHOOL,"3700 WOOD ST, WHEELING, WV 26003"
OHIO,WHEELING,104,RITCHIE ELEMENTARY SCHOOL,"3700 WOOD ST, WHEELING, WV 26003"
OHIO,WHEELING,113,WOODSDALE ELEMENTARY SCHOOL,"1 BETHANY PIKE, WHEELING, WV 26003"
OHIO,WHEELING,115,WOODSDALE ELEMENTARY SCHOOL,"1 BETHANY PIKE, WHEELING, WV 26003"
OHIO,WHEELING,116,ST JOHNS SOCIAL ROOMS,"HEISKEL & MAPLE AVE, WHEELING, WV 26003"
OHIO,WHEELING,120,POPLAR AVE FIRE HOUSE,"298 POPLAR AVE, WHEELING, WV 26003"
OHIO,WHEELING,124,CHRIST UNITED METHODIST CHURCH,"1232 NATIONAL RD, WHEELING, WV 26003"
OHIO,WHEELIING,125,TRIADELPHIA MIDDLE SCHOOL,"1636 NATIONAL RD, WHEELIING, WV 26003"
OHIO,WHEELING,127,ST MICHAELS ANGELUS CENTER,"1212 NATIONAL RD, WHEELING, WV 26003"
OHIO,WHEELIING,129,TRIADELPHIA MIDDLE SCHOOL,"1636 NATIONAL RD, WHEELIING, WV 26003"
OHIO,WHEELING,130,BRIDGE ST MIDDLE SCHOOL,"19 JUNIOR AVE, WHEELING, WV 26003"
OHIO,WHEELING,135,ELM GROVE CIVIC ASSOCIATION,"21 SYCAMORE AVE, WHEELING, WV 26003"
OHIO,WHEELING,141,BRIDGE ST MIDDLE SCHOOL,"19 JUNIOR AVE, WHEELING, WV 26003"
OHIO,WHEELING,148,STONE PRESBYTERIAN CHURCH,"25 E COVE AVE, WHEELING, WV 26003"
OHIO,WHEELING,010A,CLEARVIEW FIRE STATION,"166 CLEARVIEW AVE, WHEELING, WV 26003"
OHIO,WHEELING,010V,CLEARVIEW FIRE STATION,"166 CLEARVIEW AVE, WHEELING, WV 26003"
OHIO,WHEELING,011A,LAWRENCEFIELD CHAPEL,"44 KIRKSIDE DR, WHEELING, WV 26003"
OHIO,WHEELING,012A,SHORT CREEK METHODIST CHURCH,"NORTH FORK RD, WHEELING, WV 26003"
OHIO,WHEELING,013A,LAWRENCEFIELD CHAPEL,"44 KIRKSIDE DR, WHEELING, WV 26003"
OHIO,WHEELING,016A,OGLEBAY PINE ROOM,"1637 WADDINGTON DR, WHEELING, WV 26003"
OHIO,WHEELING,103A,RITCHIE ELEMENTARY SCHOOL,"3700 WOOD ST, WHEELING, WV 26003"
OHIO,WHEELING,104A,RITCHIE ELEMENTARY SCHOOL,"3700 WOOD ST, WHEELING, WV 26003"
OHIO,WHEELING,107A,Bethlehem Elementary,"22 CHAPEL RD, WHEELING, WV 26003"
OHIO,WHEELING,108A,Bethlehem Elementary,"22 CHAPEL RD, WHEELING, WV 26003"
OHIO,WHEELING,137A,ELM GROVE ELEMENTARY SCHOOL,"85 MIL ACRES DR, WHEELING, WV 26003"
OHIO,WHEELING,141A,BRIDGE ST MIDDLE SCHOOL,"19 JUNIOR AVE, WHEELING, WV 26003"
OHIO,TRIADELPHIA,143A,TRIADELPHIA COMMUNITY CENTER,"4453 NATIONAL RD, TRIADELPHIA, WV 26059"
OHIO,TRIADELPHIA,143V,TRIADELPHIA COMMUNITY CENTER,"4453 NATIONAL RD, TRIADELPHIA, WV 26059"
OHIO,TRIADELPHIA,146A,TRIADELPHIA COMMUNITY CENTER,"4453 NATIONAL RD, TRIADELPHIA, WV 26059"
OHIO,TRIADELPHIA,146V,TRIADELPHIA COMMUNITY CENTER,"4453 NATIONAL RD, TRIADELPHIA, WV 26059"
OHIO,WEST LIBERTY,158A,WEST LIBERTY ELEMENTARY SCHOOL,"745 VAN METER WAY, WEST LIBERTY, WV 26074"
OHIO,WEST LIBERTY,158V,WEST LIBERTY ELEMENTARY SCHOOL,"745 VAN METER WAY, WEST LIBERTY, WV 26074"
OHIO,VALLEY GROVE,161A,VALLEY GROVE COMMUNITY CENTER,"8566 NATIONAL ROAD, VALLEY GROVE, WV 26060"
PENDLETON,FRANKLIN,1,HAROLD MILLER RURITAN BLDG,"8221 BLUE GRAY TRL, FRANKLIN, WV 26807"
PENDLETON,BRANDYWINE,2,SOUTH FORK FIRE HOUSE,"503 SUGAR GROVE RD, BRANDYWINE, WV 26802"
PENDLETON,CIRCLEVILLE,3,NORTH FORK ELEMENTARY SCHOOL,"189 PRICE WAY, CIRCLEVILLE, WV 26804"
PENDLETON,FRANKLIN,5,COURTHOUSE - SOUTH,"100 S. MAIN STREET, FRANKLIN, WV 26807"
PENDLETON,FRANKLIN,6,COURTHOUSE - NORTH,"100 S. MAIN STREET, FRANKLIN, WV 26807"
PENDLETON,UPPER TRACT,8,UPPER TRACT VFD TRNG CTR,"11596 PETERSBURG PIKE, UPPER TRACT, WV 26866"
PENDLETON,UPPER TRACT,9,SCHMUCKER SCHOOL HOUSE,"2445 SCHMUCKER ROAD, UPPER TRACT, WV 26866"
PENDLETON,SUGAR GROVE,11,SUGAR GROVE RESCUE SQUAD BUILDING,"10733 SUGAR GROVE RD, SUGAR GROVE, WV 26815"
PENDLETON,SUGAR GROVE,12,THORN CREEK YOUTH CENTER,"4574 MOYERS GAP RD, SUGAR GROVE, WV 26815"
PENDLETON,SENECA ROCKS,13,SENECA ROCKS FIREHOUSE,"2342 ALLEGHENY DR, SENECA ROCKS, WV 26884"
PENDLETON,RIVERTON,14,CLINTON HEDRICK COMM CTR,"56 TUSCARORA LN, RIVERTON, WV 26814"
PENDLETON,FRANKLIN,07A,HIGH SCHOOL - SOUTH,"409 MAPLE AVENUE, FRANKLIN, WV 26807"
PENDLETON,FRANKLIN,07B,HIGH SCHOOL - NORTH,"409 MAPLE AVENUE, FRANKLIN, WV 26807"
PLEASANTS,St. Marys,1,EUREKA,"5140 S. Pleasants Hwy., St. Marys, WV 26170"
PLEASANTS,BELMONT,2,BELMONT,"218 MAIN STREET, BELMONT, WV 26134"
PLEASANTS,St. Marys,3,SCHULTZ,"4726 Cow Creek Rd., St. Marys, WV 26170"
PLEASANTS,St. Marys,4,HEBRON,"13522 Hebron Rd., St. Marys, WV 26170"
PLEASANTS,ST. MARYS,5,NINE MILE,"7300 PIKE ROAD, ST. MARYS, WV 26170"
PLEASANTS,St. Marys,6,Mid Ohio Valley Technical Institute,"2134 N. Pleasants Hwy., St. Marys, WV 26170"
PLEASANTS,Friendly,7,ARVILLA,"4516 Arvilla Rd., Friendly, WV 26146"
PLEASANTS,St. Marys,8,CALCUTTA,"2553 Kings Ridge Rd., St. Marys, WV 26170"
PLEASANTS,St. Marys,9,GRADE SCHOOL,"317 Washington St., St. Marys, WV 26170"
PLEASANTS,St. Marys,11,PIONEER,"590 Shadow Hill Rd., St. Marys, WV 26170"
POCAHONTAS,DURBIN,1,DURBIN FIRE STATION,"40 FOURTH AVENUE, DURBIN, WV 26264"
POCAHONTAS,BARTOW,2,FRANK NAZARENE CHURCH,"5509 STAUNTON-PARKERSBURG TURNPIKE, BARTOW, WV 24920"
POCAHONTAS,GREEN BANK,3,GREEN BANK ELEM. SCHOOL,"5917 POTOMAC HIGHLANDS TRAIL, GREEN BANK, WV 24944"
POCAHONTAS,CASS,4,CASS FIRE HOUSE,"10818 CASS ROAD, CASS, WV 24927"
POCAHONTAS,DUNMORE,6,DUNMORE COMMUNITY CENTER,"215 DUMORE ROAD, DUNMORE, WV 24934"
POCAHONTAS,MARLINTON,10,MARLINTON ELEM SCHOOL,"400 9TH STREET, MARLINTON, WV 24954"
POCAHONTAS,MARLINTON,12,NAZARENE CHURCH,"20876 SENECA TRAIL, MARLINTON, WV 24954"
POCAHONTAS,MARLINTON,13,CENTRAL UNION COMM. CENTER,"2535 BRUSH COUNTRY ROAD, MARLINTON, WV 24954"
POCAHONTAS,SLATYFORK,15,SENECA TRAIL COMM. CENTER,"34443 SENECA TRAIL, SLATYFORK, WV 26291"
POCAHONTAS,BUCKEYE,18,MARLINTON MIDDLE SCHOOL,"#1 COPPERHEAD RD, BUCKEYE, WV 24924"
POCAHONTAS,DUNMORE,21,FROST FIRE STATION,"217 POCAHONTAS HIGHWAY, DUNMORE, WV 24934"
POCAHONTAS,MARLINTON,23,HUNTERSVILLE BAPTIST CHURCH,"5837 HUNTERSVILLE RD, MARLINTON, WV 24954"
POCAHONTAS,BUCKEYE,26,TRINITY BAPTIST CHURCH,"12600 SENECA TRAIL, BUCKEYE, WV 24924"
POCAHONTAS,HILLSBORO,27,HILLSBORO SCHOOL,"7724 SENECA TRAIL, HILLSBORO, WV 24946"
POCAHONTAS,HILLSBORO,29,DROOP MT. OLIVET CHURCH,"374 SENECA TRAIL, HILLSBORO, WV 24946"
PRESTON,BRUCETON MILLS,1,BRUCETON MILLS FIRE HALL,"142 UNION ST, BRUCETON MILLS, WV 26525"
PRESTON,BRUCETON MILLS,2,BRUCETON MILLS FIRE HALL,"142 UNION ST, BRUCETON MILLS, WV 26525"
PRESTON,BRUCETON MILLS,3,SHADY GROVE CHURCH OF BRETHREN,"21 SHADY GROVE RD, BRUCETON MILLS, WV 26525"
PRESTON,MASONTOWN,4,MASONTOWN VOL FIRE DEPT,"362 N MAIN ST, MASONTOWN, WV 26542"
PRESTON,ALBRIGHT,5,MT MORIAH CHRISTIAN CTR,"8921 N PRESTON HWY, ALBRIGHT, WV 26519"
PRESTON,ALBRIGHT,6,LENOX COMMUNITY CTR,"10782 BRANDONVILLE PKE, ALBRIGHT, WV 26519"
PRESTON,KINGWOOD,7,CRAIG CIVIC CENTER,"311 TUNNELTON ST, KINGWOOD, WV 26537"
PRESTON,KINGWOOD,8,ST JOSEPH'S CHURCH,"22 CHURCH DR, KINGWOOD, WV 26537"
PRESTON,MASONTOWN,10,MASONTOWN VOL FIRE DEPT,"362 N MAIN ST, MASONTOWN, WV 26542"
PRESTON,ARTHURDALE,11,ARTHURDALE HERITAGE BLDG,"18 Q RD, ARTHURDALE, WV 26520"
PRESTON,REEDSVILLE,12,REEDSVILLE VOLUNTEER FIRE DEPT,"291 KINGWOOD STREET, REEDSVILLE, WV 26547"
PRESTON,TERRA ALTA,14,TERRA ALTA AMBULANCE BLDG,"1124 E STATE AVE, TERRA ALTA, WV 26764"
PRESTON,KINGWOOD,16,CRAIG CIVIC CENTER,"311 TUNNELTON ST, KINGWOOD, WV 26537"
