state,jurisdiction_type,jurisdiction,county_name,county_fips,municipality,ward,precinct_id,name,address,ghost_precinct
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,010,J WALLACE JAMES SCHOOL,"1500 W WILLOW ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,011,ACADIAN MIDDLE SCHOOL,"4201 MOSS ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,012,ACADIAN MIDDLE SCHOOL,"4201 MOSS ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,013,ACADIAN MIDDLE SCHOOL,"4201 MOSS ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,014,NORTHSIDE HIGH SCHOOL,"301 DUNAND ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,015,NORTHSIDE HIGH SCHOOL,"301 DUNAND ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,016,NORTHSIDE HIGH SCHOOL,"301 DUNAND ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,017,ALICE BOUCHER SCHOOL,"400 PATTERSON ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,018,ALICE BOUCHER SCHOOL,"400 PATTERSON ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,019,MARTIN LUTHER KING RECREATION CENTER,"309 CORA ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,020,NORTHSIDE HIGH SCHOOL,"301 DUNAND ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,021,J W FAULK ELEM SCHOOL,"711 E WILLOW ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,022,MARTIN LUTHER KING RECREATION CENTER,"309 CORA ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,023,MARTIN LUTHER KING RECREATION CENTER,"309 CORA ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,024,J WALLACE JAMES SCHOOL,"1500 W WILLOW ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,SCOTT,00,025,SCOTT CITY HALL,"125 LIONS CLUB RD, SCOTT",
LA,parish,LAFAYETTE,LAFAYETTE,22055,SCOTT,00,026,SCOTT CITY HALL,"125 LIONS CLUB RD, SCOTT",
LA,parish,LAFAYETTE,LAFAYETTE,22055,DUSON,00,027,DUSON COMMUNITY CENTER,"310 AVENUE AU NORD, DUSON",
LA,parish,LAFAYETTE,LAFAYETTE,22055,DUSON,00,028,DUSON ELEMENTARY SCHOOL,"304 FOURTH ST, DUSON",
LA,parish,LAFAYETTE,LAFAYETTE,22055,SCOTT,00,029 Y,SCOTT MIDDLE SCHOOL,"116 MARIE ST, SCOTT",
LA,parish,LAFAYETTE,LAFAYETTE,22055,SCOTT,00,029 Z,SCOTT MIDDLE SCHOOL,"116 MARIE ST, SCOTT",
LA,parish,LAFAYETTE,LAFAYETTE,22055,SCOTT,00,030,SCOTT MIDDLE SCHOOL,"116 MARIE ST, SCOTT",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,031,ACADIANA HIGH SCHOOL,"315 RUE DE BELIER, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,032,ACADIANA HIGH SCHOOL,"315 RUE DE BELIER, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,033,PRAIRIE ELEMENTARY SCHOOL,"2910 AMBASSADOR CAFFERY PKWY, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,DUSON,00,034,RIDGE ELEMENTARY SCHOOL,"2901 S FIELDSPAN RD, DUSON",
LA,parish,LAFAYETTE,LAFAYETTE,22055,DUSON,00,035,JUDICE MIDDLE SCHOOL,"2645 S FIELDSPAN RD, DUSON",
LA,parish,LAFAYETTE,LAFAYETTE,22055,DUSON,00,036,RIDGE ELEMENTARY SCHOOL,"2901 S FIELDSPAN RD, DUSON",
LA,parish,LAFAYETTE,LAFAYETTE,22055,DUSON,00,037,JUDICE MIDDLE SCHOOL,"2645 S FIELDSPAN RD, DUSON",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,038,S J MONTGOMERY ELEM SCHOOL,"600 FOREMAN DR, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,039,LA IMMERSIVE TECH ENTERPRISE (LITE),"537 CAJUNDOME BOULEVARD, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,040,LA IMMERSIVE TECH ENTERPRISE (LITE),"537 CAJUNDOME BOULEVARD, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,041,S J MONTGOMERY ELEM SCHOOL,"600 FOREMAN DR, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,042,S J MONTGOMERY ELEM SCHOOL,"600 FOREMAN DR, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,043,PRAIRIE ELEMENTARY SCHOOL,"2910 AMBASSADOR CAFFERY PKWY, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,044,PRAIRIE ELEMENTARY SCHOOL,"2910 AMBASSADOR CAFFERY PKWY, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,045,LAFAYETTE HIGH SCHOOL,"3000 W CONGRESS ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,046,LAFAYETTE HIGH SCHOOL,"3000 W CONGRESS ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,047,LAFAYETTE HIGH SCHOOL,"3000 W CONGRESS ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,048,LAF CONSOLIDATED GVRN BLDG,"705 W UNIVERSITY AVE, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,049,MYRTLE PLACE ELEM SCHOOL,"1100 MYRTLE PLACE BLVD, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,050,MARTIN LUTHER KING RECREATION CENTER,"309 CORA ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,051,MARTIN LUTHER KING RECREATION CENTER,"309 CORA ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,052,DR. BARANCO ELEMENTARY SCHOOL,"801 MUDD AVE, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,053,DR. BARANCO ELEMENTARY SCHOOL,"801 MUDD AVE, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,054,DOMINGUE RECREATION CENTER,"901 MUDD AVE, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,055,J W FAULK ELEM SCHOOL,"711 E WILLOW ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,056,DOMINGUE RECREATION CENTER,"901 MUDD AVE, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,057,DOMINGUE RECREATION CENTER,"901 MUDD AVE, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,058,LEROSEN PREPARATORY SCHOOL,"516 E PINHOOK RD, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,059,LAFAYETTE PAR SCH BRD OFFICE,"113 CHAPLIN DR, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,060,LAFAYETTE PAR SCH BRD OFFICE,"113 CHAPLIN DR, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,061,LEROSEN PREPARATORY SCHOOL,"516 E PINHOOK RD, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,062,LEROSEN PREPARATORY SCHOOL,"516 E PINHOOK RD, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,063,NORTHSIDE HIGH SCHOOL,"301 DUNAND ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,CARENCRO,00,064,CARENCRO HIGH SCHOOL,"721 W BUTCHER SWITCH RD, CARENCRO",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,065,DEPARTMENT OF VETERANS AFFAIRS,"2100 JEFFERSON ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,066,LAF CONSOLIDATED GVRN BLDG,"705 W UNIVERSITY AVE, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,067,SOUTH REGIONAL LIBRARY,"6101 JOHNSTON ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,068,LAF CONSOLIDATED GVRN BLDG,"705 W UNIVERSITY AVE, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,069,LAFAYETTE MIDDLE SCHOOL,"1301 W UNIVERSITY AVE, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,070,LAFAYETTE MIDDLE SCHOOL,"1301 W UNIVERSITY AVE, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,DUSON,00,071,DUSON ELEMENTARY SCHOOL,"304 FOURTH ST, DUSON",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,072,UNIVERSITY STUDENT UNION BLDG,"620 MCKINLEY ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,073,DEPARTMENT OF VETERANS AFFAIRS,"2100 JEFFERSON ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,074,LAF CONSOLIDATED GVRN BLDG,"705 W UNIVERSITY AVE, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,075,LAFAYETTE ECO. DEVEL AUTHORITY,"211 E DEVALCOURT ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,076,LAFAYETTE ECO. DEVEL AUTHORITY,"211 E DEVALCOURT ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,077,WOODVALE ELEM SCHOOL,"100 LEON DR, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,078,WOODVALE ELEM SCHOOL,"100 LEON DR, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,079,L J ALLEMAN MIDDLE SCH,"600 ROSELAWN BLVD, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,080,L J ALLEMAN MIDDLE SCH,"600 ROSELAWN BLVD, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,081,WOODVALE ELEM SCHOOL,"100 LEON DR, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,082,THOMAS PARK RECREATION CENTER,"300 GERALDINE DR, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,083,BROADMOOR ELEM SCHOOL,"609 BROADMOOR BLVD, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,084,BROADMOOR ELEM SCHOOL,"609 BROADMOOR BLVD, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,085 Y,EDGAR MARTIN MIDDLE SCH,"401 BROADMOOR BLVD, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,085 Z,EDGAR MARTIN MIDDLE SCH,"401 BROADMOOR BLVD, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,086,SOUTH REGIONAL LIBRARY,"6101 JOHNSTON ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,087,CORPORAL MICHAEL MIDDLEBROOK SCHOOL CAFE,"1801 KALISTE SALOOM RD, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,088,CORPORAL MICHAEL MIDDLEBROOK SCHOOL,"1801 KALISTE SALOOM RD, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,089,CORPORAL MICHAEL MIDDLEBROOK SCHOOL,"1801 KALISTE SALOOM RD, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,090,DEPARTMENT OF VETERANS AFFAIRS,"2100 JEFFERSON ST, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,091,ALLEN COMEAUX REC CTR MAGNOLIA ROOM,"411 BLUEBIRD DR, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,092,ALLEN COMEAUX REC CTR CYPRESS ROOM,"411 BLUEBIRD DR, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,093,COMEAUX HIGH SCHOOL,"100 W BLUEBIRD DR, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,094,COMEAUX HIGH SCHOOL,"100 W BLUEBIRD DR, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,095 Y,COMEAUX HIGH SCHOOL,"100 W BLUEBIRD DR, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,095 Z,COMEAUX HIGH SCHOOL,"100 W BLUEBIRD DR, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,096 Y,ALLEN COMEAUX REC CTR GYM,"411 BLUEBIRD DR, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,096 Z,ALLEN COMEAUX REC CTR GYM,"411 BLUEBIRD DR, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,097,ALLEN COMEAUX REC CTR GYM,"411 BLUEBIRD DR, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,BROUSSARD,00,098,BROUSSARD COMMUNITY CENTER,"108 BROADVIEW DR, BROUSSARD",
LA,parish,LAFAYETTE,LAFAYETTE,22055,BROUSSARD,00,099,BROUSSARD COMMUNITY CENTER,"108 BROADVIEW DR, BROUSSARD",
LA,parish,LAFAYETTE,LAFAYETTE,22055,BROUSSARD,00,100,BROUSSARD MIDDLE SCHOOL,"1325 S MORGAN AVE, BROUSSARD",
LA,parish,LAFAYETTE,LAFAYETTE,22055,BROUSSARD,00,101,BROUSSARD MIDDLE SCHOOL,"1325 S MORGAN AVE, BROUSSARD",
LA,parish,LAFAYETTE,LAFAYETTE,22055,YOUNGSVILLE,00,102,YOUNGSVILLE MIDDLE SCHOOL,"600 CHURCH ST, YOUNGSVILLE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,YOUNGSVILLE,00,103,YOUNGSVILLE MIDDLE SCHOOL,"600 CHURCH ST, YOUNGSVILLE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,104 Y,ALLEN COMEAUX REC CTR MAGNOLIA ROOM,"411 BLUEBIRD DR, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,104 Z,ALLEN COMEAUX REC CTR MAGNOLIA ROOM,"411 BLUEBIRD DR, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,MILTON,00,105,MILTON ELEMENTARY SCHOOL,"222 W MILTON AVE, MILTON",
LA,parish,LAFAYETTE,LAFAYETTE,22055,MILTON,00,106,MILTON ELEMENTARY SCHOOL,"222 W MILTON AVE, MILTON",
LA,parish,LAFAYETTE,LAFAYETTE,22055,YOUNGSVILLE,00,107,YOUNGSVILLE MIDDLE SCHOOL,"600 CHURCH ST, YOUNGSVILLE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,YOUNGSVILLE,00,108,ERNEST GALLET ELEM SCHOOL,"2901 E MILTON AVE, YOUNGSVILLE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,MILTON,00,109,MILTON ELEMENTARY SCHOOL GYM,"222 WEST MILTON AVE, MILTON",
LA,parish,LAFAYETTE,LAFAYETTE,22055,BROUSSARD,00,110,BROUSSARD MIDDLE SCHOOL,"1325 S MORGAN AVE, BROUSSARD",
LA,parish,LAFAYETTE,LAFAYETTE,22055,YOUNGSVILLE,00,111,ERNEST GALLET ELEM SCHOOL CAFETERIA,"2901 E MILTON AVE, YOUNGSVILLE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,CARENCRO,00,112,CARENCRO HIGH SCHOOL,"721 W BUTCHER SWITCH RD, CARENCRO",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,113,LIVE OAK ELEMENTARY SCHOOL,"3020 N UNIVERSITY AVE, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,DUSON,00,114,DUSON ELEMENTARY SCHOOL,"304 FOURTH ST, DUSON",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,115,ALLEN COMEAUX REC CTR GYM,"411 BLUEBIRD DR, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,YOUNGSVILLE,00,116,YOUNGSVILLE MIDDLE SCHOOL GYM,"600 CHURCH STREET, YOUNGSVILLE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,MILTON,00,117,MILTON ELEMENTARY SCHOOL GYM,"222 WEST MILTON AVE, MILTON",
LA,parish,LAFAYETTE,LAFAYETTE,22055,YOUNGSVILLE,00,118,ERNEST GALLET ELEM SCHOOL CAFETERIA,"2901 E MILTON AVE, YOUNGSVILLE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,119,OSSUN ELEMENTARY SCHOOL,"400 RUE SCHOLASTIQUE, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,120,CORPORAL MICHAEL MIDDLEBROOK SCHOOL CAFE,"1801 KALISTE SALOOM RD, LAFAYETTE",
LA,parish,LAFAYETTE,LAFAYETTE,22055,LAFAYETTE,00,121,CORPORAL MICHAEL MIDDLEBROOK SCHOOL CAFE,"1801 KALISTE SALOOM RD, LAFAYETTE",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,01,01,ST JOHN CATHOLIC CHURCH HALL,"2085 ST MARY ST, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,01,02,FLETCHER TECHNICAL COMMUNITY COLLEGE,"1425 TIGER DRIVE, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,01,03 A,FLETCHER TECHNICAL COMMUNITY COLLEGE,"1425 TIGER DRIVE, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,01,03 B,FLETCHER TECHNICAL COMMUNITY COLLEGE,"1425 TIGER DRIVE, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,01,04,W S LAFARGUE SCHOOL,"700 PLANTATION RD, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,02,01,NORTH THIBODAUX FIRE STATION,"699 ST. PATRICK HWY, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,02,01A,NORTH THIBODAUX FIRE STATION,"699 ST. PATRICK HWY, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,02,02 A,VIGILANT CHEMICAL & HOSE FIRE CO.,"921 NORTH CANAL BLVD, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,02,02 B,VIGILANT CHEMICAL & HOSE FIRE CO.,"921 NORTH CANAL BLVD, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,02,03,WEST THIBODAUX FIRE STATION,"200 NOTRE DAME ST, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,02,03A,WEST THIBODAUX FIRE STATION,"200 NOTRE DAME ST, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,02,04,WEST THIBODAUX FIRE STATION,"200 NOTRE DAME ST, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,02,05,FIRST BAPTIST CHURCH,"1021 CANAL BLVD, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,02,06,LAFOURCHE PARISH COURTHOUSE,"201 GREEN ST, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,02,07,ST JOSEPH LIFE CENTER,"721 CANAL BLVD, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,02,08,PROTECTOR FIRE COMPANY NO.2,"549 TETREAU ST, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,02,09,FLETCHER TECHNICAL COMMUNITY COLLEGE,"1425 TIGER DRIVE, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,02,10,SOUTH THIBODAUX FIRE STATION,"102 LAFAYE ST, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,02,11,C.M. WASHINGTON ELEM SCHOOL,"200 IRIS ST, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,02,12,BOWIE FIRE COMPANY #1,"1075 HWY 1, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,02,13,BOWIE FIRE COMPANY #1,"1075 HWY 1, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,02,14,PROTECTOR FIRE COMPANY NO.2,"549 TETREAU ST, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,03,01,ST CHARLES ELEMENTARY SCHOOL,"1690 HWY 1, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,03,02,ST CH BORROMEO CHURCH-MAURET FAM CTR,"1985 HWY 308, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,RACELAND,03,03,RACELAND AG BUILDING,"115 TEXAS ST, RACELAND",
LA,parish,LAFOURCHE,LAFOURCHE,22057,RACELAND,03,04,CENTRAL FIRE STATION,"102 ST PHILIP ST, RACELAND",
LA,parish,LAFOURCHE,LAFOURCHE,22057,RACELAND,03,05,CENTRAL FIRE STATION,"102 ST PHILIP ST, RACELAND",
LA,parish,LAFOURCHE,LAFOURCHE,22057,RACELAND,03,06,FIRE STATION #2,"4470 HWY 1, RACELAND",
LA,parish,LAFOURCHE,LAFOURCHE,22057,MATHEWS,04,01,LOCKPORT VOLUNTEER FIRE STA,"20 CENTRAL LAFOURCHE DR, MATHEWS",
LA,parish,LAFOURCHE,LAFOURCHE,22057,LOCKPORT,04,02,LOCKPORT VOLUNTEER FIRE CO,"5511 HWY 1, LOCKPORT",
LA,parish,LAFOURCHE,LAFOURCHE,22057,LOCKPORT,04,03,LOCKPORT TOWN HALL (NEW),"710 CHURCH ST, LOCKPORT",
LA,parish,LAFOURCHE,LAFOURCHE,22057,LOCKPORT,04,04,LOCKPORT TOWN HALL (NEW),"710 CHURCH ST, LOCKPORT",
LA,parish,LAFOURCHE,LAFOURCHE,22057,LOCKPORT,04,05,BELLE-VUE FIRE STATION,"7519 HWY 1, LOCKPORT",
LA,parish,LAFOURCHE,LAFOURCHE,22057,LAROSE,04,06,NORTH LAROSE ELEM SCHOOL,"175 RICHARDEL DR, LAROSE",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,05,01,ST JOHN CATHOLIC CHURCH HALL,"2085 ST MARY ST, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,05,01A,ST JOHN CATHOLIC CHURCH HALL,"2085 ST MARY ST, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,05,01B,ST JOHN CATHOLIC CHURCH HALL,"2085 ST MARY ST, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,05,02,HWY 308 FIRE STATION,"691 HWY 308, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,06,01 A,CHACKBAY VOLUNTEER FIRE DEPT,"100 HWY 304, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,06,01 B,CHACKBAY VOLUNTEER FIRE DEPT,"100 HWY 304, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,06,02,WILBERT J TAUZIN CENTER,"1531 HWY 20, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,06,03,BAYOU BOEUF VOLUNTEER FIRE STA,"3457 HWY 307, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,06,04,CHOCTAW VOLUNTEER FIRE STATION,"2854 CHOCTAW RD, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,THIBODAUX,07,01,ST CH BORROMEO CHURCH-MAURET FAM CTR,"1985 HWY 308, THIBODAUX",
LA,parish,LAFOURCHE,LAFOURCHE,22057,RACELAND,07,02,FIRE STATION #3,"2924 HWY 308, RACELAND",
LA,parish,LAFOURCHE,LAFOURCHE,22057,DES ALLEMANDS,07,03,VIVIAN COMARDELLE RESIDENCE,"148 WEST BAYOU RD, DES ALLEMANDS",
LA,parish,LAFOURCHE,LAFOURCHE,22057,RACELAND,07,04,RACELAND AG BUILDING,"115 TEXAS ST, RACELAND",
LA,parish,LAFOURCHE,LAFOURCHE,22057,GHEENS,08,01,VACHERIE-GHEENS COMMUNITY CTR,"1783 HWY 654, GHEENS",
LA,parish,LAFOURCHE,LAFOURCHE,22057,LOCKPORT,09,01,REGION C BARN,"6236 HWY 308, LOCKPORT",
LA,parish,LAFOURCHE,LAFOURCHE,22057,LAROSE,09,02,NORTH LAROSE ELEM SCHOOL,"175 RICHARDEL DR, LAROSE",
LA,parish,LAFOURCHE,LAFOURCHE,22057,LAROSE,10,01,HOLY ROSARY SCH CAFETERIA,"12925 EAST MAIN ST, LAROSE",
LA,parish,LAFOURCHE,LAFOURCHE,22057,CUT OFF,10,02,VIRTUAL ACADEMY S SUPPORT SITE,"14669 EAST MAIN ST, CUT OFF",
