FIPS,Election Date,Site Type,Polling Location Name,Polling Location Address,Precinct Name
21,2018-11-06,polling_location,MEDORA ELEMENTARY SCHOOL GYM,11801 DEERING RD LOUISVILLE KY 40272,PRECINCT 138 38 DISTRICT
21,2018-11-06,polling_location,VIPER VOLUNTEER FIRE DEPARTMENT,163 RIGHT FORK MACES CREEK RD VIPER KY 41774,VIPER
21,2018-11-06,polling_location,MAPLE GROVE BAPTIST CHURCH,5911 E MANSLICK RD LOUISVILLE KY 40219,PRECINCT 160 35 DISTRICT
21,2018-11-06,polling_location,MAPLE GROVE BAPTIST CHURCH,5911 E MANSLICK RD LOUISVILLE KY 40219,PRECINCT 151 37 DISTRICT
21,2018-11-06,polling_location,MAPLE GROVE BAPTIST CHURCH,5911 E MANSLICK RD LOUISVILLE KY 40219,PRECINCT 159 35 DISTRICT
21,2018-11-06,polling_location,MAPLE GROVE BAPTIST CHURCH,5911 E MANSLICK RD LOUISVILLE KY 40219,PRECINCT 131 46 DISTRICT
21,2018-11-06,polling_location,FLORENCE BAPTIST CHURCH,1050 BURLINGTON PK FLORENCE KY 41042,LIMABURG
21,2018-11-06,polling_location,EAST END GOVERNMENT CENTER,200 JUNEAU DR LOUISVILLE KY 40243,PRECINCT 124 36 DISTRICT
21,2018-11-06,polling_location,EAST END GOVERNMENT CENTER,200 JUNEAU DR LOUISVILLE KY 40243,PRECINCT 167 33 DISTRICT
21,2018-11-06,polling_location,EMBRACE CHURCH,1015 N LIMESTONE LEXINGTON KY 40505,COOLAVIN
21,2018-11-06,polling_location,COMMUNITY DEVELOPMENT CENTER,700 LESLIE AVE FRANKFORT KY 40601,GLENWOOD
21,2018-11-06,polling_location,COMMUNITY DEVELOPMENT CENTER,700 LESLIE AVE FRANKFORT KY 40601,THORN HILL
21,2018-11-06,polling_location,WESTPORT BAPTIST CHURCH LIFE CEN,6418 WASHINGTON ST WESTPORT KY 40077,WESTPORT
21,2018-11-06,polling_location,TATEVILLE FIRE STATION,51 HOMESTEAD DR TATEVILLE KY 42558,GAMBLIN 37
